step,time,kinetic,potential,total,Px,Py
10950,21.9,0.243797,-0.26406,-0.0202632,-1.70653e-16,-1.64799e-17
11000,22,0.245468,-0.265731,-0.0202632,-1.64148e-16,-3.42608e-17
11050,22.1,0.247398,-0.267661,-0.0202632,-1.55475e-16,-3.49113e-17
11100,22.2,0.249378,-0.269641,-0.0202632,-1.56125e-16,-3.62124e-17
11150,22.3,0.25106,-0.271323,-0.0202632,-1.56992e-16,-4.83554e-17
11200,22.4,0.252029,-0.272293,-0.0202632,-1.56179e-16,-5.61617e-17
11250,22.5,0.251948,-0.272211,-0.0202632,-1.54499e-16,-4.66207e-17
11300,22.6,0.251234,-0.271498,-0.0202632,-1.45744e-16,-3.9465e-17
11350,22.7,0.249908,-0.270171,-0.0202632,-1.27536e-16,-3.82723e-17
11400,22.8,0.247693,-0.267956,-0.0202632,-1.37944e-16,-3.98986e-17
11450,22.9,0.244964,-0.265227,-0.0202632,-1.37165e-16,-4.99546e-17
11500,23,0.24184,-0.262103,-0.0202632,-1.52927e-16,-8.13262e-17
11550,23.1,0.238655,-0.258919,-0.0202632,-1.45879e-16,-8.50015e-17
11600,23.2,0.23592,-0.256183,-0.0202632,-1.48481e-16,-8.94467e-17
11650,23.3,0.233703,-0.253966,-0.0202632,-1.5851e-16,-8.81456e-17
11700,23.4,0.231917,-0.25218,-0.0202632,-1.55366e-16,-9.69277e-17
11750,23.5,0.230759,-0.251022,-0.0202632,-1.49728e-16,-8.98804e-17
11800,23.6,0.230529,-0.250792,-0.0202631,-1.46801e-16,-9.47593e-17
11850,23.7,0.231322,-0.251586,-0.0202632,-1.47018e-16,-8.0231e-17
11900,23.8,0.232981,-0.253244,-0.0202632,-1.39103e-16,-7.09068e-17
11950,23.9,0.235302,-0.255565,-0.0202632,-1.4615e-16,-7.97973e-17
12000,24,0.237975,-0.258238,-0.0202632,-1.43765e-16,-6.02816e-17
12050,24.1,0.240612,-0.260875,-0.0202632,-1.34224e-16,-7.54605e-17
12100,24.2,0.243384,-0.263647,-0.0202632,-1.3623e-16,-9.49761e-17
12150,24.3,0.24621,-0.266474,-0.0202632,-1.37152e-16,-6.91721e-17
12200,24.4,0.248972,-0.269236,-0.0202632,-1.43521e-16,-8.54351e-17
12250,24.5,0.25134,-0.271604,-0.0202632,-1.30158e-16,-9.11814e-17
12300,24.6,0.25321,-0.273473,-0.0202632,-1.39266e-16,-1.11077e-16
12350,24.7,0.254438,-0.274702,-0.0202632,-1.26418e-16,-9.43256e-17
12400,24.8,0.254904,-0.275167,-0.0202632,-1.32056e-16,-9.25638e-17
12450,24.9,0.255215,-0.275478,-0.0202632,-1.39212e-16,-7.36173e-17
12500,25,0.255817,-0.27608,-0.0202632,-1.38886e-16,-8.30499e-17
12550,25.1,0.256681,-0.276944,-0.0202632,-1.45608e-16,-9.50845e-17
12600,25.2,0.257372,-0.277635,-0.0202632,-1.45825e-16,-8.21825e-17
12650,25.3,0.257856,-0.278119,-0.0202632,-1.19804e-16,-9.95298e-17
12700,25.4,0.257992,-0.278255,-0.0202632,-1.30321e-16,-1.00831e-16
12750,25.5,0.257101,-0.277364,-0.0202632,-1.26743e-16,-9.02056e-17
12800,25.6,0.255148,-0.275411,-0.0202632,-1.43548e-16,-8.6953e-17
