step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
1920,3.84,0.147679511048323,-0.29461729879263,-0.146937787744307,1.93530087788663e-17,2.01661604082304e-17,4.60650398034779e-17,0.0171037081137703,0.000442397353257033,-0.00893376593214421
1960,3.92,0.147562809832597,-0.294500606817187,-0.14693779698459,1.40404181336873e-17,1.81061762805079e-17,4.47639971964953e-17,0.0171037081137703,0.000442397353257038,-0.00893376593214422
2000,4,0.147427447251147,-0.294365242429002,-0.146937795177854,1.9109063290057e-17,2.00577401909818e-17,3.81910215258019e-17,0.0171037081137703,0.000442397353257044,-0.00893376593214418
2040,4.08,0.14725881088085,-0.294196603317458,-0.146937792436609,2.82705716475595e-17,1.43114686768087e-17,4.6878191432842e-17,0.0171037081137703,0.000442397353257038,-0.00893376593214419
2080,4.16,0.147059542686291,-0.29399733904889,-0.146937796362599,3.01137153407849e-17,2.49366499671666e-17,5.03747434391077e-17,0.0171037081137703,0.000442397353257049,-0.0089337659321442
2120,4.24,0.146796669984817,-0.293734466105945,-0.146937796121128,2.33645568170626e-17,1.48535697630514e-17,5.2976828653073e-17,0.0171037081137703,0.000442397353257045,-0.0089337659321442
2160,4.32,0.146437250088975,-0.293375045086593,-0.146937794997617,2.08437867660338e-17,2.27682456221956e-17,4.79623936053275e-17,0.0171037081137703,0.000442397353257067,-0.00893376593214421
2200,4.4,0.146021088322067,-0.292958873975308,-0.146937785653241,1.94885340504269e-17,2.41777084464267e-17,5.59177270459399e-17,0.0171037081137703,0.000442397353257067,-0.00893376593214419
2240,4.48,0.145656084506245,-0.292593876794417,-0.146937792288172,2.25514051876985e-17,2.22261445359528e-17,5.0225665640391e-17,0.0171037081137703,0.00044239735325706,-0.00893376593214421
2280,4.56,0.14530516066457,-0.29224294559774,-0.14693778493317,2.65358481715827e-17,2.16298333410858e-17,5.69070615283329e-17,0.0171037081137703,0.000442397353257066,-0.00893376593214419
2320,4.64,0.145070987543619,-0.292008775646745,-0.146937788103127,2.86771474622416e-17,2.47740196412938e-17,5.41558985156509e-17,0.0171037081137703,0.000442397353257058,-0.00893376593214422
2360,4.72,0.144837973014164,-0.291775775024988,-0.146937802010824,3.47351271010043e-17,2.98697698519756e-17,6.53096283650956e-17,0.0171037081137703,0.000442397353257047,-0.0089337659321442
2400,4.8,0.144493552246011,-0.291431334314902,-0.146937782068892,3.11640361953802e-17,1.65340831304039e-17,5.3383404467755e-17,0.0171037081137702,0.000442397353257039,-0.00893376593214421
2440,4.88,0.144216830077868,-0.291154622493469,-0.146937792415601,3.80012861456169e-17,1.18720137887163e-17,6.37646402693037e-17,0.0171037081137703,0.000442397353257077,-0.00893376593214422
2480,4.96,0.143915652079304,-0.290853447686916,-0.146937795607612,3.31833627416345e-17,1.78893358460108e-17,6.77897408346562e-17,0.0171037081137703,0.000442397353257066,-0.00893376593214424
2520,5.04,0.14358708485278,-0.290524881490702,-0.146937796637922,2.81214938488428e-17,1.66425033476525e-17,6.4808184860321e-17,0.0171037081137703,0.000442397353257054,-0.00893376593214424
2560,5.12,0.143212924220608,-0.29015071320344,-0.146937788982832,2.51805954559758e-17,2.20093041014557e-17,5.24347275668302e-17,0.0171037081137703,0.000442397353257063,-0.00893376593214423
2600,5.2,0.142882576098471,-0.289820368383274,-0.146937792284803,2.74413263921976e-17,1.0245710529988e-17,6.09863722023096e-17,0.0171037081137703,0.000442397353257086,-0.00893376593214422
2640,5.28,0.142595602537083,-0.289533386491974,-0.146937783954891,2.30088029792158e-17,2.83518868104959e-17,5.51723380523561e-17,0.0171037081137703,0.000442397353257078,-0.00893376593214425
2680,5.36,0.142328829457801,-0.289266627816188,-0.146937798358387,1.95867898723084e-17,2.43403387722996e-17,5.19197315348996e-17,0.0171037081137703,0.000442397353257088,-0.00893376593214423
2720,5.44,0.141966782842366,-0.288904566405542,-0.146937783563176,3.3278230431727e-17,3.07642366442762e-17,7.10152422978005e-17,0.0171037081137703,0.000442397353257076,-0.00893376593214425
2760,5.52,0.141690618546009,-0.288628408755283,-0.146937790209275,2.69288714591087e-17,1.75911802485773e-17,7.04324836300896e-17,0.0171037081137703,0.000442397353257048,-0.00893376593214424
2800,5.6,0.141416219739296,-0.288353996358291,-0.146937776618995,2.5804011705155e-17,2.85958322993052e-17,4.74067399919287e-17,0.0171037081137702,0.000442397353257084,-0.00893376593214425
2840,5.68,0.141293829215323,-0.288231615455434,-0.146937786240112,3.14689680563918e-17,3.24447500116287e-17,6.60143597772112e-17,0.0171037081137703,0.000442397353257048,-0.00893376593214425
2880,5.76,0.141215384168881,-0.288153178834629,-0.146937794665747,2.68611088233284e-17,3.73507648421256e-17,8.3524224862852e-17,0.0171037081137703,0.000442397353257075,-0.00893376593214427
2920,5.84,0.141071348721045,-0.288009146923426,-0.146937798202381,2.72947896923226e-17,2.58853268680914e-17,6.85757874097082e-17,0.0171037081137703,0.000442397353257063,-0.00893376593214425
2960,5.92,0.140866373794517,-0.287804161915439,-0.146937788120922,2.62647976284613e-17,1.21362880682596e-17,6.69359316238238e-17,0.0171037081137703,0.00044239735325706,-0.00893376593214425
3000,6,0.140650681087889,-0.287588473418546,-0.146937792330657,1.56938264467277e-17,1.35525271560688e-17,5.86824425857779e-17,0.0171037081137702,0.000442397353257064,-0.00893376593214425
3040,6.08,0.140417256503795,-0.287355040862662,-0.146937784358867,9.64939933512099e-18,3.46682114981713e-17,5.68257463653965e-17,0.0171037081137702,0.00044239735325705,-0.00893376593214426
3080,6.16,0.140249761332203,-0.287187547467498,-0.146937786135295,1.2603850255144e-17,1.97697489889154e-17,6.43880565184829e-17,0.0171037081137703,0.000442397353257066,-0.00893376593214426
3120,6.24,0.14014591992314,-0.287083708990444,-0.146937789067304,1.99764250280454e-17,2.22871309081552e-17,5.3383404467755e-17,0.0171037081137702,0.000442397353257065,-0.00893376593214425
3160,6.32,0.14009242505924,-0.287030211562369,-0.146937786503129,2.11148373091552e-17,2.99781900692242e-17,6.2829515895535e-17,0.0171037081137702,0.00044239735325705,-0.00893376593214426
3200,6.4,0.140066152910293,-0.287003946379955,-0.146937793469662,9.40545384631175e-18,2.73218947466347e-17,6.53367334194077e-17,0.0171037081137702,0.000442397353257074,-0.00893376593214426
3240,6.48,0.140045687046258,-0.286983485055831,-0.146937798009573,4.55364912443912e-18,2.91108283312358e-17,5.54298360683214e-17,0.0171037081137702,0.000442397353257069,-0.00893376593214424
3280,6.56,0.139996808971592,-0.286934593574755,-0.146937784603162,6.88468379528295e-18,2.7376104855259e-17,6.58042956062921e-17,0.0171037081137703,0.000442397353257083,-0.00893376593214422
3320,6.64,0.139996869495221,-0.286934652637905,-0.146937783142684,1.04625509644851e-17,3.26344853918137e-17,6.88942717978758e-17,0.0171037081137703,0.00044239735325709,-0.00893376593214424
3360,6.72,0.140084482809813,-0.287022271129017,-0.146937788319204,1.43656787854329e-18,2.01390553539182e-17,5.50639178351076e-17,0.0171037081137703,0.000442397353257101,-0.00893376593214422
3400,6.8,0.140174746342827,-0.287112544343223,-0.146937798000396,2.16840434497101e-19,2.1467203015213e-17,6.65293558091418e-17,0.0171037081137702,0.000442397353257108,-0.00893376593214425
3440,6.88,0.140176777258335,-0.28711456422215,-0.146937786963815,-1.84314369322536e-18,2.21177243187043e-17,5.70019292184254e-17,0.0171037081137703,0.000442397353257118,-0.00893376593214424
3480,6.96,0.140167447000723,-0.287105238253845,-0.146937791253122,-3.57786716920216e-18,1.2793585635329e-17,5.16215759374661e-17,0.0171037081137702,0.000442397353257099,-0.00893376593214423
3520,7.04,0.140151573714876,-0.287089368401966,-0.14693779468709,7.31836466427715e-18,1.49077798716757e-17,6.05255862790033e-17,0.0171037081137703,0.0004423973532571,-0.00893376593214421
3560,7.12,0.140084460745572,-0.287022256418261,-0.14693779567269,1.34983170474445e-17,2.32561365998141e-17,6.70714568953845e-17,0.0171037081137703,0.000442397353257118,-0.00893376593214423
3600,7.2,0.139969110973037,-0.286906891939363,-0.146937780966326,1.49077798716757e-17,2.47198095326695e-17,5.42778712600556e-17,0.0171037081137703,0.000442397353257122,-0.00893376593214422
3640,7.28,0.139983157810789,-0.2869209422143,-0.146937784403511,1.47993596544271e-17,1.8323016715005e-17,6.67834656933181e-17,0.0171037081137703,0.000442397353257117,-0.00893376593214422
3680,7.36,0.140081150153034,-0.287018941689578,-0.146937791536544,1.52330405234213e-17,2.39608680119296e-17,6.37815809282488e-17,0.0171037081137702,0.000442397353257115,-0.00893376593214423
3720,7.44,0.140126345896879,-0.287064129526359,-0.14693778362948,1.57209315010398e-17,2.0491421059976e-17,5.53112514557058e-17,0.0171037081137703,0.000442397353257124,-0.00893376593214423
3760,7.52,0.140212189522954,-0.28714997548202,-0.146937785959066,1.30104260698261e-17,2.18466737755829e-17,5.45823796045935e-17,0.0171037081137703,0.000442397353257126,-0.00893376593214422
3800,7.6,0.140332266109377,-0.28727006118046,-0.146937795071083,1.57209315010398e-17,2.19008838842072e-17,5.25363715205007e-17,0.0171037081137703,0.000442397353257123,-0.00893376593214422
3840,7.68,0.140436091225232,-0.287373887122877,-0.146937795897645,9.64939933512099e-18,1.60461921527855e-17,6.0871175721483e-17,0.0171037081137703,0.000442397353257123,-0.00893376593214424
3880,7.76,0.140501028477423,-0.28743881979564,-0.146937791318217,1.49077798716757e-17,1.77809156287623e-17,6.73865531517631e-17,0.0171037081137703,0.000442397353257107,-0.00893376593214422
3920,7.84,0.140487550753044,-0.287425341150114,-0.14693779039707,2.88939878967387e-17,1.96240593219876e-17,6.91975095929928e-17,0.0171037081137703,0.00044239735325712,-0.00893376593214425
3960,7.92,0.140433335114496,-0.287371133747311,-0.146937798632815,2.4611389315421e-17,1.9298798670242e-17,6.27278719418645e-17,0.0171037081137703,0.000442397353257121,-0.00893376593214424
4000,8,0.140352064963873,-0.287289848532619,-0.146937783568746,2.05456311686003e-17,1.99493199737333e-17,6.31310596247575e-17,0.0171037081137703,0.000442397353257118,-0.00893376593214426
4040,8.08,0.140366119921992,-0.287303907744899,-0.146937787822907,2.1467203015213e-17,2.72134745293862e-17,5.01138572913534e-17,0.0171037081137703,0.000442397353257133,-0.00893376593214423
4080,8.16,0.140459393864472,-0.287397175840819,-0.146937781976347,1.95427441590512e-17,2.56955914879065e-17,6.91178884959509e-17,0.0171037081137703,0.000442397353257123,-0.00893376593214425
4120,8.24,0.140607978176734,-0.287545769041498,-0.146937790864764,2.62376925741492e-17,2.76471553983804e-17,5.97666447582634e-17,0.0171037081137703,0.000442397353257132,-0.00893376593214425
4160,8.32,0.140728777185881,-0.287666561327807,-0.146937784141925,2.65358481715827e-17,2.76471553983804e-17,4.64445105638478e-17,0.0171037081137703,0.000442397353257117,-0.00893376593214423
4200,8.4,0.140907415702971,-0.287845196896443,-0.146937781193471,3.10352871873976e-17,2.78639958328775e-17,4.93718564295587e-17,0.0171037081137703,0.000442397353257138,-0.00893376593214425
4240,8.48,0.141147376364496,-0.288085172864619,-0.146937796500123,3.00866102864727e-17,2.38524477946811e-17,5.11201324326915e-17,0.0171037081137703,0.000442397353257132,-0.00893376593214423
4280,8.56,0.141314389596828,-0.288252178097719,-0.146937788500891,3.05745012640912e-17,2.71050543121376e-17,3.04254234653745e-17,0.0171037081137703,0.000442397353257124,-0.00893376593214425
4320,8.64,0.141457487004238,-0.288395273220904,-0.146937786216666,3.55347262032124e-17,2.43945488809238e-17,4.01019278548076e-17,0.0171037081137703,0.000442397353257126,-0.00893376593214427
4360,8.72,0.141591953936296,-0.28852973906702,-0.146937785130724,2.8175703957467e-17,2.81892564846231e-17,5.23466361403158e-17,0.0171037081137704,0.00044239735325713,-0.00893376593214426
4400,8.8,0.141795140667787,-0.288732925250886,-0.146937784583099,3.23905399030044e-17,2.73218947466347e-17,4.34019682173103e-17,0.0171037081137703,0.000442397353257141,-0.00893376593214426
4440,8.88,0.142048101693019,-0.288985906001497,-0.146937804308478,2.90430656954555e-17,3.03576608295941e-17,4.61666837571484e-17,0.0171037081137704,0.000442397353257124,-0.00893376593214426
4480,8.96,0.142142615079126,-0.289080417638245,-0.146937802559119,2.18060161941147e-17,2.75387351811318e-17,3.96208131407672e-17,0.0171037081137704,0.00044239735325712,-0.00893376593214425
4520,9.04,0.142147952840962,-0.289085741195634,-0.146937788354672,3.13063377305189e-17,3.04660810468427e-17,4.10031709106862e-17,0.0171037081137703,0.000442397353257115,-0.00893376593214424
4560,9.12,0.142223155661989,-0.289160949322332,-0.146937793660343,3.86992412941545e-17,3.42607886505419e-17,3.81673046032788e-17,0.0171037081137703,0.00044239735325713,-0.00893376593214426
4600,9.2,0.14236079483471,-0.289298582663652,-0.146937787828942,4.12064588180272e-17,2.33103467084383e-17,4.52383356469577e-17,0.0171037081137703,0.000442397353257125,-0.00893376593214425
4640,9.28,0.142552110941832,-0.28948989796105,-0.146937787019218,4.58278705782467e-17,1.65882932390282e-17,4.55686784963868e-17,0.0171037081137703,0.000442397353257126,-0.00893376593214428
4680,9.36,0.14275354721576,-0.289691342431896,-0.146937795216136,4.49808376309924e-17,2.2659825404947e-17,4.32935480000618e-17,0.0171037081137703,0.000442397353257104,-0.00893376593214427
4720,9.44,0.142941373974687,-0.2898791626454,-0.146937788670713,4.24126337349173e-17,2.59124319224036e-17,5.58770694644717e-17,0.0171037081137703,0.00044239735325714,-0.00893376593214428
4760,9.52,0.143154071979742,-0.290091859252431,-0.146937787272689,3.87534514027787e-17,2.3635607360184e-17,4.71323013170183e-17,0.0171037081137703,0.000442397353257139,-0.00893376593214426
4800,9.6,0.143382658437523,-0.290320442957809,-0.146937784520285,3.85704922861718e-17,1.85398571495021e-17,5.22483803184343e-17,0.0171037081137703,0.000442397353257119,-0.00893376593214427
4840,9.68,0.143677970419921,-0.290615759494437,-0.146937789074517,4.0183243017744e-17,2.17924636669586e-17,5.60058184724543e-17,0.0171037081137703,0.000442397353257094,-0.00893376593214427
4880,9.76,0.144015994437643,-0.29095378751187,-0.146937793074227,4.52925457555819e-17,2.30935062739412e-17,4.42761062188768e-17,0.0171037081137703,0.000442397353257108,-0.00893376593214426
4920,9.84,0.144336453707613,-0.291274243093753,-0.14693778938614,3.65647182670736e-17,2.07624716030974e-17,5.77727292004268e-17,0.0171037081137703,0.000442397353257117,-0.00893376593214426
4960,9.92,0.144659474736111,-0.29159726293338,-0.146937788197269,4.2554935270056e-17,2.0491421059976e-17,5.34494730376409e-17,0.0171037081137703,0.000442397353257115,-0.00893376593214426
5000,10,0.144999470317791,-0.291937263379348,-0.146937793061558,3.82452316344262e-17,2.33103467084383e-17,4.52383356469577e-17,0.0171037081137703,0.000442397353257107,-0.00893376593214426
5040,10.08,0.145331442272835,-0.292269236944575,-0.14693779467174,4.66477984711888e-17,2.206351421008e-17,4.03280856517245e-17,0.0171037081137703,0.000442397353257099,-0.00893376593214426
5080,10.16,0.145598540693843,-0.292536326907551,-0.146937786213708,4.59972771676975e-17,2.49366499671666e-17,5.43175759294581e-17,0.0171037081137703,0.000442397353257083,-0.00893376593214427
5120,10.24,0.145876071915436,-0.292813864118845,-0.146937792203409,5.908901840046e-17,1.78893358460108e-17,4.77870577852459e-17,0.0171037081137703,0.000442397353257101,-0.00893376593214425
5160,10.32,0.146206269033278,-0.293144058629268,-0.146937789595989,4.93583039024026e-17,2.19008838842072e-17,5.15224730826373e-17,0.0171037081137703,0.000442397353257092,-0.00893376593214427
5200,10.4,0.146589090665362,-0.293526887289411,-0.14693779662405,4.08744219027035e-17,2.11961524720916e-17,4.72305571388998e-17,0.0171037081137703,0.0004423973532571,-0.00893376593214424
5240,10.48,0.146968607406959,-0.293906398594867,-0.146937791187908,4.8463837110102e-17,2.29308759480684e-17,4.46733646711391e-17,0.0171037081137703,0.00044239735325711,-0.00893376593214424
5280,10.56,0.147318333292753,-0.294256122926233,-0.14693778963348,4.38559778770387e-17,2.1277467635028e-17,4.3180892618077e-17,0.0171037081137703,0.000442397353257115,-0.00893376593214426
5320,10.64,0.147646707169586,-0.294584499705575,-0.146937792535989,5.49148400363908e-17,3.16858084908889e-17,4.89263170993029e-17,0.0171037081137702,0.000442397353257117,-0.00893376593214426
5360,10.72,0.147964333031769,-0.294902123060984,-0.146937790029215,4.04407410337093e-17,2.79182059415017e-17,5.39712453331495e-17,0.0171037081137703,0.000442397353257106,-0.00893376593214427
5400,10.8,0.1482724639212,-0.295210252934164,-0.146937789012963,4.73796349376165e-17,3.44234189764148e-17,4.24837845024867e-17,0.0171037081137703,0.0004423973532571,-0.00893376593214424
5440,10.88,0.148606150259571,-0.29554394058652,-0.146937790326949,3.94107489698481e-17,3.68086637558829e-17,4.6292044633342e-17,0.0171037081137703,0.000442397353257094,-0.00893376593214427
5480,10.96,0.148912260193433,-0.295850052885602,-0.146937792692169,4.12538926630734e-17,3.85298347047036e-17,3.66663622207442e-17,0.0171037081137702,0.000442397353257092,-0.00893376593214427
5520,11.04,0.149222849255929,-0.296160630168465,-0.146937780912537,4.21754645096861e-17,3.84552958053452e-17,3.6632480902854e-17,0.0171037081137703,0.000442397353257098,-0.00893376593214428
5560,11.12,0.149663719685418,-0.296601519665962,-0.146937799980544,4.42354486374086e-17,4.62615514472409e-17,3.38135552543917e-17,0.0171037081137703,0.000442397353257084,-0.00893376593214427
5600,11.2,0.149991765452227,-0.296929556599361,-0.146937791147134,4.67833237427495e-17,4.45344512677893e-17,4.22228983547324e-17,0.0171037081137703,0.00044239735325709,-0.00893376593214427
5640,11.28,0.150342998575835,-0.297280785521021,-0.146937786945186,3.67544536472586e-17,3.9976566978614e-17,4.38898591949288e-17,0.0171037081137702,0.000442397353257091,-0.00893376593214429
5680,11.36,0.150790220744172,-0.297728017643869,-0.146937796899697,3.23634348486923e-17,4.02577819171024e-17,3.98376535752643e-17,0.0171037081137703,0.000442397353257102,-0.00893376593214428
5720,11.44,0.151161421576346,-0.298099216808387,-0.146937795232042,3.11708124589583e-17,4.80708138225761e-17,4.40728183115358e-17,0.0171037081137703,0.000442397353257092,-0.00893376593214426
5760,11.52,0.151460378435112,-0.298398168420187,-0.146937789985075,2.37440275774325e-17,4.61599074935704e-17,5.86485612678878e-17,0.0171037081137703,0.000442397353257089,-0.00893376593214429
5800,11.6,0.151791718850018,-0.298729505603201,-0.146937786753183,2.41777084464267e-17,4.79623936053275e-17,5.10388172697551e-17,0.0171037081137703,0.000442397353257093,-0.00893376593214429
5840,11.68,0.152184568626646,-0.299122360581153,-0.146937791954506,3.09539720244612e-17,4.57262266245761e-17,4.13487603531659e-17,0.0171037081137703,0.000442397353257078,-0.00893376593214427
5880,11.76,0.152582941909974,-0.299520724815442,-0.146937782905468,2.41234983378025e-17,4.22838847269347e-17,4.98800761979112e-17,0.0171037081137702,0.000442397353257058,-0.00893376593214429
