step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
6300,31.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6320,31.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6340,31.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6360,31.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6380,31.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6400,32,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6420,32.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6440,32.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
6460,32.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6480,32.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6500,32.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6520,32.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6540,32.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6560,32.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6580,32.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6600,33,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6620,33.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6640,33.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6660,33.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6680,33.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6700,33.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6720,33.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6740,33.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6760,33.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6780,33.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6800,34,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6820,34.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6840,34.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6860,34.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6880,34.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6900,34.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6920,34.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6940,34.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6960,34.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
6980,34.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
7000,35,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
7020,35.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
7040,35.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
7060,35.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7080,35.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7100,35.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7120,35.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7140,35.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7160,35.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7180,35.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7200,36,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7220,36.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7240,36.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7260,36.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7280,36.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7300,36.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7320,36.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7340,36.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7360,36.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7380,36.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7400,37,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7420,37.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7440,37.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7460,37.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7480,37.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7500,37.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7520,37.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7540,37.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7560,37.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7580,37.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7600,38,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7620,38.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7640,38.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7660,38.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7680,38.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7700,38.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7720,38.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7740,38.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7760,38.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7780,38.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7800,39,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7820,39.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7840,39.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7860,39.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7880,39.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7900,39.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7920,39.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7940,39.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7960,39.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
7980,39.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
8000,40,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
8020,40.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
8040,40.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8060,40.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8080,40.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8100,40.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8120,40.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8140,40.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8160,40.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8180,40.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8200,41,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8220,41.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8240,41.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8260,41.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8280,41.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8300,41.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8320,41.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8340,41.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8360,41.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8380,41.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8400,42,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8420,42.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8440,42.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8460,42.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8480,42.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8500,42.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8520,42.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8540,42.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8560,42.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8580,42.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8600,43,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8620,43.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8640,43.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8660,43.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8680,43.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8700,43.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8720,43.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8740,43.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8760,43.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8780,43.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8800,44,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8820,44.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8840,44.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8860,44.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8880,44.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8900,44.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8920,44.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8940,44.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
8960,44.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
8980,44.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9000,45,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9020,45.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9040,45.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9060,45.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9080,45.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9100,45.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9120,45.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9140,45.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9160,45.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9180,45.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9200,46,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9220,46.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9240,46.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9260,46.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9280,46.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9300,46.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9320,46.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9340,46.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9360,46.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9380,46.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9400,47,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9420,47.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9440,47.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9460,47.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9480,47.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9500,47.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9520,47.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9540,47.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9560,47.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
9580,47.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9600,48,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9620,48.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9640,48.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9660,48.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9680,48.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9700,48.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9720,48.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9740,48.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9760,48.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9780,48.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9800,49,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9820,49.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9840,49.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9860,49.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9880,49.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9900,49.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9920,49.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9940,49.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9960,49.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
9980,49.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10000,50,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10020,50.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10040,50.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10060,50.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10080,50.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10100,50.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10120,50.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10140,50.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10160,50.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10180,50.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10200,51,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10220,51.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10240,51.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10260,51.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10280,51.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10300,51.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10320,51.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10340,51.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10360,51.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10380,51.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10400,52,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10420,52.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10440,52.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10460,52.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10480,52.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10500,52.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10520,52.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
10540,52.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10560,52.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10580,52.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10600,53,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10620,53.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10640,53.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10660,53.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10680,53.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10700,53.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10720,53.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10740,53.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10760,53.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10780,53.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10800,54,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10820,54.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10840,54.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10860,54.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10880,54.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10900,54.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10920,54.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10940,54.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10960,54.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
10980,54.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11000,55,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11020,55.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11040,55.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11060,55.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11080,55.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11100,55.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11120,55.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11140,55.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11160,55.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11180,55.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11200,56,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11220,56.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11240,56.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11260,56.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11280,56.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11300,56.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11320,56.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11340,56.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11360,56.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11380,56.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11400,57,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11420,57.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11440,57.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11460,57.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
11480,57.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11500,57.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11520,57.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11540,57.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11560,57.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11580,57.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11600,58,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11620,58.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11640,58.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11660,58.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11680,58.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11700,58.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11720,58.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11740,58.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11760,58.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11780,58.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11800,59,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11820,59.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11840,59.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11860,59.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11880,59.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11900,59.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11920,59.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11940,59.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11960,59.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
11980,59.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
12000,60,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
12020,60.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
12040,60.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
12060,60.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
12080,60.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
12100,60.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12120,60.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12140,60.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12160,60.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12180,60.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12200,61,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12220,61.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12240,61.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12260,61.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12280,61.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12300,61.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12320,61.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12340,61.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12360,61.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12380,61.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12400,62,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12420,62.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12440,62.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12460,62.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12480,62.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12500,62.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12520,62.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12540,62.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12560,62.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12580,62.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12600,63,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12620,63.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
