step,time,kinetic,potential,total,Px,Py
3800,7.6,0.256959,-0.280865,-0.023906,7.17742e-17,-3.90855e-17
3850,7.7,0.280431,-0.304337,-0.0239062,8.58688e-17,-2.83519e-17
3900,7.8,0.302741,-0.326647,-0.0239061,8.65193e-17,-4.55365e-17
3950,7.9,0.323461,-0.347368,-0.0239061,1.03433e-16,-6.34258e-17
4000,8,0.342115,-0.366021,-0.0239062,1.02132e-16,-6.83047e-17
4050,8.1,0.358236,-0.382142,-0.0239062,9.73614e-17,-8.5652e-17
4100,8.2,0.370638,-0.394544,-0.0239062,8.55436e-17,-6.15827e-17
4150,8.3,0.378033,-0.40194,-0.0239065,9.06393e-17,-5.05238e-17
4200,8.4,0.378658,-0.402565,-0.0239064,8.3199e-17,-6.63532e-17
4250,8.5,0.372695,-0.396602,-0.0239063,9.63856e-17,-4.83554e-17
4300,8.6,0.360153,-0.38406,-0.0239063,8.93383e-17,-3.62124e-17
4350,8.7,0.341522,-0.365428,-0.0239061,7.66531e-17,-6.46184e-17
4400,8.8,0.320558,-0.344464,-0.0239061,7.20994e-17,-3.20924e-17
4450,8.9,0.298248,-0.322154,-0.0239061,7.6111e-17,-4.16334e-17
4500,9,0.275583,-0.299489,-0.023906,6.70037e-17,-2.61293e-17
4550,9.1,0.254035,-0.277941,-0.0239059,6.61363e-17,-3.63208e-17
4600,9.2,0.234212,-0.258118,-0.0239059,6.13658e-17,-3.24176e-17
4650,9.3,0.21655,-0.240456,-0.0239059,5.65954e-17,-2.82977e-17
4700,9.4,0.201249,-0.225155,-0.0239058,7.1991e-17,-3.14419e-17
4750,9.5,0.189134,-0.21304,-0.0239059,5.89806e-17,-4.65665e-17
4800,9.6,0.179989,-0.203895,-0.0239059,5.52943e-17,-5.51249e-17
4850,9.7,0.173558,-0.197464,-0.0239059,4.11997e-17,-3.99257e-17
4900,9.8,0.169652,-0.193558,-0.0239059,4.42354e-17,-4.14707e-17
4950,9.9,0.168302,-0.192208,-0.0239059,4.81386e-17,-4.08744e-17
5000,10,0.169257,-0.193163,-0.0239059,6.83047e-17,-4.0766e-17
5050,10.1,0.172325,-0.196231,-0.0239059,6.31006e-17,-4.52112e-17
5100,10.2,0.177803,-0.201709,-0.0239058,5.05238e-17,-4.44523e-17
5150,10.3,0.186075,-0.209981,-0.0239059,8.45678e-17,-3.77302e-17
5200,10.4,0.196089,-0.219995,-0.0239059,7.87131e-17,-4.6187e-17
5250,10.5,0.207669,-0.231575,-0.023906,9.56808e-17,-1.34441e-17
5300,10.6,0.21896,-0.242866,-0.023906,1.03053e-16,-2.05998e-17
5350,10.7,0.230088,-0.253994,-0.0239062,1.01298e-16,-2.92735e-17
5400,10.8,0.241314,-0.26522,-0.0239059,8.99888e-17,-1.86483e-17
5450,10.9,0.252589,-0.276495,-0.023906,8.74409e-17,-5.63785e-18
5500,11,0.263966,-0.287872,-0.0239061,8.5652e-17,-1.60462e-17
5550,11.1,0.274858,-0.298765,-0.0239061,6.85216e-17,-1.97325e-17
5600,11.2,0.285628,-0.309534,-0.023906,7.7412e-17,-1.30104e-18
5650,11.3,0.295764,-0.31967,-0.0239061,7.84962e-17,-1.95156e-17
5700,11.4,0.303038,-0.326944,-0.0239064,1.02999e-16,-2.1684e-17
5750,11.5,0.305942,-0.329848,-0.0239061,8.13152e-17,-1.86483e-17
5800,11.6,0.305003,-0.328909,-0.0239061,6.72205e-17,-3.96818e-17
5850,11.7,0.30165,-0.325556,-0.0239061,7.37257e-17,-3.44776e-17
5900,11.8,0.296725,-0.320631,-0.023906,6.93889e-17,-5.96311e-18
5950,11.9,0.291261,-0.315167,-0.0239061,9.21572e-17,-1.65341e-17
6000,12,0.284906,-0.308812,-0.0239061,8.04478e-17,-1.08403e-17
6050,12.1,0.277908,-0.301814,-0.023906,6.657e-17,-1.93801e-17
6100,12.2,0.270459,-0.294365,-0.023906,7.45931e-17,-9.16151e-18
6150,12.3,0.263084,-0.28699,-0.023906,7.58942e-17,-2.05998e-17
6200,12.4,0.255837,-0.279743,-0.0239059,6.46184e-17,2.71051e-18
6250,12.5,0.248995,-0.272901,-0.023906,6.07153e-17,3.14419e-18
6300,12.6,0.243138,-0.267044,-0.0239059,6.89553e-17,4.66207e-18
6350,12.7,0.237954,-0.26186,-0.023906,4.84638e-17,-1.95156e-18
6400,12.8,0.233044,-0.25695,-0.023906,4.16334e-17,-4.33681e-19
6450,12.9,0.228258,-0.252164,-0.0239061,9.26993e-18,-8.89046e-18
6500,13,0.223651,-0.247557,-0.023906,4.06034e-17,-2.60209e-18
6550,13.1,0.220336,-0.244241,-0.023906,5.06322e-17,3.03577e-18
6600,13.2,0.217922,-0.241828,-0.0239059,1.51111e-17,1.06252e-17
6650,13.3,0.21712,-0.241026,-0.0239059,1.89193e-17,5.85469e-18
6700,13.4,0.217357,-0.241263,-0.0239059,2.75387e-17,1.99493e-17
6750,13.5,0.219177,-0.243083,-0.0239059,1.73472e-17,8.67362e-18
6800,13.6,0.222228,-0.246134,-0.023906,6.61363e-18,2.10335e-17
6850,13.7,0.226375,-0.250281,-0.0239059,3.90313e-18,1.73472e-17
6900,13.8,0.231684,-0.25559,-0.023906,9.32414e-18,1.71304e-17
6950,13.9,0.237712,-0.261618,-0.0239059,1.92988e-17,2.10335e-17
7000,14,0.244136,-0.268042,-0.023906,1.27936e-17,3.90313e-17
7050,14.1,0.25037,-0.274276,-0.023906,1.01915e-17,2.5804e-17
7100,14.2,0.256083,-0.279989,-0.0239062,2.75387e-17,5.51859e-17
7150,14.3,0.260792,-0.284698,-0.023906,1.84314e-17,7.23163e-17
7200,14.4,0.264713,-0.288619,-0.0239061,3.27429e-17,9.55182e-17
7250,14.5,0.26739,-0.291296,-0.0239059,4.16334e-17,6.33039e-17
7300,14.6,0.269133,-0.293039,-0.023906,4.81386e-17,7.39968e-17
7350,14.7,0.270658,-0.294564,-0.0239061,5.72459e-17,8.63025e-17
7400,14.8,0.271083,-0.29499,-0.0239061,4.46691e-17,9.92045e-17
7450,14.9,0.270299,-0.294205,-0.0239061,6.5269e-17,1.03216e-16
7500,15,0.268559,-0.292465,-0.023906,6.74374e-17,8.26162e-17
7550,15.1,0.265859,-0.289765,-0.023906,7.30752e-17,8.47846e-17
7600,15.2,0.262268,-0.286174,-0.0239061,5.26922e-17,8.84709e-17
7650,15.3,0.258461,-0.282367,-0.023906,5.39933e-17,9.69277e-17
7700,15.4,0.254943,-0.278849,-0.023906,6.38595e-17,8.50015e-17
7750,15.5,0.251462,-0.275368,-0.023906,4.90059e-17,7.41594e-17
7800,15.6,0.248692,-0.272598,-0.0239059,2.54788e-17,6.39679e-17
7850,15.7,0.246483,-0.270389,-0.0239059,5.61871e-17,6.76542e-17
7900,15.8,0.244359,-0.268265,-0.023906,4.37476e-17,6.41848e-17
7950,15.9,0.242875,-0.266781,-0.0239059,5.51859e-17,6.76542e-17
8000,16,0.241941,-0.265847,-0.0239059,3.00324e-17,7.32921e-17
8050,16.1,0.24163,-0.265536,-0.0239061,4.51028e-17,6.54858e-17
8100,16.2,0.241232,-0.265138,-0.023906,1.92988e-17,5.7029e-17
8150,16.3,0.240937,-0.264843,-0.023906,2.36356e-17,5.9848e-17
8200,16.4,0.240382,-0.264288,-0.023906,2.08167e-17,8.32667e-17
8250,16.5,0.2397,-0.263606,-0.0239059,2.53703e-17,6.01732e-17
8300,16.6,0.239463,-0.263369,-0.023906,2.88398e-17,4.17418e-17
8350,16.7,0.239706,-0.263612,-0.0239061,2.36356e-17,3.31766e-17
8400,16.8,0.240164,-0.26407,-0.023906,7.43763e-17,4.92499e-17
8450,16.9,0.240837,-0.264743,-0.023906,6.20164e-17,1.78622e-17
8500,17,0.24151,-0.265416,-0.023906,5.85469e-17,6.04985e-17
8550,17.1,0.241971,-0.265877,-0.0239059,5.9848e-17,6.48353e-17
8600,17.2,0.242683,-0.266589,-0.0239061,5.05238e-17,5.00901e-17
8650,17.3,0.243609,-0.267515,-0.023906,5.81132e-17,5.82217e-17
8700,17.4,0.245623,-0.269529,-0.023906,6.26669e-17,1.21214e-16
8750,17.5,0.248436,-0.272342,-0.0239061,1.86483e-17,6.1149e-17
8800,17.6,0.251672,-0.275578,-0.023906,5.91974e-17,5.50775e-17
8850,17.7,0.254795,-0.278701,-0.0239061,7.60026e-17,5.50775e-17
8900,17.8,0.257472,-0.281378,-0.023906,4.11997e-17,7.65447e-17
8950,17.9,0.259269,-0.283175,-0.023906,5.86011e-17,4.85723e-17
9000,18,0.260846,-0.284752,-0.0239059,9.33634e-17,6.80879e-17
9050,18.1,0.261842,-0.285748,-0.0239061,4.06576e-17,6.98226e-17
9100,18.2,0.261762,-0.285668,-0.0239059,-2.56956e-17,7.76289e-17
9150,18.3,0.261456,-0.285362,-0.0239061,5.29091e-17,6.26669e-17
9200,18.4,0.260405,-0.284311,-0.023906,1.53957e-17,6.26669e-17
9250,18.5,0.258552,-0.282458,-0.023906,6.38595e-17,7.11237e-17
9300,18.6,0.256504,-0.28041,-0.0239061,3.18755e-17,6.87384e-17
9350,18.7,0.254239,-0.278145,-0.023906,3.72966e-17,6.91721e-17
9400,18.8,0.252457,-0.276363,-0.023906,4.72712e-17,9.49761e-17
9450,18.9,0.250667,-0.274573,-0.0239061,4.03323e-17,1.1395e-16
9500,19,0.249321,-0.273227,-0.023906,4.59702e-17,9.46508e-17
9550,19.1,0.248296,-0.272202,-0.023906,6.22332e-17,9.53014e-17
9600,19.2,0.246896,-0.270802,-0.023906,6.28837e-17,1.00722e-16
9650,19.3,0.244828,-0.268734,-0.0239059,6.74374e-17,8.71156e-17
9700,19.4,0.242298,-0.266204,-0.023906,7.1991e-17,1.10839e-16
9750,19.5,0.239517,-0.263422,-0.0239059,6.83047e-17,1.16226e-16
9800,19.6,0.237054,-0.26096,-0.0239059,7.68699e-17,1.05059e-16
9850,19.7,0.23596,-0.259866,-0.023906,7.13405e-17,9.9855e-17
9900,19.8,0.234746,-0.258652,-0.023906,7.65447e-17,8.23994e-17
9950,19.9,0.233773,-0.257679,-0.0239059,7.65989e-17,1.12323e-16
10000,20,0.233891,-0.257797,-0.0239059,6.88468e-17,1.02132e-16
10050,20.1,0.235237,-0.259143,-0.0239059,6.20435e-17,9.36751e-17
10100,20.2,0.238005,-0.261911,-0.023906,6.67665e-17,1.17744e-16
10150,20.3,0.241783,-0.265689,-0.0239061,4.92228e-17,9.08561e-17
10200,20.4,0.24606,-0.269966,-0.023906,4.44523e-17,9.08561e-17
10250,20.5,0.25096,-0.274866,-0.023906,4.68375e-17,1.06469e-16
10300,20.6,0.255876,-0.279782,-0.0239061,3.02492e-17,1.11239e-16
10350,20.7,0.260581,-0.284488,-0.0239061,2.42861e-17,1.02132e-16
10400,20.8,0.264467,-0.288373,-0.023906,4.27176e-17,1.02999e-16
10450,20.9,0.267462,-0.291368,-0.0239061,4.09828e-17,7.52436e-17
10500,21,0.26951,-0.293416,-0.023906,6.89553e-17,1.21214e-16
10550,21.1,0.270451,-0.294358,-0.0239062,6.80879e-17,9.88792e-17
10600,21.2,0.268656,-0.292562,-0.0239061,8.71699e-17,1.12107e-16
10650,21.3,0.265403,-0.289309,-0.023906,1.01915e-16,1.3314e-16
10700,21.4,0.261194,-0.2851,-0.023906,5.94143e-17,1.1563e-16
10750,21.5,0.257058,-0.280964,-0.023906,9.62772e-17,1.41763e-16
10800,21.6,0.25362,-0.277526,-0.0239059,9.95298e-17,1.27096e-16
10850,21.7,0.250667,-0.274573,-0.023906,5.39933e-17,1.31188e-16
10900,21.8,0.248348,-0.272254,-0.0239061,8.04478e-17,1.07011e-16
10950,21.9,0.245882,-0.269788,-0.023906,8.80372e-17,1.14058e-16
11000,22,0.243891,-0.267797,-0.0239059,6.74374e-17,1.43115e-16
11050,22.1,0.241758,-0.265664,-0.0239061,9.51997e-17,1.55041e-16
11100,22.2,0.239514,-0.26342,-0.0239061,8.08815e-17,1.85615e-16
11150,22.3,0.237562,-0.261468,-0.0239059,7.00395e-17,1.23274e-16
11200,22.4,0.236329,-0.260235,-0.023906,7.52436e-17,1.29237e-16
11250,22.5,0.235488,-0.259394,-0.0239059,6.97142e-17,1.26201e-16
11300,22.6,0.235179,-0.259085,-0.023906,8.01225e-17,1.36826e-16
11350,22.7,0.235787,-0.259693,-0.023906,8.10983e-17,9.73614e-17
11400,22.8,0.237201,-0.261107,-0.0239061,6.79795e-17,1.85073e-16
11450,22.9,0.239417,-0.263323,-0.0239061,8.2833e-17,1.40296e-16
11500,23,0.242414,-0.26632,-0.023906,8.89046e-17,1.34712e-16
11550,23.1,0.246,-0.269906,-0.023906,7.11237e-17,1.44795e-16
11600,23.2,0.24916,-0.273066,-0.0239059,5.00901e-17,1.44626e-16
11650,23.3,0.252232,-0.276138,-0.023906,4.16334e-17,1.49728e-16
11700,23.4,0.255041,-0.278947,-0.023906,5.55112e-17,1.52059e-16
11750,23.5,0.257797,-0.281703,-0.023906,7.11237e-17,1.54716e-16
11800,23.6,0.26023,-0.284136,-0.023906,6.61363e-17,1.71846e-16
11850,23.7,0.261556,-0.285462,-0.023906,8.3592e-17,1.80628e-16
11900,23.8,0.262105,-0.286012,-0.0239061,5.64869e-17,1.79761e-16
11950,23.9,0.261535,-0.285441,-0.0239062,3.59413e-17,1.63064e-16
12000,24,0.259521,-0.283427,-0.023906,4.35307e-17,1.73039e-16
12050,24.1,0.257698,-0.281605,-0.0239061,3.48978e-17,1.31188e-16
12100,24.2,0.255292,-0.279198,-0.023906,3.86518e-17,1.50487e-16
12150,24.3,0.252881,-0.276787,-0.023906,3.27971e-17,1.4615e-16
12200,24.4,0.249778,-0.273684,-0.023906,3.50197e-17,1.32273e-16
12250,24.5,0.247062,-0.270968,-0.023906,4.62954e-17,1.46747e-16
12300,24.6,0.244557,-0.268463,-0.023906,6.62448e-17,1.66506e-16
12350,24.7,0.242437,-0.266343,-0.0239059,3.81639e-17,2.06147e-16
12400,24.8,0.241263,-0.265169,-0.023906,5.35596e-17,1.66561e-16
12450,24.9,0.24043,-0.264336,-0.023906,8.82541e-17,1.74014e-16
12500,25,0.240714,-0.26462,-0.023906,9.41087e-17,1.68377e-16
12550,25.1,0.241887,-0.265793,-0.023906,1.11239e-16,1.81712e-16
12600,25.2,0.24341,-0.267316,-0.023906,9.41087e-17,1.61329e-16
12650,25.3,0.245341,-0.269247,-0.023906,1.02349e-16,1.71738e-16
12700,25.4,0.247488,-0.271394,-0.023906,9.84456e-17,1.73039e-16
12750,25.5,0.249281,-0.273187,-0.0239061,1.07011e-16,1.73472e-16
12800,25.6,0.250659,-0.274566,-0.0239061,8.71699e-17,1.93422e-16
12850,25.7,0.251401,-0.275307,-0.023906,7.93094e-17,1.88868e-16
12900,25.8,0.252004,-0.27591,-0.0239059,8.84167e-17,2.03613e-16
12950,25.9,0.252545,-0.276451,-0.0239061,9.12627e-17,1.89302e-16
13000,26,0.252631,-0.276537,-0.023906,8.62212e-17,1.97975e-16
13050,26.1,0.252772,-0.276678,-0.0239061,8.94467e-17,2.05131e-16
13100,26.2,0.252133,-0.276039,-0.023906,9.28077e-17,2.04589e-16
13150,26.3,0.251313,-0.275219,-0.0239059,9.43256e-17,2.22912e-16
13200,26.4,0.250746,-0.274652,-0.023906,1.03867e-16,2.28496e-16
13250,26.5,0.249638,-0.273544,-0.023906,1.0159e-16,2.27682e-16
13300,26.6,0.248258,-0.272164,-0.023906,8.76035e-17,2.25921e-16
13350,26.7,0.246612,-0.270518,-0.023906,1.20672e-16,2.20527e-16
13400,26.8,0.244894,-0.2688,-0.023906,1.27611e-16,2.06649e-16
13450,26.9,0.243721,-0.267627,-0.0239059,8.83625e-17,2.15865e-16
13500,27,0.243495,-0.267401,-0.023906,1.04083e-16,2.14238e-16
13550,27.1,0.243848,-0.267754,-0.023906,9.26993e-17,2.08384e-16
13600,27.2,0.244833,-0.268739,-0.023906,9.58435e-17,2.23346e-16
13650,27.3,0.246069,-0.269976,-0.0239061,1.02566e-16,2.23129e-16
13700,27.4,0.246657,-0.270563,-0.0239059,8.87962e-17,2.21611e-16
13750,27.5,0.247401,-0.271307,-0.0239061,8.86335e-17,2.22912e-16
13800,27.6,0.248746,-0.272652,-0.0239061,9.03683e-17,2.41127e-16
13850,27.7,0.249813,-0.273719,-0.023906,9.19505e-17,2.29417e-16
13900,27.8,0.250276,-0.274182,-0.0239059,9.0043e-17,2.33103e-16
13950,27.9,0.250837,-0.274743,-0.023906,5.96853e-17,2.65413e-16
14000,28,0.251877,-0.275784,-0.023906,9.90961e-17,2.44813e-16
14050,28.1,0.253461,-0.277367,-0.0239059,9.09646e-17,2.27249e-16
14100,28.2,0.255656,-0.279562,-0.023906,9.82287e-17,2.59341e-16
14150,28.3,0.257672,-0.281578,-0.023906,7.80626e-17,2.43837e-16
14200,28.4,0.259547,-0.283453,-0.0239061,1.13191e-16,2.31586e-16
14250,28.5,0.260778,-0.284684,-0.023906,1.21214e-16,2.11474e-16
14300,28.6,0.261907,-0.285813,-0.023906,8.95551e-17,2.43159e-16
14350,28.7,0.262763,-0.286669,-0.0239061,1.03216e-16,2.25582e-16
14400,28.8,0.26267,-0.286576,-0.0239062,1.13408e-16,2.47469e-16
14450,28.9,0.261704,-0.28561,-0.0239061,1.0777e-16,2.45572e-16
14500,29,0.260149,-0.284055,-0.0239059,9.45424e-17,2.82652e-16
14550,29.1,0.258159,-0.282065,-0.0239061,7.39426e-17,2.60859e-16
14600,29.2,0.255491,-0.279397,-0.0239061,7.13405e-17,2.65413e-16
14650,29.3,0.25196,-0.275866,-0.023906,8.4893e-17,2.65413e-16
14700,29.4,0.24766,-0.271566,-0.0239061,1.06577e-16,2.77339e-16
14750,29.5,0.243587,-0.267493,-0.023906,8.81456e-17,2.91867e-16
14800,29.6,0.239826,-0.263732,-0.023906,9.79035e-17,2.90566e-16
14850,29.7,0.236182,-0.260088,-0.0239059,5.98751e-17,2.6628e-16
14900,29.8,0.233137,-0.257043,-0.023906,4.38153e-17,2.72785e-16
14950,29.9,0.23106,-0.254966,-0.023906,5.5213e-17,2.51318e-16
15000,30,0.229826,-0.253732,-0.0239059,7.03105e-17,2.48933e-16
15050,30.1,0.229637,-0.253543,-0.0239059,7.07984e-17,2.4915e-16
15100,30.2,0.230624,-0.25453,-0.023906,5.86553e-17,2.56956e-16
15150,30.3,0.232457,-0.256362,-0.0239059,5.68122e-17,2.35706e-16
15200,30.4,0.234731,-0.258637,-0.023906,5.43185e-17,2.39609e-16
15250,30.5,0.23723,-0.261136,-0.0239061,3.92481e-17,2.28008e-16
15300,30.6,0.239994,-0.2639,-0.023906,5.85469e-17,2.36139e-16
15350,30.7,0.24303,-0.266936,-0.0239061,7.11237e-17,2.15052e-16
15400,30.8,0.246358,-0.270263,-0.0239059,7.17742e-17,2.26178e-16
15450,30.9,0.249872,-0.273778,-0.023906,4.51028e-17,2.24023e-16
15500,31,0.253769,-0.277675,-0.023906,6.245e-17,2.04643e-16
15550,31.1,0.257986,-0.281892,-0.023906,2.71051e-17,2.00903e-16
15600,31.2,0.261937,-0.285844,-0.0239061,6.72205e-17,2.01987e-16
15650,31.3,0.264528,-0.288434,-0.023906,4.73796e-17,2.10335e-16
15700,31.4,0.26553,-0.289436,-0.0239061,6.3209e-17,2.21177e-16
15750,31.5,0.26568,-0.289586,-0.023906,4.91144e-17,2.13805e-16
15800,31.6,0.265324,-0.28923,-0.0239061,8.15862e-17,2.2443e-16
15850,31.7,0.264724,-0.28863,-0.023906,9.45966e-17,2.24864e-16
15900,31.8,0.263063,-0.286969,-0.0239062,7.41117e-17,2.04914e-16
15950,31.9,0.260448,-0.284354,-0.0239061,5.25838e-17,2.16407e-16
16000,32,0.257225,-0.281131,-0.0239061,5.44269e-17,2.09034e-16
16050,32.1,0.253882,-0.277788,-0.0239061,3.68629e-17,1.99276e-16
16100,32.2,0.250141,-0.274047,-0.023906,3.75134e-17,2.21828e-16
16150,32.3,0.246357,-0.270263,-0.0239059,3.22008e-17,2.06432e-16
16200,32.4,0.243374,-0.26728,-0.023906,4.64039e-17,2.19226e-16
16250,32.5,0.240966,-0.264872,-0.0239059,5.51859e-17,2.06215e-16
16300,32.6,0.239221,-0.263127,-0.023906,6.39679e-17,2.20093e-16
16350,32.7,0.237698,-0.261604,-0.0239059,4.40186e-17,2.17383e-16
16400,32.8,0.23661,-0.260516,-0.023906,6.87384e-17,2.39392e-16
16450,32.9,0.236341,-0.260247,-0.023906,6.89553e-17,2.19063e-16
16500,33,0.236532,-0.260438,-0.023906,7.30752e-17,2.26327e-16
16550,33.1,0.237784,-0.26169,-0.023906,8.97719e-17,1.81193e-16
16600,33.2,0.240011,-0.263917,-0.023906,8.42425e-17,2.00794e-16
16650,33.3,0.242221,-0.266127,-0.023906,7.07984e-17,2.0383e-16
16700,33.4,0.244856,-0.268762,-0.023906,8.00141e-17,2.05131e-16
16750,33.5,0.24783,-0.271736,-0.023906,9.21572e-17,2.07516e-16
16800,33.6,0.251259,-0.275165,-0.023906,8.27246e-17,2.19443e-16
16850,33.7,0.254475,-0.278381,-0.023906,8.07731e-17,2.07516e-16
16900,33.8,0.257329,-0.281235,-0.0239061,7.49184e-17,1.99493e-16
16950,33.9,0.260144,-0.28405,-0.0239061,1.25144e-16,1.96891e-16
17000,34,0.262556,-0.286463,-0.0239061,8.53132e-17,1.98626e-16
17050,34.1,0.263528,-0.287435,-0.0239061,9.19946e-17,2.05565e-16
