step,time,kinetic,potential,total,Px,Py
6800,13.6,0.219964,-0.242998,-0.0230342,-0.000326726,-0.000385589
6850,13.7,0.222228,-0.24524,-0.0230114,-0.000346034,-0.00041859
6900,13.8,0.225435,-0.24843,-0.0229949,-0.000379767,-0.000421765
6950,13.9,0.229944,-0.252933,-0.0229892,-0.000396546,-0.000407571
7000,14,0.23547,-0.258456,-0.0229862,-0.000403758,-0.000426206
7050,14.1,0.241781,-0.26477,-0.0229884,-0.000408306,-0.000427892
7100,14.2,0.248713,-0.271707,-0.0229932,-0.000419909,-0.000425728
7150,14.3,0.255579,-0.278578,-0.0229989,-0.00041011,-0.000431668
7200,14.4,0.2628,-0.285781,-0.0229804,-0.000399479,-0.000423388
7250,14.5,0.269728,-0.292666,-0.0229374,-0.000401158,-0.000440315
7300,14.6,0.275061,-0.297977,-0.022916,-0.000413831,-0.000438432
7350,14.7,0.278398,-0.301305,-0.0229065,-0.000402304,-0.000421751
7400,14.8,0.280175,-0.303079,-0.0229035,-0.000383648,-0.000418039
7450,14.9,0.28033,-0.303205,-0.0228748,-0.000380876,-0.000433723
7500,15,0.279298,-0.302161,-0.0228631,-0.000386679,-0.000425307
7550,15.1,0.277045,-0.299882,-0.0228371,-0.000360796,-0.000386974
7600,15.2,0.2737,-0.296536,-0.0228351,-0.000344674,-0.000383182
7650,15.3,0.268802,-0.291659,-0.0228569,-0.00035609,-0.000385466
7700,15.4,0.263054,-0.285921,-0.0228667,-0.000345958,-0.000383156
7750,15.5,0.257233,-0.280094,-0.0228612,-0.000365402,-0.000365041
7800,15.6,0.251353,-0.274237,-0.0228844,-0.000336531,-0.000352658
7850,15.7,0.245764,-0.268666,-0.0229028,-0.000323411,-0.000345103
7900,15.8,0.240884,-0.263811,-0.0229274,-0.000344634,-0.000363889
7950,15.9,0.236309,-0.259257,-0.0229477,-0.000348243,-0.000368956
8000,16,0.232982,-0.25594,-0.0229589,-0.000339386,-0.000378991
8050,16.1,0.230346,-0.253298,-0.0229522,-0.000334362,-0.000343481
8100,16.2,0.228378,-0.251311,-0.0229329,-0.000333068,-0.000356272
8150,16.3,0.227216,-0.250149,-0.0229329,-0.000367963,-0.000355585
8200,16.4,0.226873,-0.249819,-0.0229465,-0.000373129,-0.000373443
8250,16.5,0.22777,-0.250728,-0.0229577,-0.000397226,-0.000389498
8300,16.6,0.229775,-0.252767,-0.0229915,-0.000408342,-0.000418544
8350,16.7,0.232378,-0.255394,-0.023016,-0.000415501,-0.000427955
8400,16.8,0.235584,-0.258589,-0.0230053,-0.000446074,-0.000455211
8450,16.9,0.238942,-0.261916,-0.0229742,-0.000417541,-0.000439801
8500,17,0.242422,-0.265388,-0.0229658,-0.000393708,-0.000394293
8550,17.1,0.246128,-0.269087,-0.0229581,-0.00042163,-0.000392506
8600,17.2,0.250521,-0.273476,-0.0229552,-0.000488627,-0.000384925
8650,17.3,0.255415,-0.278367,-0.0229521,-0.000519078,-0.000399712
8700,17.4,0.260167,-0.283107,-0.0229403,-0.000553027,-0.000424841
8750,17.5,0.264341,-0.287265,-0.0229238,-0.000533948,-0.000463445
8800,17.6,0.266787,-0.289704,-0.0229175,-0.000532593,-0.000486585
8850,17.7,0.267976,-0.290894,-0.022918,-0.000521254,-0.000479749
8900,17.8,0.268177,-0.291099,-0.022922,-0.000517228,-0.000472513
8950,17.9,0.266877,-0.289762,-0.0228851,-0.000518002,-0.000481892
9000,18,0.264966,-0.287815,-0.0228494,-0.000500573,-0.000505564
9050,18.1,0.261902,-0.284727,-0.022825,-0.000505319,-0.000506925
9100,18.2,0.258685,-0.281462,-0.0227777,-0.000504746,-0.00048469
9150,18.3,0.256296,-0.279045,-0.0227489,-0.000518739,-0.000481995
9200,18.4,0.253745,-0.276506,-0.0227609,-0.000508808,-0.000462098
9250,18.5,0.250709,-0.273468,-0.0227593,-0.000503514,-0.000464878
9300,18.6,0.247497,-0.270257,-0.0227594,-0.00051277,-0.000473253
9350,18.7,0.244044,-0.266813,-0.0227689,-0.000504916,-0.000466289
9400,18.8,0.240903,-0.263685,-0.0227818,-0.000523442,-0.000455601
9450,18.9,0.238645,-0.261456,-0.0228107,-0.000547683,-0.000418217
9500,19,0.237155,-0.259987,-0.0228314,-0.000533219,-0.000404362
9550,19.1,0.236234,-0.25907,-0.0228368,-0.000555047,-0.000390833
9600,19.2,0.235151,-0.257978,-0.0228266,-0.000539164,-0.000402558
9650,19.3,0.233559,-0.256398,-0.0228397,-0.000487309,-0.000408608
9700,19.4,0.232617,-0.25547,-0.0228534,-0.000443406,-0.000398457
9750,19.5,0.232549,-0.255421,-0.0228718,-0.000423441,-0.000395078
9800,19.6,0.23406,-0.256936,-0.0228764,-0.000444614,-0.000385958
9850,19.7,0.236058,-0.258952,-0.0228944,-0.000433313,-0.000363791
9900,19.8,0.238534,-0.261433,-0.0228985,-0.000473243,-0.000350614
9950,19.9,0.241804,-0.26469,-0.0228868,-0.000473437,-0.000356332
10000,20,0.245094,-0.267972,-0.0228786,-0.00047452,-0.000340047
10050,20.1,0.248401,-0.271242,-0.0228418,-0.000470358,-0.000327159
10100,20.2,0.251683,-0.274507,-0.0228246,-0.000459269,-0.000306825
10150,20.3,0.254626,-0.27745,-0.0228236,-0.000467295,-0.000294284
10200,20.4,0.257765,-0.280602,-0.0228379,-0.000490116,-0.000308884
10250,20.5,0.260506,-0.283354,-0.0228481,-0.000476146,-0.000327584
10300,20.6,0.263207,-0.286054,-0.0228476,-0.000468693,-0.000336102
10350,20.7,0.265837,-0.288681,-0.0228438,-0.000485866,-0.000325505
10400,20.8,0.2664,-0.289225,-0.0228251,-0.000478688,-0.000330713
10450,20.9,0.264707,-0.287505,-0.022798,-0.000463934,-0.000323884
10500,21,0.262587,-0.285386,-0.0227992,-0.000447062,-0.000313912
10550,21.1,0.26068,-0.283494,-0.0228142,-0.000404635,-0.000305243
10600,21.2,0.259053,-0.281863,-0.0228106,-0.000393319,-0.000301799
10650,21.3,0.257262,-0.280053,-0.022791,-0.000385328,-0.000297552
10700,21.4,0.255463,-0.278245,-0.0227824,-0.000389549,-0.000298405
10750,21.5,0.25395,-0.276732,-0.0227825,-0.000373232,-0.000310637
10800,21.6,0.252553,-0.275318,-0.0227645,-0.000373527,-0.00033612
10850,21.7,0.251647,-0.274407,-0.0227596,-0.000374767,-0.000334256
10900,21.8,0.251452,-0.274199,-0.0227467,-0.000361343,-0.000373714
10950,21.9,0.251357,-0.274103,-0.0227458,-0.000327358,-0.000369793
11000,22,0.250766,-0.273499,-0.0227331,-0.000321611,-0.000369581
11050,22.1,0.250244,-0.27299,-0.0227464,-0.000304556,-0.000375965
11100,22.2,0.250042,-0.272795,-0.0227528,-0.00031909,-0.000361762
11150,22.3,0.250668,-0.273422,-0.0227538,-0.000330248,-0.000386982
11200,22.4,0.251776,-0.274532,-0.0227563,-0.000347391,-0.00038179
11250,22.5,0.252151,-0.27493,-0.0227791,-0.000360406,-0.000393442
11300,22.6,0.251741,-0.274536,-0.0227951,-0.000400866,-0.000379111
11350,22.7,0.250926,-0.27373,-0.0228037,-0.000414685,-0.000365756
11400,22.8,0.248709,-0.271541,-0.0228322,-0.000420616,-0.000358675
11450,22.9,0.24559,-0.268467,-0.0228764,-0.000414986,-0.000339671
11500,23,0.242411,-0.265315,-0.0229043,-0.000439971,-0.000338648
11550,23.1,0.239617,-0.262512,-0.0228947,-0.000479256,-0.000320089
11600,23.2,0.23784,-0.260729,-0.0228885,-0.000494362,-0.00030417
11650,23.3,0.237004,-0.2599,-0.0228959,-0.00050579,-0.000290398
11700,23.4,0.23729,-0.260192,-0.0229018,-0.000513697,-0.000279925
11750,23.5,0.238503,-0.261386,-0.0228833,-0.000543583,-0.0002803
11800,23.6,0.240211,-0.263097,-0.0228856,-0.000529216,-0.000319021
11850,23.7,0.241786,-0.26466,-0.0228743,-0.000560214,-0.00035861
11900,23.8,0.243145,-0.266016,-0.0228711,-0.000588078,-0.000407083
11950,23.9,0.244061,-0.266931,-0.0228708,-0.000604436,-0.000427606
12000,24,0.245359,-0.268218,-0.0228591,-0.000612582,-0.000440465
12050,24.1,0.246955,-0.269811,-0.0228556,-0.000612764,-0.000459062
12100,24.2,0.247973,-0.270858,-0.0228854,-0.000603439,-0.000508961
12150,24.3,0.248779,-0.271669,-0.0228904,-0.000631621,-0.00051978
12200,24.4,0.24876,-0.271649,-0.0228888,-0.000653899,-0.000538934
12250,24.5,0.248177,-0.271084,-0.0229074,-0.000636162,-0.000583266
12300,24.6,0.247217,-0.270136,-0.0229186,-0.000623978,-0.000588102
12350,24.7,0.24606,-0.268959,-0.0228991,-0.000636298,-0.000625031
12400,24.8,0.244804,-0.267689,-0.0228853,-0.000647328,-0.000616339
12450,24.9,0.243799,-0.266677,-0.0228784,-0.000676908,-0.00062174
12500,25,0.243377,-0.26622,-0.022843,-0.000725844,-0.000632598
12550,25.1,0.24347,-0.266306,-0.0228353,-0.000699363,-0.000636625
12600,25.2,0.244286,-0.26712,-0.0228342,-0.000694711,-0.000611483
12650,25.3,0.245703,-0.268536,-0.022833,-0.000690778,-0.000608965
12700,25.4,0.247453,-0.270303,-0.0228501,-0.000669143,-0.000622092
12750,25.5,0.249564,-0.272414,-0.0228495,-0.000636993,-0.000622131
12800,25.6,0.251582,-0.274416,-0.0228337,-0.000648562,-0.000657117
12850,25.7,0.253367,-0.276201,-0.0228337,-0.000658082,-0.000662553
12900,25.8,0.254119,-0.276942,-0.0228231,-0.000651138,-0.000670283
12950,25.9,0.254579,-0.277411,-0.0228318,-0.000677394,-0.00066573
13000,26,0.255176,-0.278014,-0.0228376,-0.000672516,-0.000665525
13050,26.1,0.255957,-0.278796,-0.022839,-0.000663441,-0.000636422
13100,26.2,0.257096,-0.279921,-0.0228251,-0.000662844,-0.000609208
13150,26.3,0.258513,-0.281341,-0.0228278,-0.000679814,-0.000603995
13200,26.4,0.260298,-0.28314,-0.0228414,-0.000687451,-0.000608131
13250,26.5,0.261683,-0.284527,-0.0228445,-0.000676867,-0.000604899
13300,26.6,0.26336,-0.286201,-0.0228406,-0.000671847,-0.000587398
13350,26.7,0.26488,-0.287722,-0.0228426,-0.000684917,-0.000573046
13400,26.8,0.26588,-0.288715,-0.0228354,-0.000685945,-0.000561013
13450,26.9,0.266745,-0.289574,-0.0228294,-0.000682014,-0.000557908
13500,27,0.266007,-0.28885,-0.0228431,-0.000693405,-0.000547504
13550,27.1,0.263596,-0.286458,-0.0228626,-0.000715506,-0.000540784
13600,27.2,0.260398,-0.283262,-0.0228644,-0.000742709,-0.00053094
13650,27.3,0.256523,-0.279375,-0.0228515,-0.000723578,-0.000516555
13700,27.4,0.252883,-0.27573,-0.0228465,-0.000714215,-0.000564984
13750,27.5,0.249244,-0.272092,-0.0228486,-0.000693958,-0.000600429
13800,27.6,0.2455,-0.268344,-0.0228444,-0.00070514,-0.00061116
13850,27.7,0.242769,-0.265622,-0.022853,-0.00070843,-0.000624156
13900,27.8,0.240619,-0.263472,-0.0228528,-0.000720824,-0.000659278
13950,27.9,0.238745,-0.261575,-0.02283,-0.000728563,-0.000645343
14000,28,0.237179,-0.259994,-0.0228144,-0.000767213,-0.000619478
14050,28.1,0.235955,-0.258751,-0.0227954,-0.000794817,-0.000596789
14100,28.2,0.234809,-0.25759,-0.022781,-0.000796693,-0.000608402
14150,28.3,0.234615,-0.257392,-0.0227768,-0.000817495,-0.000610155
14200,28.4,0.235558,-0.258327,-0.0227692,-0.000816127,-0.00062008
14250,28.5,0.237019,-0.259784,-0.0227657,-0.000843475,-0.00062626
14300,28.6,0.23866,-0.261434,-0.0227741,-0.000840379,-0.000671915
14350,28.7,0.239684,-0.262456,-0.0227722,-0.00083764,-0.000678101
14400,28.8,0.240734,-0.263506,-0.0227717,-0.000838342,-0.000643192
14450,28.9,0.241772,-0.264535,-0.0227634,-0.000844937,-0.000632035
14500,29,0.242229,-0.264979,-0.0227493,-0.00085266,-0.000633086
14550,29.1,0.243061,-0.265775,-0.0227146,-0.000866787,-0.000610759
14600,29.2,0.244226,-0.266939,-0.0227131,-0.000872567,-0.000630969
14650,29.3,0.245121,-0.267836,-0.0227152,-0.000867276,-0.000637969
14700,29.4,0.246326,-0.269048,-0.0227216,-0.00086735,-0.000651461
14750,29.5,0.247188,-0.269929,-0.0227406,-0.000859275,-0.000666276
14800,29.6,0.24832,-0.271067,-0.0227463,-0.000867098,-0.000674569
14850,29.7,0.250079,-0.272808,-0.0227284,-0.000910424,-0.000677818
14900,29.8,0.252091,-0.274795,-0.0227035,-0.000912688,-0.00068611
