step,time,kinetic,potential,total,Px,Py
2100,4.2,0.237716,-0.257979,-0.0202631,7.18284e-18,-8.21825e-17
2120,4.24,0.24883,-0.269093,-0.0202631,3.42879e-18,-8.04478e-17
2140,4.28,0.260377,-0.28064,-0.0202631,-5.99085e-18,-6.87384e-17
2160,4.32,0.27232,-0.292583,-0.0202631,-5.81403e-18,-6.72205e-17
2180,4.36,0.284608,-0.304872,-0.0202631,-1.14112e-17,-7.24247e-17
2200,4.4,0.297187,-0.31745,-0.0202632,-5.31259e-18,-7.35089e-17
2220,4.44,0.309942,-0.330205,-0.0202632,2.75387e-17,-6.85216e-17
2240,4.48,0.322669,-0.342932,-0.0202633,1.63172e-17,-7.32921e-17
2260,4.52,0.335145,-0.355408,-0.0202633,1.04083e-17,-9.28077e-17
2280,4.56,0.347167,-0.36743,-0.0202634,8.34836e-18,-6.87384e-17
2300,4.6,0.358635,-0.378898,-0.0202634,2.26598e-17,-6.88468e-17
2320,4.64,0.369487,-0.38975,-0.0202634,2.35272e-17,-7.64363e-17
2340,4.68,0.379621,-0.399885,-0.0202635,9.6494e-18,-7.4051e-17
2360,4.72,0.388907,-0.40917,-0.0202635,1.64799e-17,-6.58111e-17
2380,4.76,0.397211,-0.417474,-0.0202635,2.97071e-17,-5.91974e-17
2400,4.8,0.404405,-0.424668,-0.0202636,3.70797e-17,-6.7329e-17
2420,4.84,0.410338,-0.430601,-0.0202636,2.42861e-17,-6.06069e-17
2440,4.88,0.414873,-0.435136,-0.0202636,1.53957e-17,-6.36427e-17
2460,4.92,0.41793,-0.438194,-0.0202636,6.93889e-18,-8.01768e-17
2480,4.96,0.419469,-0.439733,-0.0202637,-2.1684e-19,-6.49979e-17
2500,5,0.419395,-0.439659,-0.0202637,3.46945e-18,-6.76e-17
2520,5.04,0.417624,-0.437888,-0.0202637,1.36609e-17,-5.33699e-17
2540,5.08,0.414135,-0.434399,-0.0202637,2.4503e-17,-8.29686e-17
2560,5.12,0.408988,-0.429251,-0.0202636,3.40439e-17,-5.35393e-17
2580,5.16,0.402293,-0.422556,-0.0202636,2.92735e-17,-5.10422e-17
2600,5.2,0.39418,-0.414443,-0.0202636,3.10082e-17,-6.01868e-17
2620,5.24,0.384814,-0.405078,-0.0202635,3.70797e-17,-7.93636e-17
2640,5.28,0.374375,-0.394638,-0.0202634,3.25261e-17,-6.82505e-17
2660,5.32,0.363088,-0.383351,-0.0202634,2.64545e-17,-5.48606e-17
2680,5.36,0.35123,-0.371493,-0.0202633,2.47198e-17,-7.13947e-17
2700,5.4,0.33903,-0.359293,-0.0202633,3.10082e-17,-5.58364e-17
2720,5.44,0.326669,-0.346932,-0.0202632,3.40439e-17,-5.96853e-17
2740,5.48,0.314294,-0.334557,-0.0202632,4.16334e-17,-4.59702e-17
2760,5.52,0.302034,-0.322297,-0.0202632,3.51282e-17,-4.11997e-17
2780,5.56,0.289996,-0.310259,-0.0202631,1.64799e-17,-3.02492e-17
2800,5.6,0.278262,-0.298525,-0.0202631,1.85399e-17,-4.06576e-17
2820,5.64,0.266884,-0.287147,-0.0202631,1.20346e-17,-3.9465e-17
2840,5.68,0.255909,-0.276172,-0.0202631,2.4503e-17,-4.2067e-17
2860,5.72,0.245374,-0.265637,-0.0202631,1.89735e-17,-3.61039e-17
2880,5.76,0.235309,-0.255572,-0.0202631,1.98409e-17,-3.77302e-17
2900,5.8,0.225735,-0.245998,-0.0202631,1.82688e-17,-3.42608e-17
2920,5.84,0.216666,-0.236929,-0.0202631,1.57209e-17,-4.51028e-17
2940,5.88,0.208109,-0.228372,-0.0202631,2.28767e-17,-3.43692e-17
2960,5.92,0.200064,-0.220327,-0.020263,1.91362e-17,-3.97902e-17
2980,5.96,0.192532,-0.212795,-0.020263,1.19804e-17,-3.62124e-17
3000,6,0.185511,-0.205774,-0.020263,2.16027e-17,-3.11166e-17
3020,6.04,0.178994,-0.199257,-0.020263,3.04051e-17,-3.71881e-17
3040,6.08,0.172967,-0.19323,-0.020263,2.99545e-17,-4.54281e-17
3060,6.12,0.167419,-0.187682,-0.020263,2.46927e-17,-4.83554e-17
3080,6.16,0.162345,-0.182608,-0.020263,1.89735e-17,-4.74881e-17
3100,6.2,0.157733,-0.177997,-0.020263,2.28767e-17,-4.99817e-17
3120,6.24,0.153571,-0.173834,-0.020263,1.63172e-17,-5.28006e-17
3140,6.28,0.149843,-0.170106,-0.020263,2.54788e-17,-4.74881e-17
3160,6.32,0.146546,-0.16681,-0.020263,2.04372e-17,-4.71628e-17
3180,6.36,0.143673,-0.163936,-0.020263,2.13046e-17,-5.68122e-17
3200,6.4,0.141213,-0.161476,-0.020263,1.75099e-17,-6.451e-17
3220,6.44,0.139154,-0.159417,-0.020263,2.35272e-17,-5.19333e-17
3240,6.48,0.13749,-0.157753,-0.0202631,2.61293e-17,-5.42101e-17
3260,6.52,0.136208,-0.156471,-0.0202631,3.52366e-17,-4.80302e-17
3280,6.56,0.135295,-0.155558,-0.0202631,3.33934e-17,-4.62954e-17
3300,6.6,0.13475,-0.155013,-0.0202631,4.2067e-17,-4.40186e-17
3320,6.64,0.134568,-0.154831,-0.0202631,4.06576e-17,-4.65123e-17
3340,6.68,0.134735,-0.154998,-0.0202631,3.65376e-17,-4.52112e-17
3360,6.72,0.135242,-0.155505,-0.0202631,4.29344e-17,-3.9465e-17
3380,6.76,0.136098,-0.156361,-0.0202631,2.73219e-17,-5.41017e-17
3400,6.8,0.137303,-0.157566,-0.0202631,3.65376e-17,-4.79217e-17
3420,6.84,0.138859,-0.159122,-0.0202631,4.21755e-17,-5.26922e-17
3440,6.88,0.140778,-0.161041,-0.0202631,3.27429e-17,-4.97649e-17
3460,6.92,0.143085,-0.163348,-0.0202631,3.6646e-17,-4.30428e-17
3480,6.96,0.145782,-0.166045,-0.0202631,3.72966e-17,-5.13912e-17
3500,7,0.14886,-0.169123,-0.0202631,3.92481e-17,-5.33427e-17
3520,7.04,0.152327,-0.17259,-0.0202631,3.10082e-17,-5.19333e-17
3540,7.08,0.156203,-0.176467,-0.0202631,3.04661e-17,-3.57787e-17
3560,7.12,0.160503,-0.180766,-0.0202631,3.46945e-17,-3.83808e-17
3580,7.16,0.165235,-0.185498,-0.0202631,3.43692e-17,-2.66172e-17
3600,7.2,0.170404,-0.190667,-0.0202631,3.50197e-17,-4.10371e-17
3620,7.24,0.176001,-0.196264,-0.0202631,2.46114e-17,-2.9165e-17
3640,7.28,0.182015,-0.202278,-0.0202631,2.40693e-17,-3.32308e-17
3660,7.32,0.188435,-0.208698,-0.0202631,2.43945e-17,-2.64003e-17
3680,7.36,0.19523,-0.215493,-0.0202631,2.12504e-17,-3.3014e-17
3700,7.4,0.202347,-0.22261,-0.0202631,2.21177e-17,-4.07524e-17
3720,7.44,0.209728,-0.229991,-0.0202631,2.7864e-17,-3.9177e-17
3740,7.48,0.217305,-0.237569,-0.0202632,2.27682e-17,-3.04525e-17
3760,7.52,0.224994,-0.245257,-0.0202632,1.48536e-17,-1.96241e-17
3780,7.56,0.232716,-0.252979,-0.0202632,2.94903e-17,-4.43981e-17
3800,7.6,0.240405,-0.260668,-0.0202632,3.33934e-17,-3.81639e-17
3820,7.64,0.248042,-0.268305,-0.0202632,2.95987e-17,-3.78387e-17
3840,7.68,0.255643,-0.275906,-0.0202632,2.88398e-17,-3.7405e-17
3860,7.72,0.263195,-0.283459,-0.0202632,4.08744e-17,-4.44523e-17
3880,7.76,0.270712,-0.290975,-0.0202632,3.28513e-17,-4.67291e-17
3900,7.8,0.278213,-0.298476,-0.0202632,2.05998e-17,-4.6946e-17
3920,7.84,0.285673,-0.305937,-0.0202632,3.75134e-17,-2.82977e-17
3940,7.88,0.29301,-0.313273,-0.0202633,2.38524e-17,-3.57787e-17
3960,7.92,0.300123,-0.320386,-0.0202633,1.37152e-17,-3.93565e-17
3980,7.96,0.306924,-0.327187,-0.0202633,3.61039e-17,-3.40439e-17
4000,8,0.31337,-0.333633,-0.0202633,3.07913e-17,-4.2067e-17
4020,8.04,0.319461,-0.339725,-0.0202633,3.79471e-17,-2.81893e-17
4040,8.08,0.325199,-0.345462,-0.0202633,5.17435e-17,-4.77049e-17
4060,8.12,0.330544,-0.350808,-0.0202633,2.86229e-17,-3.51282e-17
4080,8.16,0.3354,-0.355664,-0.0202634,2.75252e-17,-2.40693e-17
4100,8.2,0.339642,-0.359906,-0.0202634,5.02867e-17,-2.66714e-17
4120,8.24,0.343236,-0.363499,-0.0202634,4.00952e-17,-1.79978e-17
4140,8.28,0.346168,-0.366431,-0.0202634,2.23617e-17,-1.73472e-17
4160,8.32,0.348385,-0.368649,-0.0202634,2.53974e-17,-3.55618e-17
4180,8.36,0.349833,-0.370096,-0.0202634,1.13028e-17,-1.71304e-17
4200,8.4,0.350498,-0.370761,-0.0202634,3.66731e-17,-9.97466e-18
4220,8.44,0.350404,-0.370668,-0.0202634,3.6646e-17,-1.79978e-17
4240,8.48,0.349605,-0.369869,-0.0202634,3.05745e-17,-1.51788e-17
4260,8.52,0.348101,-0.368364,-0.0202634,8.99888e-18,-2.75387e-17
4280,8.56,0.345847,-0.366111,-0.0202634,1.97325e-17,-4.11997e-17
4300,8.6,0.342881,-0.363144,-0.0202634,1.85941e-17,-5.46438e-17
4320,8.64,0.339207,-0.359471,-0.0202634,4.17418e-18,-2.81893e-17
4340,8.68,0.334863,-0.355127,-0.0202634,-1.27394e-17,-3.76218e-17
4360,8.72,0.329949,-0.350213,-0.0202633,-7.96889e-18,-3.20924e-17
4380,8.76,0.324538,-0.344801,-0.0202633,8.07731e-18,-3.54534e-17
4400,8.8,0.318688,-0.338951,-0.0202633,-1.0842e-19,-3.9465e-17
4420,8.84,0.312454,-0.332717,-0.0202633,-1.79978e-17,-5.73543e-17
4440,8.88,0.305898,-0.326161,-0.0202633,3.25261e-18,-4.8247e-17
4460,8.92,0.29911,-0.319373,-0.0202632,-1.04083e-17,-3.02492e-17
4480,8.96,0.292178,-0.312441,-0.0202632,-9.75782e-18,-4.2067e-17
4500,9,0.285193,-0.305456,-0.0202632,-1.8323e-17,-2.22261e-17
4520,9.04,0.278196,-0.298459,-0.0202632,-1.81062e-17,-3.84892e-17
4540,9.08,0.271229,-0.291492,-0.0202632,-3.14419e-18,-4.59702e-17
4560,9.12,0.264332,-0.284595,-0.0202632,-1.43115e-17,-5.68122e-17
4580,9.16,0.257561,-0.277824,-0.0202631,-1.00831e-17,-4.36933e-17
4600,9.2,0.250994,-0.271258,-0.0202631,-1.06252e-17,-5.73001e-17
4620,9.24,0.244703,-0.264966,-0.0202631,-1.6263e-17,-5.12557e-17
4640,9.28,0.238714,-0.258977,-0.0202631,-2.66714e-17,-5.73272e-17
4660,9.32,0.233048,-0.253311,-0.0202631,-5.74627e-18,-5.76796e-17
4680,9.36,0.227728,-0.247991,-0.0202631,-5.85469e-18,-7.13608e-17
4700,9.4,0.222748,-0.243011,-0.0202631,-2.25514e-17,-6.51944e-17
4720,9.44,0.218107,-0.238371,-0.0202631,-1.48536e-17,-4.74203e-17
4740,9.48,0.213799,-0.234062,-0.0202631,-1.91904e-17,-5.49148e-17
4760,9.52,0.209821,-0.230084,-0.0202631,-3.23092e-17,-4.02781e-17
4780,9.56,0.206185,-0.226449,-0.0202631,-1.24683e-17,-4.36391e-17
4800,9.6,0.202883,-0.223146,-0.0202631,-2.08167e-17,-3.95192e-17
4820,9.64,0.199899,-0.220162,-0.0202631,-3.02492e-17,-3.27429e-17
4840,9.68,0.197216,-0.217479,-0.0202631,-1.57209e-17,-3.96818e-17
4860,9.72,0.194826,-0.215089,-0.0202631,-2.23346e-17,-4.18502e-17
4880,9.76,0.192742,-0.213005,-0.0202631,-1.73472e-17,-4.84638e-17
4900,9.8,0.190972,-0.211235,-0.0202631,-4.21755e-17,-3.02492e-17
4920,9.84,0.189513,-0.209776,-0.0202631,-3.75134e-17,-3.1225e-17
4940,9.88,0.188345,-0.208608,-0.0202631,-1.92988e-17,-2.63461e-17
4960,9.92,0.187431,-0.207694,-0.0202631,-2.46114e-17,-4.06576e-17
4980,9.96,0.186745,-0.207008,-0.0202631,-2.34188e-17,-2.50451e-17
5000,10,0.186276,-0.206539,-0.0202631,-3.79471e-17,-3.51282e-17
5020,10.04,0.186013,-0.206276,-0.0202631,-3.84892e-17,-2.53703e-17
5040,10.08,0.185927,-0.20619,-0.0202631,-1.58294e-17,-1.97325e-17
5060,10.12,0.186009,-0.206272,-0.0202631,-4.2826e-17,-3.23092e-17
5080,10.16,0.186264,-0.206527,-0.0202631,-4.44523e-17,-2.1684e-17
5100,10.2,0.186673,-0.206936,-0.0202631,-2.54788e-17,-1.71304e-17
5120,10.24,0.187221,-0.207484,-0.0202631,-3.63208e-17,-1.45283e-17
5140,10.28,0.187932,-0.208195,-0.0202631,-3.93565e-17,-7.15573e-18
5160,10.32,0.188824,-0.209087,-0.0202631,-1.4962e-17,-8.89046e-18
5180,10.36,0.189938,-0.210201,-0.0202631,-9.75782e-19,-1.60462e-17
5200,10.4,0.191296,-0.211559,-0.0202631,-1.00831e-17,-2.42861e-17
5220,10.44,0.192904,-0.213168,-0.0202631,-2.42319e-17,-1.60462e-17
5240,10.48,0.194758,-0.215022,-0.0202631,-2.43945e-18,-2.60209e-17
5260,10.52,0.19684,-0.217104,-0.0202631,-2.61293e-17,-3.1225e-17
5280,10.56,0.199125,-0.219388,-0.0202631,-3.28242e-17,-2.97071e-17
5300,10.6,0.20159,-0.221853,-0.0202631,-2.29715e-17,-4.01155e-17
5320,10.64,0.204207,-0.22447,-0.0202631,-3.72932e-17,-4.14165e-17
5340,10.68,0.206951,-0.227214,-0.0202632,-3.56838e-17,-3.68629e-17
5360,10.72,0.209799,-0.230062,-0.0202632,-3.57516e-17,-4.2067e-17
5380,10.76,0.212733,-0.232996,-0.0202632,-1.90277e-17,-2.94903e-17
5400,10.8,0.215757,-0.23602,-0.0202632,-1.61546e-17,-2.90566e-17
