step,time,kinetic,potential,total,Px,Py
16950,33.9,0.252128,-0.272393,-0.0202648,8.84658e-09,2.54252e-09
17000,34,0.250381,-0.270658,-0.0202769,8.9158e-09,2.74556e-09
17050,34.1,0.248646,-0.268936,-0.0202899,8.89528e-09,3.0493e-09
17100,34.2,0.24688,-0.267177,-0.0202969,8.98197e-09,3.49565e-09
17150,34.3,0.245418,-0.265721,-0.0203032,9.28147e-09,3.76023e-09
17200,34.4,0.244432,-0.264736,-0.0203039,9.40745e-09,3.53416e-09
17250,34.5,0.243821,-0.264134,-0.0203135,8.86144e-09,2.88047e-09
17300,34.6,0.243157,-0.26347,-0.020313,9.2643e-09,2.13614e-09
17350,34.7,0.242401,-0.262713,-0.0203114,9.29406e-09,2.32688e-09
17400,34.8,0.241952,-0.262258,-0.0203064,9.0647e-09,2.32504e-09
17450,34.9,0.242128,-0.26242,-0.0202918,9.0311e-09,2.66892e-09
17500,35,0.242838,-0.263124,-0.0202869,8.8015e-09,2.93401e-09
17550,35.1,0.243659,-0.263936,-0.0202768,9.01524e-09,2.48717e-09
17600,35.2,0.244312,-0.26458,-0.0202679,9.45058e-09,2.46253e-09
17650,35.3,0.244469,-0.264728,-0.0202592,9.60274e-09,2.47691e-09
17700,35.4,0.244196,-0.264455,-0.0202588,1.01555e-08,1.91957e-09
17750,35.5,0.243852,-0.264103,-0.0202509,1.13411e-08,1.73533e-09
17800,35.6,0.243527,-0.263786,-0.0202598,1.16222e-08,2.03165e-09
17850,35.7,0.243413,-0.263673,-0.0202591,1.18227e-08,1.80307e-09
17900,35.8,0.243384,-0.263648,-0.0202634,1.15134e-08,1.9432e-09
17950,35.9,0.243408,-0.263676,-0.0202676,1.19463e-08,1.79588e-09
18000,36,0.243095,-0.263365,-0.0202702,1.30377e-08,1.87964e-09
18050,36.1,0.242248,-0.262522,-0.0202746,1.39719e-08,1.39719e-09
18100,36.2,0.241334,-0.261609,-0.0202747,1.44395e-08,1.11771e-09
18150,36.3,0.240479,-0.260757,-0.0202778,1.43933e-08,1.29795e-09
18200,36.4,0.240012,-0.260289,-0.0202778,1.45671e-08,1.02554e-09
18250,36.5,0.240176,-0.260456,-0.0202794,1.48583e-08,1.22507e-09
18300,36.6,0.240967,-0.261245,-0.0202772,1.48246e-08,1.47604e-09
18350,36.7,0.24209,-0.26236,-0.0202695,1.52734e-08,1.59944e-09
18400,36.8,0.243132,-0.263397,-0.0202651,1.54506e-08,1.64995e-09
18450,36.9,0.24409,-0.264347,-0.0202562,1.56471e-08,1.46167e-09
18500,37,0.24525,-0.2655,-0.0202497,1.55373e-08,1.58274e-09
18550,37.1,0.246637,-0.266879,-0.0202414,1.54339e-08,1.70573e-09
18600,37.2,0.248179,-0.268414,-0.0202358,1.55814e-08,1.54981e-09
18650,37.3,0.249583,-0.269816,-0.0202332,1.58694e-08,1.99752e-09
18700,37.4,0.250586,-0.270811,-0.0202244,1.58185e-08,2.40325e-09
18750,37.5,0.25103,-0.271248,-0.0202183,1.55584e-08,2.50557e-09
18800,37.6,0.251093,-0.2713,-0.0202068,1.49649e-08,2.80816e-09
18850,37.7,0.250845,-0.271045,-0.0202,1.48795e-08,2.83337e-09
18900,37.8,0.250401,-0.270598,-0.0201965,1.47939e-08,3.30966e-09
18950,37.9,0.249901,-0.270094,-0.0201934,1.47584e-08,3.59751e-09
19000,38,0.249302,-0.26949,-0.0201878,1.49345e-08,3.84499e-09
19050,38.1,0.248261,-0.268457,-0.0201961,1.50942e-08,3.80328e-09
19100,38.2,0.24677,-0.266975,-0.0202051,1.50736e-08,3.27681e-09
19150,38.3,0.244954,-0.265166,-0.0202125,1.53431e-08,3.19652e-09
19200,38.4,0.243136,-0.263356,-0.0202193,1.56804e-08,3.146e-09
19250,38.5,0.2414,-0.26163,-0.0202302,1.63912e-08,3.65809e-09
19300,38.6,0.239732,-0.259974,-0.0202423,1.63696e-08,3.88034e-09
19350,38.7,0.237926,-0.258171,-0.020245,1.61048e-08,3.92524e-09
19400,38.8,0.236442,-0.256695,-0.0202532,1.62333e-08,4.08755e-09
19450,38.9,0.235668,-0.255925,-0.020257,1.59947e-08,4.20886e-09
19500,39,0.235614,-0.255868,-0.0202537,1.57031e-08,4.27193e-09
19550,39.1,0.236217,-0.256466,-0.0202487,1.60248e-08,4.39833e-09
19600,39.2,0.23743,-0.257672,-0.0202415,1.60599e-08,4.58401e-09
19650,39.3,0.238652,-0.258882,-0.0202303,1.62263e-08,4.58718e-09
19700,39.4,0.239639,-0.259865,-0.0202256,1.6647e-08,5.26625e-09
19750,39.5,0.240526,-0.260748,-0.0202222,1.67631e-08,6.07219e-09
19800,39.6,0.241518,-0.26174,-0.020222,1.69327e-08,6.53194e-09
19850,39.7,0.242798,-0.263025,-0.0202272,1.63111e-08,7.00398e-09
19900,39.8,0.244119,-0.264338,-0.0202186,1.56174e-08,6.84163e-09
19950,39.9,0.245305,-0.265514,-0.0202089,1.58603e-08,6.99193e-09
20000,40,0.246164,-0.266368,-0.0202046,1.62418e-08,7.27704e-09
20050,40.1,0.246504,-0.266709,-0.0202047,1.62826e-08,7.57798e-09
20100,40.2,0.246549,-0.266755,-0.0202053,1.67142e-08,7.36285e-09
20150,40.3,0.246518,-0.266723,-0.0202051,1.72161e-08,6.93037e-09
20200,40.4,0.246446,-0.266646,-0.0201999,1.76701e-08,6.29828e-09
20250,40.5,0.246169,-0.266372,-0.020203,1.81443e-08,6.02768e-09
20300,40.6,0.245882,-0.266092,-0.0202093,1.8366e-08,5.66991e-09
20350,40.7,0.245822,-0.26603,-0.0202088,1.8478e-08,5.86401e-09
20400,40.8,0.246231,-0.266442,-0.0202111,1.82574e-08,6.08742e-09
20450,40.9,0.247038,-0.267249,-0.0202109,1.88279e-08,5.89447e-09
20500,41,0.248092,-0.2683,-0.0202081,1.89324e-08,6.02895e-09
20550,41.1,0.249434,-0.269636,-0.0202021,1.88427e-08,5.92564e-09
20600,41.2,0.25084,-0.271035,-0.0201947,1.86989e-08,5.0612e-09
20650,41.3,0.252049,-0.272238,-0.0201895,1.88048e-08,4.72954e-09
20700,41.4,0.252939,-0.273126,-0.0201873,1.85515e-08,4.74557e-09
20750,41.5,0.253408,-0.273601,-0.0201925,1.83947e-08,4.2886e-09
20800,41.6,0.253037,-0.273228,-0.0201906,1.83239e-08,4.09736e-09
20850,41.7,0.252071,-0.272268,-0.0201963,1.83313e-08,3.85057e-09
20900,41.8,0.250633,-0.270839,-0.0202063,1.8241e-08,3.73792e-09
20950,41.9,0.249051,-0.26927,-0.0202197,1.79938e-08,3.82506e-09
21000,42,0.247299,-0.267532,-0.0202332,1.8186e-08,3.49018e-09
21050,42.1,0.245731,-0.265977,-0.0202454,1.84495e-08,3.46269e-09
21100,42.2,0.244667,-0.264916,-0.0202487,1.86483e-08,3.20207e-09
21150,42.3,0.243934,-0.264186,-0.0202527,1.92252e-08,3.34741e-09
21200,42.4,0.243224,-0.263482,-0.0202576,1.90095e-08,2.85794e-09
21250,42.5,0.242464,-0.262729,-0.0202644,1.86556e-08,2.2299e-09
21300,42.6,0.241857,-0.262123,-0.0202658,1.94259e-08,1.45783e-09
21350,42.7,0.241699,-0.261969,-0.0202699,2.00409e-08,1.51769e-09
21400,42.8,0.241904,-0.262179,-0.0202748,2.03343e-08,1.87572e-09
21450,42.9,0.242279,-0.262553,-0.020274,2.04859e-08,2.59783e-09
21500,43,0.242673,-0.262943,-0.0202701,2.01984e-08,2.73601e-09
21550,43.1,0.24284,-0.263105,-0.0202657,2.00181e-08,3.18871e-09
21600,43.2,0.242696,-0.262964,-0.0202685,1.95014e-08,3.16702e-09
21650,43.3,0.242413,-0.262679,-0.0202655,1.95396e-08,3.25759e-09
21700,43.4,0.242031,-0.262294,-0.0202632,1.96634e-08,3.68293e-09
21750,43.5,0.241251,-0.261518,-0.0202667,1.98095e-08,4.09449e-09
21800,43.6,0.239994,-0.260268,-0.0202742,1.95187e-08,4.5077e-09
21850,43.7,0.238876,-0.259156,-0.0202797,1.96067e-08,4.34622e-09
21900,43.8,0.23833,-0.258614,-0.020284,2.0067e-08,4.3616e-09
21950,43.9,0.23827,-0.258552,-0.0202819,2.00547e-08,4.3766e-09
22000,44,0.238505,-0.258787,-0.0202813,1.99072e-08,4.17518e-09
22050,44.1,0.239082,-0.259363,-0.0202815,1.97391e-08,4.01113e-09
22100,44.2,0.24004,-0.260319,-0.0202788,1.97028e-08,3.66752e-09
22150,44.3,0.241125,-0.2614,-0.0202746,1.94937e-08,3.04738e-09
22200,44.4,0.242085,-0.262356,-0.0202712,1.96487e-08,2.43101e-09
22250,44.5,0.243039,-0.263304,-0.0202646,1.97878e-08,2.21715e-09
22300,44.6,0.244071,-0.264329,-0.0202586,1.99448e-08,2.35089e-09
22350,44.7,0.245255,-0.265508,-0.0202528,1.99777e-08,2.44926e-09
22400,44.8,0.246378,-0.266622,-0.0202442,2.02954e-08,2.38552e-09
22450,44.9,0.247007,-0.267244,-0.0202365,1.97919e-08,2.48869e-09
22500,45,0.246852,-0.267086,-0.0202342,1.96621e-08,2.20618e-09
22550,45.1,0.246263,-0.266501,-0.0202377,1.96821e-08,1.93403e-09
22600,45.2,0.245529,-0.26577,-0.020241,1.98434e-08,1.56868e-09
22650,45.3,0.2447,-0.264948,-0.0202475,2.00309e-08,1.83295e-09
22700,45.4,0.243783,-0.264036,-0.0202531,1.97791e-08,1.7517e-09
22750,45.5,0.242898,-0.263153,-0.0202558,1.97366e-08,1.58497e-09
22800,45.6,0.242269,-0.262533,-0.020264,1.9387e-08,1.32623e-09
22850,45.7,0.241929,-0.262201,-0.0202727,1.92411e-08,1.17583e-09
22900,45.8,0.241859,-0.262141,-0.0202816,1.89925e-08,7.82989e-10
22950,45.9,0.242086,-0.262372,-0.0202865,1.9058e-08,1.06989e-09
23000,46,0.242505,-0.262794,-0.0202882,1.90513e-08,1.22225e-09
23050,46.1,0.242647,-0.262928,-0.0202811,1.9105e-08,1.19882e-09
23100,46.2,0.242947,-0.263224,-0.0202771,1.85512e-08,6.70369e-10
23150,46.3,0.243753,-0.264023,-0.0202698,1.87145e-08,9.31767e-11
23200,46.4,0.245045,-0.265308,-0.0202627,1.87899e-08,-5.06414e-10
23250,46.5,0.24672,-0.266965,-0.0202448,1.90804e-08,-1.40442e-09
23300,46.6,0.248703,-0.268933,-0.0202295,1.98556e-08,-2.13881e-09
23350,46.7,0.250835,-0.271053,-0.0202179,1.96664e-08,-3.11969e-09
23400,46.8,0.252822,-0.273023,-0.0202013,1.99088e-08,-3.54725e-09
23450,46.9,0.254462,-0.274646,-0.0201839,1.99702e-08,-3.52754e-09
23500,47,0.25608,-0.276252,-0.0201725,1.91116e-08,-3.61916e-09
23550,47.1,0.257682,-0.277844,-0.0201615,1.89724e-08,-3.93943e-09
23600,47.2,0.258723,-0.278876,-0.0201533,1.91088e-08,-3.7586e-09
23650,47.3,0.258432,-0.278586,-0.0201538,1.91995e-08,-3.96912e-09
23700,47.4,0.256793,-0.276947,-0.0201541,1.96158e-08,-4.35395e-09
23750,47.5,0.254431,-0.274597,-0.0201656,1.96055e-08,-4.46272e-09
23800,47.6,0.251718,-0.2719,-0.020182,1.96484e-08,-4.59743e-09
23850,47.7,0.249252,-0.269445,-0.020193,1.98438e-08,-4.3967e-09
23900,47.8,0.247181,-0.267391,-0.0202094,1.98604e-08,-4.14436e-09
23950,47.9,0.245325,-0.265551,-0.0202261,2.00992e-08,-3.57776e-09
24000,48,0.24337,-0.263609,-0.020239,2.00677e-08,-3.57028e-09
24050,48.1,0.2416,-0.261849,-0.0202486,2.04031e-08,-3.60108e-09
24100,48.2,0.240072,-0.260323,-0.020251,2.03941e-08,-3.36362e-09
24150,48.3,0.238549,-0.258805,-0.0202564,2.0085e-08,-3.29016e-09
24200,48.4,0.237325,-0.257584,-0.0202594,1.9607e-08,-2.88963e-09
24250,48.5,0.236465,-0.256732,-0.0202666,1.99011e-08,-2.99549e-09
24300,48.6,0.236188,-0.256455,-0.0202661,2.01796e-08,-3.13614e-09
24350,48.7,0.23624,-0.256508,-0.0202679,1.97485e-08,-3.38036e-09
24400,48.8,0.236427,-0.256695,-0.0202679,1.96608e-08,-3.19556e-09
24450,48.9,0.236798,-0.257061,-0.0202628,1.96321e-08,-3.13243e-09
24500,49,0.237405,-0.257662,-0.0202576,1.95874e-08,-3.13195e-09
24550,49.1,0.238348,-0.258599,-0.0202508,1.95584e-08,-3.15755e-09
24600,49.2,0.239539,-0.259781,-0.0202419,1.95861e-08,-2.97629e-09
24650,49.3,0.240639,-0.260876,-0.0202365,1.94653e-08,-3.31589e-09
24700,49.4,0.241028,-0.261257,-0.0202291,1.95115e-08,-3.47548e-09
24750,49.5,0.240803,-0.261031,-0.0202278,1.95263e-08,-3.45476e-09
24800,49.6,0.240451,-0.260678,-0.0202267,1.92812e-08,-3.19938e-09
24850,49.7,0.240304,-0.260534,-0.02023,1.88674e-08,-3.16459e-09
24900,49.8,0.240501,-0.260732,-0.0202308,1.85228e-08,-2.95948e-09
24950,49.9,0.240744,-0.260974,-0.0202293,1.92141e-08,-3.15097e-09
25000,50,0.240802,-0.26103,-0.0202277,1.9235e-08,-3.19682e-09
25050,50.1,0.240539,-0.260767,-0.020228,1.91481e-08,-2.34481e-09
25100,50.2,0.240186,-0.260415,-0.020229,1.92065e-08,-2.22245e-09
25150,50.3,0.240239,-0.260465,-0.020226,1.89234e-08,-2.13113e-09
25200,50.4,0.240897,-0.261119,-0.0202225,1.90774e-08,-2.36456e-09
25250,50.5,0.242001,-0.262227,-0.0202255,1.94295e-08,-2.33406e-09
25300,50.6,0.243277,-0.263504,-0.0202264,1.9121e-08,-2.35081e-09
25350,50.7,0.244435,-0.26466,-0.0202254,1.91633e-08,-2.66258e-09
25400,50.8,0.245442,-0.265676,-0.0202346,1.9302e-08,-3.11845e-09
25450,50.9,0.246505,-0.266737,-0.0202325,1.91604e-08,-3.39264e-09
25500,51,0.247773,-0.268002,-0.0202283,1.92155e-08,-3.47848e-09
25550,51.1,0.249265,-0.269483,-0.0202178,1.92656e-08,-3.27269e-09
25600,51.2,0.250814,-0.271027,-0.0202126,1.94921e-08,-3.00856e-09
25650,51.3,0.252211,-0.272411,-0.0202007,1.90879e-08,-2.91984e-09
25700,51.4,0.253416,-0.273601,-0.0201856,1.9122e-08,-2.51821e-09
25750,51.5,0.254227,-0.274401,-0.0201738,1.91884e-08,-2.153e-09
25800,51.6,0.254589,-0.27475,-0.0201609,1.947e-08,-1.89427e-09
25850,51.7,0.25473,-0.274883,-0.0201532,1.98943e-08,-1.72846e-09
25900,51.8,0.25494,-0.275088,-0.0201486,2.02695e-08,-1.48128e-09
25950,51.9,0.255165,-0.275314,-0.0201487,1.98425e-08,-1.49298e-09
26000,52,0.255127,-0.275279,-0.0201524,1.98236e-08,-1.08915e-09
26050,52.1,0.254595,-0.274747,-0.0201514,2.0161e-08,-5.09523e-10
26100,52.2,0.253575,-0.273725,-0.0201501,2.00306e-08,-5.55429e-10
26150,52.3,0.252059,-0.272223,-0.0201639,2.02575e-08,-6.78282e-10
26200,52.4,0.250322,-0.270504,-0.0201814,2.11715e-08,-1.4011e-09
26250,52.5,0.248684,-0.268884,-0.0202005,2.14731e-08,-1.23107e-09
26300,52.6,0.246673,-0.266895,-0.0202217,2.16333e-08,-1.62012e-09
26350,52.7,0.244053,-0.264293,-0.0202396,2.21393e-08,-1.82785e-09
26400,52.8,0.241263,-0.26152,-0.0202569,2.23907e-08,-1.1918e-09
26450,52.9,0.238765,-0.259031,-0.0202658,2.23718e-08,-3.18238e-10
26500,53,0.236741,-0.257016,-0.0202751,2.15626e-08,-1.79008e-10
26550,53.1,0.235062,-0.255345,-0.0202834,2.08738e-08,-4.08883e-10
26600,53.2,0.233637,-0.253926,-0.0202887,2.08658e-08,-5.66824e-10
26650,53.3,0.232515,-0.252806,-0.0202913,2.14491e-08,-8.29556e-10
26700,53.4,0.232043,-0.252338,-0.0202946,2.18159e-08,-1.11705e-09
26750,53.5,0.232399,-0.252695,-0.0202952,2.20211e-08,-1.02593e-09
26800,53.6,0.233624,-0.253904,-0.0202799,2.23266e-08,-8.14304e-10
26850,53.7,0.235831,-0.256094,-0.0202629,2.24248e-08,-7.29446e-10
26900,53.8,0.238731,-0.258974,-0.0202436,2.24132e-08,-7.42282e-10
26950,53.9,0.241966,-0.262191,-0.020226,2.26601e-08,-3.00312e-11
27000,54,0.245134,-0.265345,-0.0202107,2.23902e-08,4.98445e-10
27050,54.1,0.248188,-0.268381,-0.0201938,2.26359e-08,9.37581e-10
27100,54.2,0.250378,-0.270562,-0.0201842,2.2603e-08,1.47182e-09
27150,54.3,0.250819,-0.271002,-0.0201828,2.21387e-08,1.23467e-09
27200,54.4,0.24992,-0.270099,-0.0201788,2.19873e-08,7.77535e-10
27250,54.5,0.24873,-0.268914,-0.0201836,2.18415e-08,4.97328e-10
27300,54.6,0.247538,-0.267724,-0.0201857,2.21627e-08,3.49711e-10
27350,54.7,0.246689,-0.266881,-0.0201912,2.22086e-08,3.23348e-10
27400,54.8,0.246149,-0.266348,-0.0201988,2.22531e-08,-9.38228e-12
27450,54.9,0.245623,-0.265828,-0.0202044,2.18411e-08,-2.20533e-10
27500,55,0.244852,-0.26506,-0.0202079,2.1493e-08,-1.30145e-10
27550,55.1,0.243948,-0.264161,-0.0202126,2.11031e-08,-2.15109e-10
27600,55.2,0.243036,-0.263249,-0.020213,2.06768e-08,-1.26484e-10
27650,55.3,0.242381,-0.262603,-0.0202218,2.00879e-08,1.08961e-10
27700,55.4,0.241989,-0.262218,-0.0202283,1.97688e-08,-9.6293e-11
27750,55.5,0.241987,-0.262224,-0.0202372,1.98761e-08,1.19587e-10
27800,55.6,0.242258,-0.262497,-0.020239,1.99574e-08,6.00388e-10
27850,55.7,0.242532,-0.262771,-0.0202395,2.01504e-08,1.03686e-09
27900,55.8,0.242709,-0.262952,-0.0202431,2.02206e-08,1.0592e-09
27950,55.9,0.242596,-0.262844,-0.0202482,2.01457e-08,9.89402e-10
28000,56,0.242231,-0.262476,-0.0202456,2.03252e-08,7.19665e-10
28050,56.1,0.242022,-0.262262,-0.0202398,2.05264e-08,4.696e-10
28100,56.2,0.242125,-0.262362,-0.0202379,2.08925e-08,5.70435e-10
28150,56.3,0.242443,-0.262679,-0.0202361,2.08436e-08,9.8843e-10
28200,56.4,0.24311,-0.263344,-0.0202345,2.07422e-08,1.03351e-09
28250,56.5,0.244165,-0.264395,-0.0202297,2.09869e-08,1.26214e-09
28300,56.6,0.245219,-0.265441,-0.0202221,2.10246e-08,1.51265e-09
28350,56.7,0.246365,-0.26658,-0.0202147,2.06226e-08,1.43288e-09
28400,56.8,0.24769,-0.267896,-0.0202064,2.0239e-08,1.45528e-09
28450,56.9,0.248899,-0.269096,-0.0201974,2.00143e-08,1.40636e-09
28500,57,0.250078,-0.270269,-0.020191,2.03771e-08,1.21792e-09
28550,57.1,0.251108,-0.271295,-0.020187,2.07131e-08,1.34722e-09
28600,57.2,0.251931,-0.27212,-0.0201887,2.08537e-08,1.27799e-09
28650,57.3,0.252235,-0.272426,-0.0201908,2.06938e-08,1.68342e-09
28700,57.4,0.252076,-0.27227,-0.0201934,2.08986e-08,1.55897e-09
28750,57.5,0.251362,-0.271561,-0.0201989,2.18169e-08,1.4697e-09
28800,57.6,0.249891,-0.270091,-0.0202002,2.21433e-08,1.9261e-09
28850,57.7,0.248061,-0.26826,-0.0201986,2.25001e-08,1.91699e-09
28900,57.8,0.246321,-0.266519,-0.0201981,2.19991e-08,2.00365e-09
28950,57.9,0.245218,-0.265421,-0.0202028,2.16373e-08,1.97833e-09
29000,58,0.244772,-0.264975,-0.0202029,2.1614e-08,1.63241e-09
29050,58.1,0.244445,-0.264645,-0.0202003,2.18432e-08,1.49242e-09
29100,58.2,0.244289,-0.264487,-0.0201983,2.20032e-08,1.58247e-09
29150,58.3,0.244393,-0.26459,-0.0201976,2.17656e-08,1.21755e-09
29200,58.4,0.244733,-0.264927,-0.0201941,2.17727e-08,8.67618e-10
29250,58.5,0.24484,-0.265033,-0.0201935,2.13213e-08,1.80605e-10
29300,58.6,0.244527,-0.264714,-0.0201875,2.12883e-08,-1.95517e-10
29350,58.7,0.244144,-0.264333,-0.0201896,2.09959e-08,-4.51594e-10
29400,58.8,0.243662,-0.26385,-0.0201889,2.13245e-08,-6.3308e-10
29450,58.9,0.242959,-0.263147,-0.0201875,2.12401e-08,-1.0439e-09
29500,59,0.241991,-0.262177,-0.0201859,2.13834e-08,-9.22427e-10
29550,59.1,0.240883,-0.261068,-0.0201852,2.10232e-08,-1.06433e-09
29600,59.2,0.23993,-0.260112,-0.0201822,2.09536e-08,-1.31715e-09
29650,59.3,0.239242,-0.259425,-0.0201824,2.11504e-08,-1.83597e-09
29700,59.4,0.238788,-0.258975,-0.0201865,2.15714e-08,-2.171e-09
29750,59.5,0.238532,-0.258725,-0.020193,2.18563e-08,-1.62668e-09
29800,59.6,0.238437,-0.258631,-0.0201941,2.16198e-08,-1.51464e-09
29850,59.7,0.238689,-0.258872,-0.0201832,2.13661e-08,-1.37416e-09
29900,59.8,0.239413,-0.259597,-0.0201844,2.16733e-08,-1.21283e-09
29950,59.9,0.240554,-0.260737,-0.0201826,2.19196e-08,-1.62786e-09
30000,60,0.241718,-0.261901,-0.0201839,2.23558e-08,-2.75158e-09
30050,60.1,0.242385,-0.262565,-0.0201799,2.22095e-08,-2.94829e-09
30100,60.2,0.242335,-0.262512,-0.0201765,2.22388e-08,-3.14566e-09
30150,60.3,0.24162,-0.261808,-0.0201886,2.24706e-08,-3.42318e-09
30200,60.4,0.240595,-0.26079,-0.0201954,2.23202e-08,-3.48723e-09
30250,60.5,0.239149,-0.259341,-0.0201923,2.29841e-08,-4.54754e-09
30300,60.6,0.237654,-0.257864,-0.0202096,2.37826e-08,-4.47887e-09
30350,60.7,0.23659,-0.256811,-0.0202202,2.43672e-08,-4.02799e-09
30400,60.8,0.236147,-0.256373,-0.020226,2.47656e-08,-4.07423e-09
30450,60.9,0.236472,-0.256705,-0.0202332,2.56313e-08,-3.69609e-09
30500,61,0.237637,-0.257864,-0.0202274,2.60396e-08,-3.30368e-09
30550,61.1,0.239599,-0.259817,-0.020218,2.59111e-08,-2.60528e-09
30600,61.2,0.242158,-0.26236,-0.0202026,2.56164e-08,-2.75228e-09
30650,61.3,0.245369,-0.265555,-0.0201862,2.56823e-08,-2.82898e-09
30700,61.4,0.249198,-0.269363,-0.0201645,2.57129e-08,-3.08913e-09
30750,61.5,0.253374,-0.273518,-0.0201432,2.62298e-08,-3.67592e-09
30800,61.6,0.257455,-0.277574,-0.0201184,2.62116e-08,-3.90649e-09
30850,61.7,0.261274,-0.281371,-0.020097,2.60048e-08,-4.13988e-09
30900,61.8,0.264767,-0.284843,-0.020075,2.54508e-08,-4.4088e-09
30950,61.9,0.267123,-0.28719,-0.0200666,2.51121e-08,-4.34876e-09
31000,62,0.267778,-0.287838,-0.0200603,2.45589e-08,-4.20682e-09
31050,62.1,0.266808,-0.286865,-0.020057,2.47284e-08,-4.36996e-09
31100,62.2,0.264698,-0.284758,-0.0200601,2.53632e-08,-4.42562e-09
31150,62.3,0.261815,-0.281883,-0.0200679,2.54528e-08,-3.95283e-09
31200,62.4,0.25864,-0.278722,-0.0200812,2.49792e-08,-4.12036e-09
31250,62.5,0.255167,-0.275265,-0.0200985,2.45384e-08,-4.65324e-09
31300,62.6,0.25146,-0.271579,-0.0201189,2.46973e-08,-4.98883e-09
31350,62.7,0.247584,-0.267724,-0.0201402,2.46001e-08,-5.24502e-09
31400,62.8,0.243511,-0.263668,-0.0201569,2.44786e-08,-4.8567e-09
31450,62.9,0.239254,-0.25943,-0.020176,2.38579e-08,-4.42114e-09
31500,63,0.235169,-0.255372,-0.0202026,2.28473e-08,-4.276e-09
31550,63.1,0.231683,-0.251904,-0.0202208,2.2601e-08,-4.59071e-09
31600,63.2,0.229045,-0.249279,-0.0202348,2.27946e-08,-4.79865e-09
31650,63.3,0.227192,-0.247438,-0.0202456,2.29077e-08,-4.85107e-09
31700,63.4,0.226045,-0.246293,-0.0202481,2.26818e-08,-4.40601e-09
31750,63.5,0.225573,-0.245825,-0.0202526,2.26484e-08,-4.22755e-09
31800,63.6,0.225642,-0.245893,-0.0202511,2.18416e-08,-3.5325e-09
31850,63.7,0.226172,-0.24642,-0.0202483,2.07336e-08,-3.61223e-09
31900,63.8,0.227141,-0.247386,-0.0202447,2.02123e-08,-3.81748e-09
31950,63.9,0.228466,-0.248699,-0.0202326,1.92564e-08,-4.13632e-09
32000,64,0.229922,-0.250138,-0.0202157,1.87119e-08,-4.7087e-09
32050,64.1,0.231727,-0.251927,-0.0201998,1.85398e-08,-4.8203e-09
32100,64.2,0.234002,-0.254186,-0.0201847,1.86734e-08,-5.65652e-09
32150,64.3,0.236858,-0.257019,-0.0201611,1.95247e-08,-6.5116e-09
32200,64.4,0.240279,-0.260417,-0.0201382,2.07073e-08,-6.84868e-09
32250,64.5,0.244,-0.26412,-0.0201199,2.08623e-08,-7.09953e-09
32300,64.6,0.247612,-0.267703,-0.0200906,2.10865e-08,-6.4968e-09
32350,64.7,0.251074,-0.271137,-0.0200629,2.103e-08,-6.78882e-09
32400,64.8,0.253953,-0.274005,-0.0200518,2.13637e-08,-7.36628e-09
32450,64.9,0.255855,-0.275907,-0.0200518,2.12694e-08,-7.7359e-09
32500,65,0.256703,-0.276755,-0.0200516,2.13913e-08,-7.97548e-09
32550,65.1,0.256719,-0.276778,-0.020059,2.1233e-08,-8.06959e-09
32600,65.2,0.256438,-0.276505,-0.0200666,2.11403e-08,-8.46432e-09
32650,65.3,0.256025,-0.276097,-0.0200722,2.11561e-08,-8.61984e-09
32700,65.4,0.255308,-0.275397,-0.0200881,2.14665e-08,-9.14183e-09
32750,65.5,0.254071,-0.274173,-0.0201019,2.18987e-08,-9.0819e-09
32800,65.6,0.252225,-0.27234,-0.0201147,2.24411e-08,-8.80367e-09
32850,65.7,0.250031,-0.270164,-0.0201329,2.27732e-08,-8.60195e-09
32900,65.8,0.247876,-0.268026,-0.0201501,2.2978e-08,-8.97242e-09
32950,65.9,0.24588,-0.266047,-0.0201666,2.25849e-08,-8.99974e-09
33000,66,0.24398,-0.264162,-0.0201819,2.24684e-08,-8.62274e-09
33050,66.1,0.242097,-0.262291,-0.0201947,2.21951e-08,-8.49262e-09
33100,66.2,0.240549,-0.260754,-0.0202056,2.22062e-08,-8.57825e-09
33150,66.3,0.239426,-0.259641,-0.0202146,2.21901e-08,-8.65381e-09
33200,66.4,0.238886,-0.259102,-0.0202156,2.21796e-08,-8.69185e-09
33250,66.5,0.239334,-0.259545,-0.0202109,2.20569e-08,-9.03507e-09
33300,66.6,0.240674,-0.260875,-0.0202012,2.17551e-08,-9.319e-09
33350,66.7,0.242729,-0.262911,-0.0201816,2.15144e-08,-9.82567e-09
33400,66.8,0.245428,-0.265589,-0.020161,2.16136e-08,-1.01411e-08
33450,66.9,0.248484,-0.268621,-0.0201366,2.15378e-08,-1.03119e-08
33500,67,0.251279,-0.2714,-0.0201208,2.14895e-08,-1.064e-08
33550,67.1,0.253233,-0.273345,-0.020112,2.1683e-08,-1.06267e-08
33600,67.2,0.254106,-0.274209,-0.0201029,2.15014e-08,-1.07198e-08
33650,67.3,0.254004,-0.274104,-0.0201005,2.1311e-08,-1.0459e-08
33700,67.4,0.253121,-0.273225,-0.0201042,2.08112e-08,-1.03161e-08
33750,67.5,0.251306,-0.271429,-0.020123,1.97193e-08,-1.03075e-08
33800,67.6,0.248505,-0.268645,-0.0201406,1.89792e-08,-1.03991e-08
33850,67.7,0.245227,-0.265386,-0.0201593,1.87726e-08,-1.06028e-08
