step,time,kinetic,potential,total,Px,Py
2500,12.5,0.499987,0.69316,1.19315,0,0
2520,12.6,0.499987,0.69316,1.19315,0,0
2540,12.7,0.499987,0.69316,1.19315,0,0
2560,12.8,0.499987,0.69316,1.19315,0,0
2580,12.9,0.499987,0.69316,1.19315,0,0
2600,13,0.499987,0.69316,1.19315,0,0
2620,13.1,0.499987,0.69316,1.19315,0,0
2640,13.2,0.499987,0.69316,1.19315,0,0
2660,13.3,0.499987,0.69316,1.19315,0,0
2680,13.4,0.499987,0.69316,1.19315,0,0
2700,13.5,0.499987,0.69316,1.19315,0,0
2720,13.6,0.499987,0.69316,1.19315,0,0
2740,13.7,0.499987,0.693161,1.19315,0,0
2760,13.8,0.499986,0.693161,1.19315,0,0
2780,13.9,0.499986,0.693161,1.19315,0,0
2800,14,0.499986,0.693161,1.19315,0,0
2820,14.1,0.499986,0.693161,1.19315,0,0
2840,14.2,0.499986,0.693161,1.19315,0,0
2860,14.3,0.499986,0.693161,1.19315,0,0
2880,14.4,0.499986,0.693162,1.19315,0,0
2900,14.5,0.499985,0.693162,1.19315,0,0
2920,14.6,0.499985,0.693162,1.19315,0,0
2940,14.7,0.499985,0.693162,1.19315,0,0
2960,14.8,0.499985,0.693162,1.19315,0,0
2980,14.9,0.499985,0.693162,1.19315,0,0
3000,15,0.499985,0.693162,1.19315,0,0
3020,15.1,0.499985,0.693163,1.19315,0,0
3040,15.2,0.499985,0.693163,1.19315,0,0
3060,15.3,0.499985,0.693163,1.19315,0,0
3080,15.4,0.499984,0.693163,1.19315,0,0
3100,15.5,0.499984,0.693163,1.19315,0,0
3120,15.6,0.499984,0.693163,1.19315,0,0
3140,15.7,0.499984,0.693163,1.19315,0,0
3160,15.8,0.499984,0.693163,1.19315,0,0
3180,15.9,0.499984,0.693163,1.19315,0,0
3200,16,0.499984,0.693163,1.19315,0,0
3220,16.1,0.499984,0.693163,1.19315,0,0
3240,16.2,0.499985,0.693163,1.19315,0,0
3260,16.3,0.499985,0.693163,1.19315,0,0
3280,16.4,0.499985,0.693162,1.19315,0,0
3300,16.5,0.499985,0.693162,1.19315,0,0
3320,16.6,0.499985,0.693162,1.19315,0,0
3340,16.7,0.499985,0.693162,1.19315,0,0
3360,16.8,0.499985,0.693162,1.19315,0,0
3380,16.9,0.499985,0.693162,1.19315,0,0
3400,17,0.499986,0.693162,1.19315,0,0
3420,17.1,0.499986,0.693162,1.19315,0,0
3440,17.2,0.499986,0.693161,1.19315,0,0
3460,17.3,0.499986,0.693161,1.19315,0,0
3480,17.4,0.499986,0.693161,1.19315,0,0
3500,17.5,0.499986,0.693161,1.19315,0,0
3520,17.6,0.499986,0.693161,1.19315,0,0
3540,17.7,0.499987,0.693161,1.19315,0,0
3560,17.8,0.499987,0.69316,1.19315,0,0
3580,17.9,0.499987,0.69316,1.19315,0,0
3600,18,0.499987,0.69316,1.19315,0,0
