step,time,kinetic,potential,total,Px,Py
2300,4.6,0.382171,-0.406069,-0.0238977,-2.64654e-07,-3.33371e-07
2350,4.7,0.408107,-0.432004,-0.0238961,-2.91834e-07,-3.11381e-07
2400,4.8,0.426449,-0.450343,-0.0238948,-2.82626e-07,-3.09586e-07
2450,4.9,0.435791,-0.459686,-0.0238945,-2.9349e-07,-3.04459e-07
2500,5,0.433755,-0.45765,-0.0238947,-2.86644e-07,-3.22306e-07
2550,5.1,0.420349,-0.444245,-0.0238956,-2.74159e-07,-3.32727e-07
2600,5.2,0.397419,-0.421316,-0.0238973,-2.92051e-07,-3.14261e-07
2650,5.3,0.367258,-0.391157,-0.0238995,-2.96518e-07,-3.12311e-07
2700,5.4,0.334098,-0.358,-0.0239018,-2.95832e-07,-3.18696e-07
2750,5.5,0.301339,-0.325243,-0.023904,-2.5929e-07,-3.23126e-07
2800,5.6,0.270849,-0.294755,-0.0239059,-2.78386e-07,-3.45951e-07
2850,5.7,0.243279,-0.267186,-0.0239075,-3.09431e-07,-3.8959e-07
2900,5.8,0.219292,-0.243201,-0.0239087,-3.17554e-07,-4.26049e-07
2950,5.9,0.198562,-0.222472,-0.0239098,-2.95139e-07,-4.19779e-07
3000,6,0.180744,-0.204655,-0.0239105,-3.25729e-07,-4.23142e-07
3050,6.1,0.166056,-0.189967,-0.023911,-3.38431e-07,-4.37703e-07
3100,6.2,0.154372,-0.178284,-0.0239114,-3.54521e-07,-5.18005e-07
3150,6.3,0.145445,-0.169357,-0.0239117,-2.92976e-07,-5.7783e-07
3200,6.4,0.139325,-0.163237,-0.0239119,-2.84307e-07,-6.05046e-07
3250,6.5,0.135874,-0.159786,-0.0239119,-2.6705e-07,-6.00229e-07
3300,6.6,0.135322,-0.159234,-0.023912,-2.62834e-07,-5.76917e-07
3350,6.7,0.137477,-0.161389,-0.023912,-2.98666e-07,-5.57844e-07
3400,6.8,0.141928,-0.165839,-0.0239118,-3.34089e-07,-5.33068e-07
3450,6.9,0.148258,-0.17217,-0.0239116,-3.85469e-07,-5.37724e-07
3500,7,0.156303,-0.180215,-0.0239114,-4.09238e-07,-5.36871e-07
3550,7.1,0.166356,-0.190267,-0.023911,-4.31605e-07,-5.54649e-07
3600,7.2,0.179,-0.202911,-0.0239106,-4.3821e-07,-5.50957e-07
3650,7.3,0.194391,-0.218301,-0.0239101,-4.34817e-07,-5.24606e-07
3700,7.4,0.212621,-0.236531,-0.0239096,-4.47462e-07,-5.11156e-07
3750,7.5,0.233576,-0.257485,-0.023909,-4.2376e-07,-5.63768e-07
3800,7.6,0.256966,-0.280875,-0.0239085,-3.58146e-07,-5.93505e-07
3850,7.7,0.280479,-0.304387,-0.023908,-2.69895e-07,-6.0063e-07
3900,7.8,0.302814,-0.326722,-0.0239073,-2.2878e-07,-5.41883e-07
3950,7.9,0.323531,-0.347438,-0.0239067,-2.20124e-07,-5.46274e-07
4000,8,0.342177,-0.366083,-0.0239063,-2.17954e-07,-5.41567e-07
4050,8.1,0.358281,-0.382187,-0.0239057,-2.22959e-07,-5.16508e-07
4100,8.2,0.370668,-0.394573,-0.0239054,-2.42989e-07,-5.03986e-07
4150,8.3,0.378058,-0.401964,-0.0239055,-2.36142e-07,-4.94842e-07
4200,8.4,0.378792,-0.402698,-0.0239055,-2.79295e-07,-4.98878e-07
4250,8.5,0.372754,-0.39666,-0.0239055,-2.77072e-07,-5.18104e-07
4300,8.6,0.360089,-0.383995,-0.023906,-2.48793e-07,-5.25309e-07
4350,8.7,0.341414,-0.36532,-0.0239064,-2.46633e-07,-5.0888e-07
4400,8.8,0.320478,-0.344385,-0.0239072,-2.47302e-07,-4.99493e-07
4450,8.9,0.298221,-0.322129,-0.0239079,-3.03111e-07,-5.13908e-07
4500,9,0.275649,-0.299558,-0.0239087,-3.02929e-07,-5.05093e-07
4550,9.1,0.254213,-0.278123,-0.0239094,-2.94406e-07,-4.90109e-07
4600,9.2,0.234266,-0.258176,-0.02391,-2.88977e-07,-5.11504e-07
4650,9.3,0.216568,-0.240478,-0.0239106,-2.64685e-07,-5.19179e-07
4700,9.4,0.20126,-0.225171,-0.0239111,-2.78309e-07,-5.06799e-07
4750,9.5,0.188907,-0.212819,-0.0239115,-3.07018e-07,-4.97871e-07
4800,9.6,0.179756,-0.203668,-0.0239119,-3.20403e-07,-4.97159e-07
4850,9.7,0.173332,-0.197244,-0.023912,-3.34891e-07,-4.92641e-07
4900,9.8,0.169473,-0.193386,-0.0239122,-3.56247e-07,-4.95084e-07
4950,9.9,0.168214,-0.192127,-0.0239122,-3.6471e-07,-4.94744e-07
5000,10,0.169204,-0.193116,-0.0239122,-3.78084e-07,-4.84814e-07
5050,10.1,0.172336,-0.196248,-0.0239121,-3.83296e-07,-4.98091e-07
5100,10.2,0.177926,-0.201838,-0.023912,-3.36682e-07,-5.1401e-07
5150,10.3,0.186235,-0.210147,-0.0239119,-3.04354e-07,-5.13274e-07
5200,10.4,0.196271,-0.220182,-0.0239116,-2.88168e-07,-5.1485e-07
5250,10.5,0.207638,-0.23155,-0.0239116,-2.81873e-07,-4.94441e-07
5300,10.6,0.218898,-0.24281,-0.0239114,-3.08589e-07,-4.71996e-07
5350,10.7,0.230256,-0.254167,-0.023911,-3.41992e-07,-4.89174e-07
5400,10.8,0.241525,-0.265436,-0.0239106,-3.2935e-07,-4.68044e-07
5450,10.9,0.252728,-0.276638,-0.0239104,-3.23654e-07,-4.9021e-07
5500,11,0.263804,-0.287714,-0.0239101,-2.99979e-07,-5.07864e-07
5550,11.1,0.274993,-0.298903,-0.0239098,-1.9268e-07,-5.6514e-07
5600,11.2,0.286087,-0.309997,-0.0239097,-9.13223e-08,-5.62734e-07
5650,11.3,0.296518,-0.320428,-0.0239097,-9.20557e-08,-5.12483e-07
5700,11.4,0.30353,-0.32744,-0.0239096,-1.19116e-07,-4.92526e-07
5750,11.5,0.306425,-0.330334,-0.0239094,-1.80079e-07,-5.0791e-07
5800,11.6,0.304986,-0.328895,-0.0239094,-2.39606e-07,-5.57001e-07
5850,11.7,0.301372,-0.325281,-0.0239094,-2.44292e-07,-6.55261e-07
5900,11.8,0.296411,-0.32032,-0.0239094,-1.48202e-07,-6.51811e-07
5950,11.9,0.290451,-0.31436,-0.0239094,-6.07382e-08,-6.04646e-07
6000,12,0.28403,-0.30794,-0.0239096,-5.59638e-08,-5.62296e-07
6050,12.1,0.277067,-0.300976,-0.0239099,-7.88037e-08,-5.19999e-07
6100,12.2,0.26994,-0.29385,-0.0239099,-8.19926e-08,-4.83144e-07
6150,12.3,0.262907,-0.286817,-0.0239102,-1.01558e-07,-4.59908e-07
6200,12.4,0.25595,-0.279861,-0.0239104,-1.14739e-07,-4.273e-07
6250,12.5,0.249287,-0.273198,-0.0239106,-1.34437e-07,-4.64867e-07
6300,12.6,0.243698,-0.267609,-0.0239108,-1.32937e-07,-5.01865e-07
6350,12.7,0.238645,-0.262555,-0.0239109,-1.43441e-07,-4.92524e-07
6400,12.8,0.233533,-0.257444,-0.0239112,-1.67467e-07,-4.91579e-07
6450,12.9,0.228446,-0.252357,-0.0239112,-1.60913e-07,-5.17133e-07
6500,13,0.223537,-0.247448,-0.0239114,-1.70183e-07,-5.18316e-07
6550,13.1,0.219885,-0.243797,-0.0239114,-2.02629e-07,-5.55755e-07
6600,13.2,0.217576,-0.241488,-0.0239114,-1.8508e-07,-5.70843e-07
6650,13.3,0.216715,-0.240626,-0.0239115,-1.74255e-07,-5.71425e-07
6700,13.4,0.217349,-0.24126,-0.0239115,-1.69173e-07,-5.50836e-07
6750,13.5,0.219207,-0.243119,-0.0239114,-1.88984e-07,-5.3724e-07
6800,13.6,0.222371,-0.246283,-0.0239112,-1.88564e-07,-5.24516e-07
6850,13.7,0.22707,-0.250981,-0.0239111,-2.35846e-07,-4.99647e-07
6900,13.8,0.23269,-0.256601,-0.0239109,-2.63484e-07,-4.81111e-07
6950,13.9,0.239008,-0.262919,-0.0239108,-2.66882e-07,-4.96157e-07
7000,14,0.245462,-0.269373,-0.0239108,-2.60122e-07,-4.96529e-07
7050,14.1,0.251273,-0.275184,-0.0239107,-2.49588e-07,-5.08835e-07
7100,14.2,0.256057,-0.279967,-0.0239106,-2.70588e-07,-5.26578e-07
7150,14.3,0.260141,-0.284051,-0.0239104,-2.61977e-07,-5.72179e-07
7200,14.4,0.264035,-0.287945,-0.0239103,-2.16522e-07,-5.63585e-07
7250,14.5,0.267327,-0.291237,-0.0239102,-2.09988e-07,-5.09804e-07
7300,14.6,0.269695,-0.293606,-0.0239102,-2.28214e-07,-4.57746e-07
7350,14.7,0.270735,-0.294646,-0.0239102,-2.44379e-07,-4.35177e-07
7400,14.8,0.270167,-0.294077,-0.0239102,-2.44828e-07,-4.37865e-07
7450,14.9,0.268799,-0.29271,-0.0239102,-2.52475e-07,-4.39556e-07
7500,15,0.266544,-0.290454,-0.0239101,-3.19083e-07,-3.97452e-07
7550,15.1,0.263529,-0.287439,-0.0239102,-3.30237e-07,-4.07845e-07
7600,15.2,0.260314,-0.284224,-0.0239102,-3.46174e-07,-4.43696e-07
7650,15.3,0.257623,-0.281533,-0.0239103,-3.49802e-07,-4.58323e-07
7700,15.4,0.255112,-0.279022,-0.0239103,-3.47158e-07,-4.70207e-07
7750,15.5,0.252741,-0.276651,-0.0239105,-3.3104e-07,-4.54691e-07
7800,15.6,0.250341,-0.274251,-0.0239105,-3.17464e-07,-4.38705e-07
7850,15.7,0.247702,-0.271613,-0.0239106,-3.3525e-07,-4.41887e-07
7900,15.8,0.245112,-0.269022,-0.0239106,-3.43028e-07,-4.24831e-07
7950,15.9,0.243127,-0.267038,-0.0239107,-3.21812e-07,-3.70167e-07
8000,16,0.241247,-0.265158,-0.0239107,-3.2618e-07,-3.52895e-07
8050,16.1,0.239412,-0.263323,-0.0239108,-3.33653e-07,-3.44416e-07
8100,16.2,0.238044,-0.261955,-0.0239108,-3.44671e-07,-3.16112e-07
8150,16.3,0.237274,-0.261185,-0.0239107,-3.67512e-07,-3.07119e-07
8200,16.4,0.237066,-0.260977,-0.0239108,-3.39611e-07,-3.38322e-07
8250,16.5,0.237043,-0.260953,-0.0239107,-2.93527e-07,-3.68545e-07
8300,16.6,0.237762,-0.261673,-0.0239107,-2.62261e-07,-3.61278e-07
8350,16.7,0.239201,-0.263112,-0.0239107,-2.58538e-07,-3.42832e-07
8400,16.8,0.240939,-0.26485,-0.0239107,-2.82529e-07,-3.6631e-07
8450,16.9,0.243028,-0.266939,-0.0239107,-2.93421e-07,-3.85746e-07
8500,17,0.245568,-0.269479,-0.0239107,-2.93592e-07,-3.92434e-07
8550,17.1,0.248159,-0.27207,-0.0239107,-3.19598e-07,-3.93206e-07
8600,17.2,0.250893,-0.274803,-0.0239105,-3.61946e-07,-3.67025e-07
8650,17.3,0.254189,-0.278099,-0.0239105,-3.34703e-07,-3.53544e-07
8700,17.4,0.257433,-0.281344,-0.0239104,-2.86348e-07,-3.81354e-07
8750,17.5,0.260156,-0.284066,-0.0239106,-2.82925e-07,-4.35883e-07
8800,17.6,0.260954,-0.284864,-0.0239104,-2.4312e-07,-4.32392e-07
8850,17.7,0.261015,-0.284925,-0.0239104,-2.06353e-07,-3.96215e-07
8900,17.8,0.260209,-0.284119,-0.0239103,-1.89697e-07,-3.7734e-07
8950,17.9,0.258543,-0.282454,-0.0239105,-2.08967e-07,-3.80223e-07
9000,18,0.255745,-0.279655,-0.0239103,-2.25421e-07,-4.07057e-07
9050,18.1,0.253073,-0.276984,-0.0239105,-2.52414e-07,-4.073e-07
9100,18.2,0.250888,-0.274798,-0.0239104,-2.72593e-07,-4.07756e-07
9150,18.3,0.249557,-0.273467,-0.0239105,-2.84367e-07,-4.16914e-07
9200,18.4,0.248356,-0.272266,-0.0239104,-2.90412e-07,-4.10118e-07
9250,18.5,0.247452,-0.271362,-0.0239105,-3.31598e-07,-3.94941e-07
9300,18.6,0.24648,-0.270391,-0.0239104,-3.11995e-07,-3.75516e-07
9350,18.7,0.244914,-0.268824,-0.0239104,-2.91292e-07,-4.05105e-07
9400,18.8,0.243137,-0.267048,-0.0239106,-2.69949e-07,-4.46138e-07
9450,18.9,0.241627,-0.265537,-0.0239105,-2.43367e-07,-4.59114e-07
9500,19,0.24082,-0.264731,-0.0239105,-2.53029e-07,-4.67649e-07
9550,19.1,0.240733,-0.264644,-0.0239106,-2.43599e-07,-4.72746e-07
9600,19.2,0.241186,-0.265097,-0.0239105,-2.31274e-07,-4.65292e-07
9650,19.3,0.242066,-0.265977,-0.0239106,-2.56451e-07,-4.88021e-07
9700,19.4,0.242753,-0.266663,-0.0239105,-2.51585e-07,-5.03472e-07
9750,19.5,0.244295,-0.268206,-0.0239106,-2.19044e-07,-5.01921e-07
9800,19.6,0.246218,-0.270129,-0.0239105,-1.99639e-07,-5.00941e-07
9850,19.7,0.248285,-0.272196,-0.0239105,-1.94218e-07,-4.70802e-07
9900,19.8,0.249344,-0.273255,-0.0239105,-1.93923e-07,-4.4779e-07
9950,19.9,0.250369,-0.274279,-0.0239104,-1.71439e-07,-4.47138e-07
10000,20,0.252006,-0.275916,-0.0239104,-1.51182e-07,-4.52705e-07
10050,20.1,0.253309,-0.277219,-0.0239104,-1.30034e-07,-4.77113e-07
10100,20.2,0.254003,-0.277914,-0.0239104,-1.10318e-07,-4.82319e-07
10150,20.3,0.254632,-0.278543,-0.0239103,-1.03972e-07,-4.91088e-07
10200,20.4,0.255615,-0.279525,-0.0239103,-1.03657e-07,-5.13417e-07
10250,20.5,0.256781,-0.280692,-0.0239104,-7.47283e-08,-5.15017e-07
10300,20.6,0.257924,-0.281835,-0.0239103,-5.19666e-08,-5.03621e-07
10350,20.7,0.258859,-0.282769,-0.0239103,-5.86143e-08,-4.83863e-07
10400,20.8,0.25926,-0.28317,-0.0239103,-9.24758e-08,-4.80604e-07
10450,20.9,0.258648,-0.282559,-0.0239103,-1.27747e-07,-4.86652e-07
10500,21,0.257754,-0.281664,-0.0239104,-1.41476e-07,-4.84111e-07
10550,21.1,0.256418,-0.280329,-0.0239104,-1.49353e-07,-4.69037e-07
10600,21.2,0.254987,-0.278897,-0.0239105,-1.69714e-07,-4.55284e-07
10650,21.3,0.253229,-0.277139,-0.0239107,-2.23126e-07,-4.45656e-07
10700,21.4,0.250989,-0.274899,-0.0239106,-2.73989e-07,-4.20717e-07
10750,21.5,0.248489,-0.2724,-0.0239106,-2.67727e-07,-4.02087e-07
10800,21.6,0.24667,-0.270581,-0.0239105,-2.92506e-07,-3.8757e-07
10850,21.7,0.245221,-0.269132,-0.0239108,-3.85464e-07,-3.71853e-07
10900,21.8,0.243775,-0.267686,-0.0239107,-4.48242e-07,-3.71188e-07
10950,21.9,0.242551,-0.266461,-0.0239107,-4.82146e-07,-3.71552e-07
11000,22,0.241607,-0.265517,-0.0239107,-5.01104e-07,-3.65449e-07
11050,22.1,0.241113,-0.265024,-0.0239107,-5.37351e-07,-3.79833e-07
11100,22.2,0.240609,-0.26452,-0.0239107,-5.80476e-07,-3.84815e-07
11150,22.3,0.240574,-0.264484,-0.0239108,-6.49955e-07,-3.7831e-07
11200,22.4,0.241846,-0.265757,-0.0239108,-6.71195e-07,-3.90933e-07
11250,22.5,0.243461,-0.267372,-0.0239109,-6.87769e-07,-4.18699e-07
11300,22.6,0.24518,-0.269091,-0.023911,-7.0633e-07,-4.38618e-07
11350,22.7,0.246631,-0.270542,-0.0239107,-7.3599e-07,-4.49684e-07
11400,22.8,0.248409,-0.27232,-0.0239109,-7.40721e-07,-4.62869e-07
11450,22.9,0.25012,-0.274031,-0.0239108,-7.37719e-07,-4.8783e-07
11500,23,0.251932,-0.275843,-0.0239108,-7.40502e-07,-4.96106e-07
11550,23.1,0.252994,-0.276904,-0.0239108,-7.28837e-07,-5.02134e-07
11600,23.2,0.253721,-0.277632,-0.0239109,-7.17673e-07,-5.12663e-07
11650,23.3,0.253618,-0.277529,-0.0239108,-6.81429e-07,-5.14097e-07
11700,23.4,0.252129,-0.276039,-0.0239107,-6.85402e-07,-5.20199e-07
11750,23.5,0.249878,-0.273788,-0.0239107,-6.76314e-07,-5.25572e-07
11800,23.6,0.247683,-0.271594,-0.0239107,-6.49217e-07,-5.48355e-07
11850,23.7,0.245642,-0.269553,-0.0239107,-6.20066e-07,-5.4839e-07
11900,23.8,0.244526,-0.268437,-0.0239107,-5.97293e-07,-5.67113e-07
11950,23.9,0.243994,-0.267904,-0.0239106,-5.96501e-07,-5.95233e-07
12000,24,0.24387,-0.267781,-0.0239106,-6.02749e-07,-5.8987e-07
12050,24.1,0.244254,-0.268165,-0.0239107,-6.18276e-07,-5.6881e-07
12100,24.2,0.245047,-0.268958,-0.0239106,-6.36934e-07,-5.47532e-07
12150,24.3,0.246849,-0.27076,-0.0239106,-6.51441e-07,-5.56892e-07
12200,24.4,0.248858,-0.272769,-0.0239106,-6.61241e-07,-5.77677e-07
12250,24.5,0.250634,-0.274544,-0.0239106,-6.54883e-07,-5.99039e-07
12300,24.6,0.25375,-0.277661,-0.0239106,-6.651e-07,-6.04751e-07
12350,24.7,0.257529,-0.281439,-0.0239105,-7.04802e-07,-6.22975e-07
12400,24.8,0.261062,-0.284973,-0.0239107,-7.26672e-07,-6.37926e-07
12450,24.9,0.263336,-0.287247,-0.0239107,-7.31788e-07,-6.37212e-07
12500,25,0.264467,-0.288378,-0.0239107,-6.93418e-07,-6.0115e-07
12550,25.1,0.264479,-0.288389,-0.0239105,-6.725e-07,-6.17296e-07
12600,25.2,0.263253,-0.287164,-0.0239107,-6.50365e-07,-6.41632e-07
12650,25.3,0.261175,-0.285085,-0.0239105,-6.21926e-07,-6.30614e-07
12700,25.4,0.258993,-0.282903,-0.0239107,-6.32472e-07,-6.14719e-07
12750,25.5,0.256703,-0.280613,-0.0239108,-6.56659e-07,-6.11961e-07
12800,25.6,0.253928,-0.277839,-0.0239109,-6.72356e-07,-5.78179e-07
12850,25.7,0.250134,-0.274045,-0.0239108,-6.66476e-07,-5.8037e-07
12900,25.8,0.245575,-0.269485,-0.0239108,-6.45417e-07,-5.73107e-07
12950,25.9,0.240437,-0.264348,-0.0239109,-6.48072e-07,-5.87918e-07
13000,26,0.235272,-0.259182,-0.0239109,-6.12359e-07,-5.52929e-07
13050,26.1,0.230818,-0.254729,-0.0239109,-6.02401e-07,-5.48143e-07
13100,26.2,0.227483,-0.251394,-0.023911,-6.25572e-07,-5.56171e-07
13150,26.3,0.226094,-0.250005,-0.023911,-6.47439e-07,-5.72267e-07
13200,26.4,0.225966,-0.249877,-0.0239111,-6.63603e-07,-5.9395e-07
13250,26.5,0.226788,-0.250699,-0.023911,-6.77173e-07,-6.43146e-07
13300,26.6,0.228602,-0.252513,-0.023911,-6.95971e-07,-6.88481e-07
13350,26.7,0.231661,-0.255571,-0.0239109,-7.10071e-07,-7.43408e-07
13400,26.8,0.235858,-0.259769,-0.0239109,-7.22002e-07,-7.41832e-07
13450,26.9,0.240759,-0.26467,-0.0239109,-7.28037e-07,-7.32156e-07
13500,27,0.245682,-0.269593,-0.0239108,-7.3892e-07,-7.32374e-07
13550,27.1,0.249988,-0.273899,-0.023911,-7.41105e-07,-7.38884e-07
13600,27.2,0.253663,-0.277574,-0.0239107,-7.73512e-07,-7.52253e-07
13650,27.3,0.257012,-0.280922,-0.0239107,-7.86362e-07,-7.86447e-07
13700,27.4,0.259829,-0.283739,-0.0239105,-7.99224e-07,-8.35888e-07
13750,27.5,0.262833,-0.286743,-0.0239106,-7.48907e-07,-8.67857e-07
13800,27.6,0.265723,-0.289633,-0.0239105,-6.95291e-07,-8.70301e-07
13850,27.7,0.267686,-0.291597,-0.0239105,-6.87617e-07,-8.69526e-07
13900,27.8,0.268202,-0.292112,-0.0239105,-6.9553e-07,-8.71475e-07
13950,27.9,0.268091,-0.292002,-0.0239105,-6.86504e-07,-8.83281e-07
14000,28,0.268183,-0.292093,-0.0239104,-6.72506e-07,-8.92142e-07
14050,28.1,0.268173,-0.292084,-0.0239104,-6.72455e-07,-9.0261e-07
14100,28.2,0.267995,-0.291905,-0.0239104,-6.4715e-07,-9.02389e-07
14150,28.3,0.266754,-0.290664,-0.0239104,-6.54798e-07,-9.04309e-07
14200,28.4,0.264823,-0.288734,-0.0239104,-6.82515e-07,-9.03607e-07
14250,28.5,0.261911,-0.285821,-0.0239105,-6.88305e-07,-9.17318e-07
14300,28.6,0.25852,-0.282431,-0.0239104,-6.82968e-07,-9.20039e-07
14350,28.7,0.255328,-0.279239,-0.0239105,-6.95297e-07,-9.25052e-07
14400,28.8,0.252068,-0.275979,-0.0239105,-6.87231e-07,-9.10119e-07
14450,28.9,0.249109,-0.27302,-0.0239106,-6.70037e-07,-8.9379e-07
14500,29,0.246073,-0.269984,-0.0239106,-6.63998e-07,-8.7933e-07
14550,29.1,0.243192,-0.267103,-0.0239108,-6.37987e-07,-8.62795e-07
14600,29.2,0.240035,-0.263946,-0.0239108,-6.36651e-07,-8.39557e-07
14650,29.3,0.236672,-0.260583,-0.0239108,-6.71237e-07,-7.99042e-07
14700,29.4,0.233529,-0.25744,-0.0239108,-6.88856e-07,-7.63682e-07
14750,29.5,0.231709,-0.255619,-0.023911,-6.88028e-07,-7.52643e-07
14800,29.6,0.230951,-0.254862,-0.0239109,-7.23436e-07,-7.68847e-07
14850,29.7,0.230884,-0.254795,-0.0239109,-7.70044e-07,-7.91009e-07
14900,29.8,0.231439,-0.255349,-0.0239108,-8.01001e-07,-8.08346e-07
14950,29.9,0.232729,-0.25664,-0.0239109,-7.9802e-07,-7.87548e-07
15000,30,0.234399,-0.25831,-0.0239108,-7.73528e-07,-7.93639e-07
15050,30.1,0.236606,-0.260516,-0.0239107,-7.6423e-07,-8.08879e-07
15100,30.2,0.239298,-0.263209,-0.0239108,-7.56754e-07,-8.09584e-07
15150,30.3,0.242009,-0.26592,-0.0239106,-7.54083e-07,-8.12703e-07
15200,30.4,0.245386,-0.269297,-0.0239107,-7.60011e-07,-8.35438e-07
15250,30.5,0.24911,-0.27302,-0.0239106,-7.56473e-07,-8.6001e-07
15300,30.6,0.252735,-0.276645,-0.0239107,-7.66671e-07,-8.61868e-07
15350,30.7,0.255183,-0.279094,-0.0239106,-7.54388e-07,-8.5083e-07
15400,30.8,0.256991,-0.280902,-0.0239105,-7.38737e-07,-8.17725e-07
15450,30.9,0.259076,-0.282987,-0.0239107,-7.73245e-07,-7.97325e-07
15500,31,0.260596,-0.284507,-0.0239107,-8.12816e-07,-7.79726e-07
15550,31.1,0.261169,-0.285079,-0.0239106,-8.47116e-07,-7.39089e-07
15600,31.2,0.260709,-0.284619,-0.0239108,-8.7668e-07,-6.93982e-07
15650,31.3,0.258452,-0.282363,-0.0239106,-8.83709e-07,-6.23977e-07
15700,31.4,0.255178,-0.279089,-0.0239106,-8.79631e-07,-5.81099e-07
15750,31.5,0.252613,-0.276524,-0.0239106,-8.97137e-07,-5.75732e-07
15800,31.6,0.250283,-0.274194,-0.0239108,-9.15309e-07,-5.56218e-07
15850,31.7,0.248229,-0.27214,-0.0239107,-9.37541e-07,-5.45015e-07
15900,31.8,0.246655,-0.270565,-0.0239107,-9.2904e-07,-5.51542e-07
15950,31.9,0.245908,-0.269818,-0.0239108,-9.37058e-07,-5.46683e-07
16000,32,0.245347,-0.269258,-0.0239108,-8.96081e-07,-5.56766e-07
16050,32.1,0.245285,-0.269196,-0.0239108,-8.66733e-07,-5.48143e-07
16100,32.2,0.245497,-0.269408,-0.0239109,-8.56776e-07,-5.44211e-07
16150,32.3,0.246479,-0.27039,-0.023911,-8.43055e-07,-5.48318e-07
16200,32.4,0.2473,-0.271211,-0.0239108,-8.37492e-07,-5.30287e-07
16250,32.5,0.247767,-0.271678,-0.023911,-8.09239e-07,-5.3297e-07
16300,32.6,0.248248,-0.272159,-0.0239109,-7.42572e-07,-5.23455e-07
