step,time,kinetic,potential,total,Px,Py
8800,17.6,0.254843,-0.273827,-0.0189839,-0.000441455,-0.00014694
8850,17.7,0.255029,-0.274015,-0.018986,-0.000434317,-0.000143823
8900,17.8,0.255017,-0.273979,-0.0189626,-0.000451228,-0.000121806
8950,17.9,0.254274,-0.273231,-0.0189571,-0.000461021,-0.000102851
9000,18,0.252582,-0.271549,-0.0189669,-0.000462661,-0.000103076
9050,18.1,0.250569,-0.269558,-0.018989,-0.000456984,-9.5548e-05
9100,18.2,0.248702,-0.267714,-0.0190124,-0.000444311,-0.000110898
9150,18.3,0.246865,-0.26589,-0.0190247,-0.000479497,-0.000134534
9200,18.4,0.245038,-0.264073,-0.0190348,-0.000494976,-0.00014917
9250,18.5,0.24337,-0.26241,-0.0190399,-0.000495277,-0.000155415
9300,18.6,0.242076,-0.261115,-0.0190388,-0.000467977,-0.000156294
9350,18.7,0.241368,-0.260409,-0.0190411,-0.000440154,-0.000139192
9400,18.8,0.24125,-0.260276,-0.0190262,-0.000425281,-0.000124202
9450,18.9,0.241555,-0.260585,-0.0190303,-0.000419799,-0.000102762
9500,19,0.242021,-0.261041,-0.0190207,-0.000415796,-9.24006e-05
9550,19.1,0.242427,-0.261451,-0.019024,-0.000427275,-6.30351e-05
9600,19.2,0.242446,-0.261483,-0.019037,-0.000442781,-6.53553e-05
9650,19.3,0.241902,-0.260933,-0.0190311,-0.000444395,-4.865e-05
9700,19.4,0.241103,-0.260119,-0.019016,-0.000420206,-3.84488e-05
9750,19.5,0.240444,-0.259464,-0.0190202,-0.000404201,-4.05439e-05
9800,19.6,0.239922,-0.258932,-0.0190106,-0.000386858,-0.000108991
9850,19.7,0.23955,-0.258547,-0.0189973,-0.000375026,-0.000117539
9900,19.8,0.239089,-0.258088,-0.0189987,-0.000360425,-8.89348e-05
9950,19.9,0.238779,-0.257768,-0.0189895,-0.000332635,-7.28041e-05
10000,20,0.238792,-0.257783,-0.0189911,-0.000338856,-5.04461e-05
10050,20.1,0.239036,-0.258017,-0.0189812,-0.000351843,-5.94783e-06
10100,20.2,0.239527,-0.258496,-0.0189692,-0.000336281,1.2925e-05
10150,20.3,0.240305,-0.259279,-0.0189743,-0.000356011,2.82098e-05
10200,20.4,0.241477,-0.260438,-0.0189612,-0.000374374,4.98711e-05
10250,20.5,0.242993,-0.261967,-0.0189743,-0.000388461,6.04026e-05
10300,20.6,0.24446,-0.263451,-0.0189916,-0.000398048,7.20013e-05
10350,20.7,0.245559,-0.26456,-0.0190009,-0.000393736,6.45736e-05
10400,20.8,0.246412,-0.265415,-0.0190029,-0.000417164,7.90476e-05
10450,20.9,0.247148,-0.26616,-0.0190118,-0.00043599,7.56913e-05
10500,21,0.247689,-0.266722,-0.0190333,-0.00043671,6.9666e-05
10550,21.1,0.248089,-0.267135,-0.0190461,-0.000435823,9.51901e-05
10600,21.2,0.248479,-0.267557,-0.0190785,-0.000422558,0.000106913
10650,21.3,0.248965,-0.268041,-0.0190752,-0.000425388,8.93881e-05
10700,21.4,0.24911,-0.268161,-0.0190518,-0.00044562,7.39288e-05
10750,21.5,0.248475,-0.267515,-0.0190394,-0.000432305,6.068e-05
10800,21.6,0.247051,-0.266068,-0.0190173,-0.000426789,4.02092e-05
10850,21.7,0.245122,-0.26414,-0.0190178,-0.000410507,4.15555e-05
10900,21.8,0.243099,-0.262132,-0.0190331,-0.000401915,2.90314e-05
10950,21.9,0.241449,-0.26046,-0.0190111,-0.000429056,1.56994e-05
11000,22,0.24019,-0.25919,-0.0189995,-0.000418722,1.44802e-05
11050,22.1,0.239433,-0.258428,-0.018995,-0.000403376,1.70901e-05
11100,22.2,0.239027,-0.258026,-0.0189998,-0.000390836,2.19358e-05
11150,22.3,0.238749,-0.257754,-0.019005,-0.00037517,3.46795e-05
11200,22.4,0.238608,-0.257616,-0.0190073,-0.000346277,2.90807e-05
11250,22.5,0.238879,-0.257869,-0.0189904,-0.000309248,7.0686e-06
11300,22.6,0.239356,-0.258337,-0.0189804,-0.000289816,-2.59678e-05
11350,22.7,0.239804,-0.258796,-0.0189919,-0.000275023,-3.75428e-05
11400,22.8,0.240421,-0.259405,-0.0189845,-0.000284893,-4.38883e-05
11450,22.9,0.240902,-0.259857,-0.0189552,-0.000283712,-3.26175e-05
11500,23,0.240798,-0.259741,-0.0189432,-0.000300815,-4.71305e-05
11550,23.1,0.240747,-0.259698,-0.0189506,-0.000289661,-6.29922e-05
11600,23.2,0.24105,-0.260017,-0.0189664,-0.000302547,-6.44881e-05
11650,23.3,0.241491,-0.260476,-0.0189856,-0.000289916,-4.90613e-05
11700,23.4,0.241773,-0.260772,-0.0189987,-0.000251262,-3.7788e-05
11750,23.5,0.242037,-0.261029,-0.018992,-0.000238377,-7.87123e-05
11800,23.6,0.242429,-0.261415,-0.018986,-0.000239577,-9.23973e-05
11850,23.7,0.243214,-0.26221,-0.018996,-0.000247488,-7.468e-05
11900,23.8,0.244287,-0.263288,-0.019001,-0.000241106,-6.59549e-05
11950,23.9,0.245528,-0.264523,-0.0189951,-0.000223955,-9.0357e-05
12000,24,0.24707,-0.266063,-0.0189933,-0.000208741,-8.88662e-05
12050,24.1,0.248571,-0.267535,-0.0189649,-0.000190059,-7.52019e-05
12100,24.2,0.249456,-0.268396,-0.0189404,-0.00017976,-4.26815e-05
12150,24.3,0.250008,-0.268938,-0.0189295,-0.000151891,-3.97376e-05
12200,24.4,0.250797,-0.269718,-0.0189211,-0.000153825,-5.08935e-05
12250,24.5,0.251607,-0.270528,-0.0189218,-0.000161245,-2.38556e-05
12300,24.6,0.252113,-0.27106,-0.0189465,-0.000168683,-1.08975e-05
12350,24.7,0.252403,-0.271363,-0.0189595,-0.000169408,-5.78201e-06
12400,24.8,0.25228,-0.271256,-0.0189755,-0.000194141,-2.13718e-05
