step,time,kinetic,potential,total,Px,Py
1250,2.5,0.192767,-0.216673,-0.0239052,3.1983e-09,1.63198e-09
1300,2.6,0.169565,-0.193471,-0.0239062,3.36374e-09,1.72566e-09
1350,2.7,0.15044,-0.174347,-0.023907,3.78694e-09,2.08407e-09
1400,2.8,0.13502,-0.158928,-0.0239076,4.29475e-09,2.44325e-09
1450,2.9,0.123227,-0.147135,-0.023908,4.7416e-09,3.24027e-09
1500,3,0.114883,-0.138792,-0.0239083,5.15494e-09,3.72213e-09
1550,3.1,0.109775,-0.133684,-0.0239086,5.1076e-09,3.79637e-09
1600,3.2,0.107741,-0.13165,-0.0239086,4.96799e-09,4.08989e-09
1650,3.3,0.10875,-0.132659,-0.0239087,5.26989e-09,4.66258e-09
1700,3.4,0.11263,-0.136539,-0.0239085,5.70526e-09,4.64435e-09
1750,3.5,0.119613,-0.143521,-0.0239084,5.92096e-09,4.76407e-09
1800,3.6,0.129611,-0.153519,-0.0239081,6.06637e-09,5.00689e-09
1850,3.7,0.142585,-0.166493,-0.0239077,5.48204e-09,5.38853e-09
1900,3.8,0.158799,-0.182707,-0.0239072,5.00574e-09,5.37463e-09
1950,3.9,0.177624,-0.201531,-0.0239066,4.89519e-09,4.93338e-09
2000,4,0.198793,-0.222699,-0.0239058,4.45924e-09,5.07946e-09
2050,4.1,0.222716,-0.24662,-0.0239047,4.41598e-09,4.67098e-09
2100,4.2,0.249827,-0.273731,-0.0239036,5.21029e-09,4.66107e-09
2150,4.3,0.280686,-0.304588,-0.0239024,5.24981e-09,5.17985e-09
2200,4.4,0.3147,-0.338601,-0.0239009,6.24385e-09,5.68733e-09
2250,4.5,0.349731,-0.373631,-0.0238996,5.71345e-09,6.82185e-09
2300,4.6,0.382172,-0.40607,-0.023898,5.08543e-09,7.16332e-09
2350,4.7,0.408108,-0.432004,-0.0238964,5.58808e-09,6.74274e-09
2400,4.8,0.426449,-0.450344,-0.0238951,5.67811e-09,6.93004e-09
2450,4.9,0.435792,-0.459687,-0.0238948,5.91753e-09,6.82829e-09
2500,5,0.433755,-0.45765,-0.023895,5.64969e-09,6.92202e-09
2550,5.1,0.420349,-0.444245,-0.0238959,5.26302e-09,6.93658e-09
2600,5.2,0.397418,-0.421316,-0.0238976,5.65166e-09,6.60252e-09
2650,5.3,0.367258,-0.391158,-0.0238997,5.75632e-09,6.76819e-09
2700,5.4,0.334098,-0.358,-0.023902,5.69498e-09,7.0086e-09
2750,5.5,0.301338,-0.325242,-0.0239042,5.25502e-09,7.04155e-09
2800,5.6,0.270849,-0.294755,-0.0239061,5.58365e-09,7.63663e-09
2850,5.7,0.243279,-0.267187,-0.0239077,5.97202e-09,8.72857e-09
2900,5.8,0.219293,-0.243202,-0.0239089,6.36348e-09,9.3532e-09
2950,5.9,0.198562,-0.222472,-0.02391,6.30663e-09,9.73795e-09
3000,6,0.180745,-0.204656,-0.0239107,6.75767e-09,9.52188e-09
3050,6.1,0.166056,-0.189967,-0.0239112,6.92006e-09,9.81713e-09
3100,6.2,0.154373,-0.178285,-0.0239116,6.51083e-09,1.10643e-08
3150,6.3,0.145445,-0.169357,-0.0239119,5.2751e-09,1.15859e-08
3200,6.4,0.139325,-0.163237,-0.0239121,4.96381e-09,1.20883e-08
3250,6.5,0.135874,-0.159786,-0.0239122,4.62894e-09,1.20189e-08
3300,6.6,0.135323,-0.159236,-0.0239123,4.52004e-09,1.15758e-08
3350,6.7,0.137479,-0.161391,-0.0239122,4.92621e-09,1.10821e-08
3400,6.8,0.141931,-0.165843,-0.0239121,5.30713e-09,1.06692e-08
3450,6.9,0.148261,-0.172173,-0.0239119,5.80057e-09,1.0649e-08
3500,7,0.156305,-0.180216,-0.0239117,6.5087e-09,1.06116e-08
3550,7.1,0.166356,-0.190267,-0.0239113,6.75368e-09,1.08498e-08
3600,7.2,0.178994,-0.202905,-0.0239109,6.94795e-09,1.0701e-08
3650,7.3,0.194386,-0.218296,-0.0239104,7.28629e-09,1.02126e-08
3700,7.4,0.212623,-0.236533,-0.0239099,7.49616e-09,9.96282e-09
3750,7.5,0.23357,-0.257479,-0.0239094,7.56673e-09,1.11343e-08
3800,7.6,0.25697,-0.280879,-0.0239088,7.37071e-09,1.11753e-08
3850,7.7,0.280489,-0.304398,-0.0239083,6.30379e-09,1.09921e-08
3900,7.8,0.302821,-0.326729,-0.0239076,5.73383e-09,1.01844e-08
3950,7.9,0.323536,-0.347443,-0.023907,5.74872e-09,1.03217e-08
4000,8,0.342168,-0.366075,-0.0239066,5.58852e-09,1.01582e-08
4050,8.1,0.358267,-0.382173,-0.023906,5.76906e-09,9.4757e-09
4100,8.2,0.370663,-0.394569,-0.0239057,6.05307e-09,9.18045e-09
4150,8.3,0.378046,-0.401952,-0.0239058,6.23647e-09,9.58784e-09
4200,8.4,0.378788,-0.402694,-0.0239058,7.0036e-09,9.51914e-09
4250,8.5,0.37276,-0.396666,-0.0239058,7.36345e-09,9.97715e-09
4300,8.6,0.360086,-0.383992,-0.0239063,7.23811e-09,1.06246e-08
4350,8.7,0.341417,-0.365324,-0.0239067,7.48271e-09,1.05656e-08
4400,8.8,0.32049,-0.344398,-0.0239074,7.7574e-09,1.03218e-08
4450,8.9,0.298226,-0.322134,-0.0239081,8.59216e-09,1.02108e-08
4500,9,0.275642,-0.299551,-0.0239089,8.47764e-09,1.00787e-08
4550,9.1,0.254185,-0.278095,-0.0239096,8.49659e-09,9.95705e-09
4600,9.2,0.234246,-0.258156,-0.0239103,8.56716e-09,1.01113e-08
4650,9.3,0.216555,-0.240466,-0.0239109,8.4051e-09,1.03307e-08
4700,9.4,0.201258,-0.22517,-0.0239114,8.57745e-09,1.0448e-08
4750,9.5,0.1889,-0.212812,-0.0239118,8.76137e-09,1.00507e-08
4800,9.6,0.179723,-0.203635,-0.0239121,8.86401e-09,9.92326e-09
4850,9.7,0.173313,-0.197225,-0.0239123,8.94417e-09,1.00071e-08
4900,9.8,0.169437,-0.19335,-0.0239124,9.21407e-09,1.0308e-08
4950,9.9,0.168209,-0.192122,-0.0239125,9.34091e-09,1.0478e-08
5000,10,0.169169,-0.193081,-0.0239125,9.42434e-09,1.08525e-08
5050,10.1,0.172305,-0.196218,-0.0239124,9.37616e-09,1.1323e-08
5100,10.2,0.177976,-0.201889,-0.0239122,8.80892e-09,1.16655e-08
5150,10.3,0.186285,-0.210197,-0.0239121,8.13746e-09,1.20506e-08
5200,10.4,0.196336,-0.220248,-0.0239119,7.88687e-09,1.1753e-08
5250,10.5,0.207701,-0.231612,-0.0239118,7.88991e-09,1.14613e-08
5300,10.6,0.218947,-0.242859,-0.0239115,8.23547e-09,1.11035e-08
5350,10.7,0.230259,-0.25417,-0.0239111,8.66925e-09,1.1087e-08
5400,10.8,0.241474,-0.265385,-0.0239108,8.60607e-09,1.05566e-08
5450,10.9,0.252652,-0.276563,-0.0239106,8.16714e-09,1.07078e-08
5500,11,0.263871,-0.287781,-0.0239104,7.69467e-09,1.08554e-08
5550,11.1,0.275146,-0.299056,-0.02391,6.40068e-09,1.19391e-08
5600,11.2,0.286301,-0.310211,-0.0239098,4.37968e-09,1.23713e-08
5650,11.3,0.296633,-0.320543,-0.02391,4.60477e-09,1.21723e-08
5700,11.4,0.303626,-0.327536,-0.0239095,5.00385e-09,1.20015e-08
5750,11.5,0.306408,-0.330318,-0.0239095,5.6453e-09,1.21648e-08
5800,11.6,0.304957,-0.328866,-0.0239094,6.32564e-09,1.26487e-08
5850,11.7,0.301291,-0.325201,-0.0239094,6.16821e-09,1.29979e-08
5900,11.8,0.296433,-0.320343,-0.0239093,5.30158e-09,1.27648e-08
5950,11.9,0.290546,-0.314456,-0.0239094,4.71833e-09,1.23753e-08
6000,12,0.284001,-0.307911,-0.0239096,4.67137e-09,1.19089e-08
6050,12.1,0.276926,-0.300836,-0.0239097,4.83298e-09,1.15308e-08
6100,12.2,0.269792,-0.293702,-0.0239099,5.00599e-09,1.10946e-08
6150,12.3,0.262613,-0.286523,-0.0239102,5.36179e-09,1.05357e-08
6200,12.4,0.255588,-0.279499,-0.0239104,5.53984e-09,9.77518e-09
6250,12.5,0.248885,-0.272796,-0.0239105,5.81376e-09,1.0011e-08
6300,12.6,0.243248,-0.267159,-0.0239108,5.5901e-09,1.04795e-08
6350,12.7,0.238184,-0.262095,-0.0239109,5.53658e-09,1.02332e-08
6400,12.8,0.232944,-0.256855,-0.0239111,5.98573e-09,1.01132e-08
6450,12.9,0.228056,-0.251967,-0.0239112,6.06812e-09,1.05678e-08
6500,13,0.223381,-0.247293,-0.0239113,6.22498e-09,1.10632e-08
6550,13.1,0.219979,-0.243891,-0.0239113,6.3337e-09,1.16186e-08
6600,13.2,0.217863,-0.241774,-0.0239114,6.00899e-09,1.20543e-08
6650,13.3,0.217145,-0.241057,-0.0239114,5.73584e-09,1.18295e-08
6700,13.4,0.217806,-0.241717,-0.0239113,5.85659e-09,1.16267e-08
6750,13.5,0.219922,-0.243833,-0.0239113,6.54571e-09,1.16616e-08
6800,13.6,0.22324,-0.247151,-0.0239111,6.39051e-09,1.14108e-08
6850,13.7,0.228042,-0.251953,-0.023911,7.29553e-09,1.09408e-08
6900,13.8,0.233671,-0.257582,-0.0239109,7.78302e-09,1.08858e-08
6950,13.9,0.239707,-0.263618,-0.0239108,7.86444e-09,1.09824e-08
7000,14,0.245699,-0.26961,-0.0239106,7.80675e-09,1.09297e-08
7050,14.1,0.251284,-0.275194,-0.0239104,7.79327e-09,1.14219e-08
7100,14.2,0.256285,-0.280195,-0.0239104,7.59263e-09,1.20922e-08
7150,14.3,0.260518,-0.284428,-0.0239102,7.41917e-09,1.2336e-08
7200,14.4,0.264372,-0.288282,-0.0239102,6.52656e-09,1.19488e-08
7250,14.5,0.267541,-0.291451,-0.0239101,6.23859e-09,1.07404e-08
7300,14.6,0.269643,-0.293553,-0.02391,7.24161e-09,9.76889e-09
7350,14.7,0.270574,-0.294484,-0.0239099,7.7472e-09,9.44349e-09
7400,14.8,0.270115,-0.294025,-0.0239099,7.99188e-09,9.45185e-09
7450,14.9,0.269002,-0.292912,-0.0239101,7.60787e-09,9.33312e-09
7500,15,0.266547,-0.290457,-0.02391,6.79865e-09,8.79173e-09
7550,15.1,0.263276,-0.287186,-0.0239101,6.4774e-09,8.82078e-09
7600,15.2,0.260076,-0.283986,-0.0239102,6.44417e-09,8.8879e-09
7650,15.3,0.256855,-0.280765,-0.0239102,6.63141e-09,9.08258e-09
7700,15.4,0.253525,-0.277435,-0.0239102,6.42383e-09,9.19746e-09
7750,15.5,0.250682,-0.274592,-0.0239104,6.47149e-09,9.09653e-09
7800,15.6,0.247992,-0.271903,-0.0239104,6.57395e-09,8.93452e-09
7850,15.7,0.245957,-0.269868,-0.0239105,6.83898e-09,8.8561e-09
7900,15.8,0.244328,-0.268239,-0.0239107,6.99525e-09,8.76738e-09
7950,15.9,0.242718,-0.266629,-0.0239106,7.04217e-09,8.31514e-09
8000,16,0.241383,-0.265294,-0.0239106,7.29891e-09,7.74381e-09
8050,16.1,0.239945,-0.263855,-0.0239106,7.52463e-09,7.98654e-09
8100,16.2,0.238899,-0.262809,-0.0239107,7.93903e-09,8.40133e-09
8150,16.3,0.238303,-0.262214,-0.0239107,8.95264e-09,8.20353e-09
8200,16.4,0.238151,-0.262062,-0.0239107,9.05228e-09,8.42128e-09
8250,16.5,0.238472,-0.262382,-0.0239107,9.08133e-09,8.77743e-09
8300,16.6,0.239252,-0.263163,-0.0239107,9.06995e-09,9.19371e-09
8350,16.7,0.240885,-0.264796,-0.0239106,9.20544e-09,9.03944e-09
8400,16.8,0.243191,-0.267102,-0.0239107,9.45355e-09,9.05254e-09
8450,16.9,0.245351,-0.269262,-0.0239107,9.41985e-09,9.0315e-09
8500,17,0.247135,-0.271045,-0.0239105,9.87179e-09,9.479e-09
8550,17.1,0.248352,-0.272262,-0.0239105,1.02905e-08,9.84091e-09
8600,17.2,0.249831,-0.273741,-0.0239104,9.97096e-09,9.8427e-09
8650,17.3,0.252046,-0.275957,-0.0239104,1.01461e-08,9.56363e-09
8700,17.4,0.254319,-0.278229,-0.0239103,1.07299e-08,1.03769e-08
8750,17.5,0.256807,-0.280717,-0.0239105,1.05709e-08,1.11568e-08
8800,17.6,0.25848,-0.28239,-0.0239105,1.03347e-08,1.12362e-08
8850,17.7,0.25942,-0.28333,-0.0239104,1.05278e-08,1.09387e-08
8900,17.8,0.259809,-0.283719,-0.0239104,1.0119e-08,1.05939e-08
8950,17.9,0.259317,-0.283227,-0.0239103,1.04789e-08,1.01828e-08
9000,18,0.257724,-0.281635,-0.0239103,1.11079e-08,1.01437e-08
9050,18.1,0.255749,-0.279659,-0.0239104,1.15764e-08,1.01525e-08
9100,18.2,0.253863,-0.277774,-0.0239105,1.19796e-08,9.74266e-09
9150,18.3,0.252586,-0.276497,-0.0239105,1.22915e-08,9.83498e-09
9200,18.4,0.251728,-0.275638,-0.0239106,1.24415e-08,9.86456e-09
9250,18.5,0.250858,-0.274769,-0.0239106,1.25578e-08,1.00511e-08
9300,18.6,0.249541,-0.273452,-0.0239108,1.24008e-08,1.03276e-08
9350,18.7,0.247692,-0.271603,-0.0239108,1.1921e-08,1.06337e-08
9400,18.8,0.245122,-0.269033,-0.0239107,1.16852e-08,1.03302e-08
9450,18.9,0.242606,-0.266517,-0.0239108,1.161e-08,9.90942e-09
9500,19,0.240481,-0.264392,-0.023911,1.18234e-08,9.89078e-09
9550,19.1,0.238916,-0.262827,-0.0239108,1.16561e-08,9.96547e-09
9600,19.2,0.237752,-0.261663,-0.0239109,1.13363e-08,9.71389e-09
9650,19.3,0.236784,-0.260695,-0.0239109,1.14007e-08,9.54931e-09
9700,19.4,0.236313,-0.260223,-0.0239109,1.13148e-08,9.29623e-09
9750,19.5,0.236124,-0.260035,-0.0239108,1.14209e-08,8.89181e-09
9800,19.6,0.235998,-0.259908,-0.0239107,1.13856e-08,8.63543e-09
9850,19.7,0.236291,-0.260202,-0.0239107,1.1292e-08,8.74195e-09
9900,19.8,0.23736,-0.26127,-0.0239105,1.07895e-08,8.83143e-09
9950,19.9,0.239825,-0.263735,-0.0239105,1.08688e-08,8.57765e-09
10000,20,0.243111,-0.267021,-0.0239105,1.08876e-08,8.47302e-09
10050,20.1,0.247393,-0.271303,-0.0239105,1.09171e-08,8.84408e-09
10100,20.2,0.252549,-0.276459,-0.0239103,1.10044e-08,9.55558e-09
10150,20.3,0.257918,-0.281828,-0.0239104,1.05909e-08,1.01878e-08
10200,20.4,0.263859,-0.287769,-0.0239103,1.00465e-08,1.03089e-08
10250,20.5,0.269327,-0.293238,-0.0239104,9.31643e-09,1.03759e-08
10300,20.6,0.272613,-0.296524,-0.0239102,9.21747e-09,1.01451e-08
10350,20.7,0.274474,-0.298384,-0.0239102,9.16595e-09,1.06826e-08
10400,20.8,0.27517,-0.29908,-0.0239101,8.59591e-09,1.06531e-08
10450,20.9,0.274773,-0.298683,-0.0239104,8.11707e-09,9.70861e-09
10500,21,0.272765,-0.296675,-0.0239103,7.86331e-09,9.13949e-09
10550,21.1,0.269165,-0.293075,-0.0239104,7.77401e-09,9.03461e-09
10600,21.2,0.263745,-0.287656,-0.0239104,7.8062e-09,8.79517e-09
10650,21.3,0.257534,-0.281444,-0.0239104,7.50949e-09,8.17073e-09
10700,21.4,0.252196,-0.276107,-0.0239106,7.20046e-09,8.22928e-09
10750,21.5,0.246841,-0.270752,-0.0239108,6.7318e-09,7.98405e-09
10800,21.6,0.241158,-0.265069,-0.0239108,6.4661e-09,7.62221e-09
10850,21.7,0.235961,-0.259872,-0.0239108,6.90421e-09,7.43595e-09
10900,21.8,0.231443,-0.255354,-0.0239108,7.48793e-09,7.05006e-09
10950,21.9,0.22826,-0.252171,-0.0239109,8.02131e-09,7.19149e-09
11000,22,0.226223,-0.250134,-0.023911,8.42603e-09,7.14936e-09
11050,22.1,0.225093,-0.249004,-0.023911,9.04672e-09,7.59202e-09
11100,22.2,0.224984,-0.248895,-0.023911,9.15734e-09,7.69487e-09
11150,22.3,0.22577,-0.249681,-0.0239111,9.71378e-09,8.05893e-09
11200,22.4,0.227431,-0.251342,-0.0239109,9.84505e-09,8.22001e-09
11250,22.5,0.230098,-0.254009,-0.0239109,1.01523e-08,8.4099e-09
11300,22.6,0.23338,-0.25729,-0.0239109,1.00265e-08,8.58578e-09
11350,22.7,0.238174,-0.262085,-0.0239108,1.02348e-08,8.75588e-09
11400,22.8,0.243713,-0.267623,-0.0239106,1.07221e-08,9.18811e-09
11450,22.9,0.250076,-0.273986,-0.0239105,1.10201e-08,9.25128e-09
11500,23,0.256543,-0.280454,-0.0239103,1.16855e-08,9.25401e-09
11550,23.1,0.262794,-0.286705,-0.0239103,1.19817e-08,1.00301e-08
11600,23.2,0.267642,-0.291553,-0.0239104,1.21077e-08,1.10131e-08
11650,23.3,0.271121,-0.295031,-0.0239101,1.20954e-08,1.15942e-08
11700,23.4,0.273462,-0.297372,-0.0239102,1.18868e-08,1.22295e-08
11750,23.5,0.274749,-0.298659,-0.0239101,1.25138e-08,1.24641e-08
11800,23.6,0.27465,-0.29856,-0.0239102,1.2785e-08,1.30761e-08
11850,23.7,0.272057,-0.295967,-0.0239102,1.23619e-08,1.34651e-08
11900,23.8,0.267648,-0.291558,-0.0239101,1.29837e-08,1.38057e-08
11950,23.9,0.261744,-0.285655,-0.0239101,1.34891e-08,1.3895e-08
12000,24,0.25584,-0.27975,-0.0239101,1.37501e-08,1.42832e-08
12050,24.1,0.25091,-0.27482,-0.0239102,1.42837e-08,1.47264e-08
12100,24.2,0.246578,-0.270488,-0.0239103,1.43973e-08,1.52939e-08
12150,24.3,0.243046,-0.266956,-0.0239104,1.40167e-08,1.53812e-08
12200,24.4,0.240576,-0.264487,-0.0239105,1.41449e-08,1.56856e-08
12250,24.5,0.23898,-0.262891,-0.0239104,1.3907e-08,1.60578e-08
12300,24.6,0.238119,-0.262029,-0.0239105,1.35212e-08,1.64282e-08
12350,24.7,0.237915,-0.261826,-0.0239105,1.30496e-08,1.67227e-08
12400,24.8,0.238006,-0.261917,-0.0239106,1.26262e-08,1.70633e-08
12450,24.9,0.238271,-0.262181,-0.0239105,1.22684e-08,1.69122e-08
12500,25,0.238708,-0.262618,-0.0239105,1.18174e-08,1.69999e-08
12550,25.1,0.23935,-0.263261,-0.0239105,1.17416e-08,1.7319e-08
12600,25.2,0.240698,-0.264609,-0.0239104,1.18381e-08,1.73291e-08
12650,25.3,0.242001,-0.265912,-0.0239105,1.24182e-08,1.67764e-08
12700,25.4,0.242894,-0.266805,-0.0239104,1.26263e-08,1.67071e-08
12750,25.5,0.243895,-0.267805,-0.0239104,1.27471e-08,1.71145e-08
12800,25.6,0.245601,-0.269512,-0.0239104,1.2589e-08,1.74191e-08
12850,25.7,0.248271,-0.272181,-0.0239104,1.2714e-08,1.75297e-08
12900,25.8,0.251162,-0.275072,-0.0239103,1.28871e-08,1.77716e-08
12950,25.9,0.254465,-0.278375,-0.0239104,1.32225e-08,1.77664e-08
13000,26,0.256528,-0.280438,-0.0239102,1.37094e-08,1.77232e-08
13050,26.1,0.257854,-0.281764,-0.0239102,1.39097e-08,1.74537e-08
13100,26.2,0.259073,-0.282983,-0.0239103,1.43059e-08,1.73985e-08
13150,26.3,0.259252,-0.283162,-0.0239102,1.49374e-08,1.70707e-08
13200,26.4,0.25834,-0.28225,-0.0239102,1.49297e-08,1.68147e-08
13250,26.5,0.257039,-0.280949,-0.0239103,1.48856e-08,1.68366e-08
13300,26.6,0.255107,-0.279017,-0.0239103,1.48154e-08,1.68134e-08
13350,26.7,0.25281,-0.27672,-0.0239103,1.45343e-08,1.68705e-08
13400,26.8,0.250578,-0.274489,-0.0239103,1.43692e-08,1.65098e-08
13450,26.9,0.248375,-0.272285,-0.0239102,1.46653e-08,1.5911e-08
13500,27,0.24646,-0.27037,-0.0239103,1.51191e-08,1.59308e-08
13550,27.1,0.244793,-0.268704,-0.0239103,1.55865e-08,1.55643e-08
13600,27.2,0.24312,-0.26703,-0.0239103,1.60441e-08,1.58617e-08
13650,27.3,0.241655,-0.265565,-0.0239103,1.61419e-08,1.6372e-08
13700,27.4,0.240678,-0.264588,-0.0239103,1.60489e-08,1.63399e-08
13750,27.5,0.240405,-0.264315,-0.0239102,1.60267e-08,1.6453e-08
13800,27.6,0.240386,-0.264297,-0.0239103,1.58373e-08,1.64632e-08
13850,27.7,0.241246,-0.265156,-0.0239103,1.5635e-08,1.67129e-08
13900,27.8,0.243351,-0.267262,-0.0239102,1.55695e-08,1.66485e-08
13950,27.9,0.246374,-0.270284,-0.0239102,1.55957e-08,1.66754e-08
14000,28,0.249244,-0.273154,-0.0239102,1.54146e-08,1.66539e-08
14050,28.1,0.252537,-0.276448,-0.0239101,1.52114e-08,1.65573e-08
14100,28.2,0.256281,-0.280191,-0.0239102,1.52249e-08,1.6407e-08
14150,28.3,0.260159,-0.284069,-0.0239102,1.56331e-08,1.66386e-08
14200,28.4,0.264037,-0.287947,-0.0239101,1.54252e-08,1.65413e-08
14250,28.5,0.266541,-0.290451,-0.0239101,1.55026e-08,1.65229e-08
14300,28.6,0.267433,-0.291343,-0.0239102,1.58469e-08,1.63068e-08
14350,28.7,0.266508,-0.290418,-0.0239102,1.60241e-08,1.62865e-08
14400,28.8,0.263625,-0.287535,-0.0239103,1.64165e-08,1.57345e-08
14450,28.9,0.259459,-0.283369,-0.0239102,1.62802e-08,1.52489e-08
14500,29,0.255485,-0.279395,-0.0239103,1.65126e-08,1.51903e-08
14550,29.1,0.251221,-0.275131,-0.0239104,1.67648e-08,1.51386e-08
14600,29.2,0.246838,-0.270748,-0.0239103,1.69046e-08,1.52427e-08
14650,29.3,0.242421,-0.266332,-0.0239104,1.66285e-08,1.55896e-08
14700,29.4,0.238349,-0.26226,-0.0239105,1.66361e-08,1.54944e-08
14750,29.5,0.234765,-0.258676,-0.0239104,1.68721e-08,1.55025e-08
14800,29.6,0.232616,-0.256526,-0.0239105,1.73489e-08,1.53608e-08
14850,29.7,0.231967,-0.255878,-0.0239105,1.78408e-08,1.5719e-08
14900,29.8,0.232293,-0.256203,-0.0239105,1.79288e-08,1.62922e-08
14950,29.9,0.233589,-0.257499,-0.0239106,1.848e-08,1.67875e-08
15000,30,0.235422,-0.259333,-0.0239107,1.85891e-08,1.70917e-08
15050,30.1,0.237116,-0.261027,-0.0239105,1.89413e-08,1.69089e-08
15100,30.2,0.239075,-0.262986,-0.0239106,1.89502e-08,1.71468e-08
15150,30.3,0.241336,-0.265246,-0.0239106,1.83492e-08,1.73403e-08
15200,30.4,0.24357,-0.26748,-0.0239104,1.81142e-08,1.74282e-08
15250,30.5,0.246448,-0.270358,-0.0239105,1.79121e-08,1.7309e-08
15300,30.6,0.249978,-0.273888,-0.0239103,1.8036e-08,1.72782e-08
15350,30.7,0.25381,-0.27772,-0.0239104,1.83907e-08,1.72154e-08
15400,30.8,0.257209,-0.28112,-0.0239103,1.86765e-08,1.73327e-08
15450,30.9,0.25955,-0.28346,-0.0239106,1.87083e-08,1.72642e-08
15500,31,0.260578,-0.284488,-0.0239104,1.87788e-08,1.72114e-08
15550,31.1,0.26091,-0.28482,-0.0239103,1.84177e-08,1.64813e-08
15600,31.2,0.261195,-0.285106,-0.0239104,1.85184e-08,1.53885e-08
15650,31.3,0.261448,-0.285358,-0.0239103,1.85293e-08,1.49442e-08
15700,31.4,0.261089,-0.284999,-0.0239103,1.84525e-08,1.46842e-08
15750,31.5,0.259943,-0.283854,-0.0239104,1.85606e-08,1.44009e-08
15800,31.6,0.25782,-0.28173,-0.0239104,1.92966e-08,1.41239e-08
15850,31.7,0.255133,-0.279043,-0.0239104,1.97885e-08,1.38181e-08
15900,31.8,0.252968,-0.276878,-0.0239104,2.0278e-08,1.35942e-08
15950,31.9,0.250997,-0.274908,-0.0239105,2.13965e-08,1.36685e-08
16000,32,0.249148,-0.273059,-0.0239104,2.16426e-08,1.38447e-08
16050,32.1,0.247108,-0.271018,-0.0239104,2.1798e-08,1.43804e-08
16100,32.2,0.245604,-0.269514,-0.0239104,2.15088e-08,1.48056e-08
16150,32.3,0.244509,-0.26842,-0.0239105,2.10566e-08,1.49342e-08
16200,32.4,0.244536,-0.268447,-0.0239106,2.07546e-08,1.48198e-08
16250,32.5,0.245277,-0.269187,-0.0239105,2.03537e-08,1.50443e-08
16300,32.6,0.246232,-0.270143,-0.0239106,2.02041e-08,1.46192e-08
16350,32.7,0.247076,-0.270986,-0.0239105,2.008e-08,1.41568e-08
16400,32.8,0.247551,-0.271462,-0.0239107,1.99979e-08,1.39402e-08
16450,32.9,0.247153,-0.271063,-0.0239105,2.02807e-08,1.39395e-08
16500,33,0.246423,-0.270334,-0.0239105,2.04481e-08,1.42133e-08
16550,33.1,0.245635,-0.269546,-0.0239105,1.9638e-08,1.41324e-08
16600,33.2,0.244822,-0.268732,-0.0239105,1.96216e-08,1.38303e-08
16650,33.3,0.244491,-0.268401,-0.0239105,1.94103e-08,1.36589e-08
16700,33.4,0.244047,-0.267958,-0.0239105,1.8998e-08,1.31019e-08
16750,33.5,0.243614,-0.267525,-0.0239105,1.83253e-08,1.26714e-08
16800,33.6,0.243961,-0.267871,-0.0239105,1.87044e-08,1.2645e-08
16850,33.7,0.244977,-0.268887,-0.0239105,1.87997e-08,1.28878e-08
16900,33.8,0.246616,-0.270527,-0.0239105,1.85856e-08,1.24993e-08
16950,33.9,0.247993,-0.271904,-0.0239105,1.79734e-08,1.22552e-08
17000,34,0.249161,-0.273071,-0.0239105,1.77584e-08,1.21247e-08
17050,34.1,0.250907,-0.274818,-0.0239106,1.77181e-08,1.19966e-08
17100,34.2,0.252783,-0.276694,-0.0239106,1.78144e-08,1.20827e-08
