step,time,kinetic,potential,total,Px,Py
4350,8.7,0.328676,-0.348246,-0.0195705,-1.21634e-07,-1.14711e-08
4400,8.8,0.312832,-0.33256,-0.0197285,-7.99901e-08,2.70699e-08
4450,8.9,0.295249,-0.315156,-0.0199074,-5.56562e-08,6.61426e-08
4500,9,0.27715,-0.297224,-0.0200739,-5.47308e-08,2.70438e-08
4550,9.1,0.259353,-0.279577,-0.0202234,-2.19673e-08,3.96817e-08
4600,9.2,0.242739,-0.263083,-0.0203439,-4.75253e-08,7.38909e-08
4650,9.3,0.228105,-0.24855,-0.0204448,-8.89961e-08,1.30302e-07
4700,9.4,0.215882,-0.236406,-0.0205242,-1.31016e-07,1.61304e-07
4750,9.5,0.206024,-0.226601,-0.0205775,-1.45317e-07,1.90195e-07
4800,9.6,0.198406,-0.219012,-0.0206064,-1.48377e-07,2.16359e-07
4850,9.7,0.192728,-0.213348,-0.0206206,-1.32953e-07,2.19932e-07
4900,9.8,0.188829,-0.209449,-0.0206206,-1.16695e-07,2.26892e-07
4950,9.9,0.186759,-0.207365,-0.0206056,-1.12975e-07,2.23845e-07
5000,10,0.186463,-0.20704,-0.0205768,-9.81504e-08,2.25964e-07
5050,10.1,0.187802,-0.208351,-0.0205494,-5.88542e-08,2.33362e-07
5100,10.2,0.190227,-0.210743,-0.0205157,-5.27753e-08,2.76398e-07
5150,10.3,0.193747,-0.214231,-0.0204844,-9.98998e-08,2.80542e-07
5200,10.4,0.198622,-0.219071,-0.0204496,-8.84913e-08,2.32752e-07
5250,10.5,0.204904,-0.225303,-0.0203982,-1.05095e-07,1.50511e-07
5300,10.6,0.212394,-0.23274,-0.0203462,-1.4175e-07,1.24729e-07
5350,10.7,0.220429,-0.24072,-0.02029,-1.62505e-07,1.0182e-07
5400,10.8,0.228429,-0.24867,-0.0202404,-1.91008e-07,6.53728e-08
5450,10.9,0.235708,-0.255911,-0.0202037,-2.26488e-07,2.87308e-08
5500,11,0.241537,-0.261712,-0.020175,-1.92422e-07,-9.96844e-11
5550,11.1,0.246474,-0.266629,-0.0201549,-1.85756e-07,-2.48203e-08
5600,11.2,0.250575,-0.270715,-0.0201399,-2.1561e-07,-3.15546e-08
5650,11.3,0.254056,-0.27418,-0.0201239,-2.53936e-07,-5.11889e-08
5700,11.4,0.257103,-0.277218,-0.0201149,-2.46173e-07,-4.5614e-08
5750,11.5,0.259947,-0.28005,-0.0201038,-2.27081e-07,-6.51734e-08
5800,11.6,0.262636,-0.282729,-0.0200924,-1.99023e-07,-7.92661e-08
5850,11.7,0.265128,-0.285218,-0.0200896,-1.79583e-07,-6.43951e-08
5900,11.8,0.267184,-0.287269,-0.0200845,-1.38564e-07,-2.7074e-08
5950,11.9,0.269014,-0.289089,-0.0200753,-1.41003e-07,-7.72403e-09
6000,12,0.27049,-0.290564,-0.020074,-1.27266e-07,-1.16948e-08
6050,12.1,0.271296,-0.291363,-0.0200674,-1.70849e-07,4.1354e-08
6100,12.2,0.271521,-0.291589,-0.020068,-2.53385e-07,2.2336e-08
6150,12.3,0.270792,-0.290864,-0.0200725,-2.72055e-07,-3.16028e-08
6200,12.4,0.268928,-0.289004,-0.0200762,-3.03915e-07,-8.8369e-08
6250,12.5,0.266285,-0.286387,-0.0201021,-2.76514e-07,-1.87309e-07
6300,12.6,0.262769,-0.282899,-0.02013,-2.72267e-07,-2.67108e-07
6350,12.7,0.25906,-0.279216,-0.0201559,-2.89178e-07,-2.78665e-07
6400,12.8,0.255377,-0.275564,-0.0201867,-3.0377e-07,-2.61641e-07
6450,12.9,0.251606,-0.271818,-0.0202119,-3.15139e-07,-2.85267e-07
6500,13,0.247554,-0.267786,-0.0202318,-2.9282e-07,-3.29609e-07
6550,13.1,0.2431,-0.263358,-0.0202579,-2.90558e-07,-3.53996e-07
6600,13.2,0.238636,-0.258926,-0.0202895,-3.07992e-07,-3.57375e-07
6650,13.3,0.234302,-0.254629,-0.0203274,-3.18282e-07,-3.71917e-07
6700,13.4,0.230449,-0.250804,-0.0203553,-2.99473e-07,-3.81049e-07
6750,13.5,0.22744,-0.247822,-0.0203819,-2.85401e-07,-3.51541e-07
6800,13.6,0.225462,-0.245861,-0.0203984,-2.85437e-07,-3.07186e-07
6850,13.7,0.224554,-0.24496,-0.0204063,-3.07472e-07,-3.04415e-07
6900,13.8,0.224624,-0.245026,-0.0204023,-2.86732e-07,-3.09537e-07
6950,13.9,0.225467,-0.24587,-0.0204033,-2.84531e-07,-3.31977e-07
7000,14,0.22735,-0.247736,-0.0203858,-3.21834e-07,-2.95069e-07
7050,14.1,0.230345,-0.250704,-0.020359,-3.60036e-07,-2.82677e-07
7100,14.2,0.234357,-0.254684,-0.0203271,-3.95013e-07,-2.70852e-07
7150,14.3,0.239089,-0.259387,-0.0202981,-4.33577e-07,-2.43172e-07
7200,14.4,0.243953,-0.264217,-0.0202647,-4.64683e-07,-2.50299e-07
7250,14.5,0.248631,-0.268866,-0.0202351,-4.54251e-07,-2.56685e-07
7300,14.6,0.252786,-0.272994,-0.0202078,-4.38782e-07,-2.41524e-07
7350,14.7,0.255679,-0.275858,-0.0201791,-4.33899e-07,-2.14055e-07
7400,14.8,0.256852,-0.277019,-0.0201669,-3.97537e-07,-2.21996e-07
7450,14.9,0.256937,-0.277098,-0.0201608,-4.04241e-07,-2.17203e-07
7500,15,0.256582,-0.276741,-0.0201594,-4.06775e-07,-2.3872e-07
7550,15.1,0.256162,-0.276326,-0.0201638,-4.03549e-07,-2.81662e-07
7600,15.2,0.255557,-0.275732,-0.0201759,-3.82987e-07,-3.08085e-07
7650,15.3,0.254468,-0.274656,-0.0201877,-3.55374e-07,-3.24136e-07
7700,15.4,0.253022,-0.273215,-0.0201924,-3.54625e-07,-3.62388e-07
7750,15.5,0.25108,-0.27129,-0.0202102,-3.53329e-07,-3.8173e-07
7800,15.6,0.248551,-0.268773,-0.0202219,-3.32135e-07,-3.72803e-07
7850,15.7,0.245991,-0.266229,-0.0202378,-3.11626e-07,-3.4216e-07
7900,15.8,0.243725,-0.263972,-0.0202468,-3.14841e-07,-2.7767e-07
7950,15.9,0.241674,-0.261939,-0.0202656,-3.52382e-07,-2.71176e-07
8000,16,0.239802,-0.260087,-0.0202849,-3.97102e-07,-2.78019e-07
8050,16.1,0.237872,-0.25817,-0.020298,-3.79787e-07,-3.12392e-07
8100,16.2,0.236132,-0.256443,-0.020311,-3.607e-07,-3.36019e-07
8150,16.3,0.234635,-0.25495,-0.0203144,-3.63964e-07,-3.52881e-07
8200,16.4,0.233248,-0.253569,-0.0203218,-3.78989e-07,-3.58219e-07
8250,16.5,0.232049,-0.25238,-0.0203311,-3.62213e-07,-3.61271e-07
8300,16.6,0.23126,-0.2516,-0.0203401,-3.44764e-07,-3.74134e-07
8350,16.7,0.231341,-0.251671,-0.0203294,-3.34741e-07,-3.5321e-07
8400,16.8,0.232505,-0.252827,-0.0203213,-3.13345e-07,-3.56805e-07
8450,16.9,0.234668,-0.254974,-0.0203058,-2.66235e-07,-3.41229e-07
8500,17,0.237582,-0.257867,-0.0202847,-2.69782e-07,-3.42201e-07
8550,17.1,0.240436,-0.260704,-0.0202685,-2.37939e-07,-3.49199e-07
8600,17.2,0.24259,-0.262847,-0.0202566,-1.68987e-07,-2.97266e-07
8650,17.3,0.244126,-0.264369,-0.020243,-1.39012e-07,-2.80635e-07
8700,17.4,0.245178,-0.265416,-0.020238,-1.26157e-07,-2.83627e-07
8750,17.5,0.246084,-0.266318,-0.0202341,-1.26316e-07,-2.67137e-07
8800,17.6,0.247022,-0.267246,-0.0202243,-1.28658e-07,-2.33654e-07
8850,17.7,0.248113,-0.268329,-0.0202164,-1.17034e-07,-2.22158e-07
8900,17.8,0.249276,-0.269489,-0.0202125,-6.62641e-08,-2.29277e-07
8950,17.9,0.250434,-0.270639,-0.0202047,-3.55002e-08,-2.0959e-07
9000,18,0.251337,-0.271539,-0.0202017,-2.44613e-08,-1.51889e-07
9050,18.1,0.251819,-0.272012,-0.0201931,-3.51169e-08,-7.6689e-08
9100,18.2,0.252257,-0.272452,-0.020195,-2.28517e-08,3.54959e-09
9150,18.3,0.252916,-0.273109,-0.0201931,-2.70939e-08,3.8996e-08
9200,18.4,0.253706,-0.273897,-0.0201907,-1.56551e-08,4.8752e-08
9250,18.5,0.25496,-0.275146,-0.0201853,3.82787e-09,2.12609e-08
9300,18.6,0.256444,-0.276625,-0.0201815,5.51651e-10,-1.11108e-08
9350,18.7,0.257555,-0.27774,-0.0201842,-3.72846e-08,-3.29182e-08
9400,18.8,0.257483,-0.277668,-0.0201854,-5.26147e-08,-7.43413e-08
9450,18.9,0.256089,-0.276282,-0.0201927,-4.60519e-08,-9.3e-08
9500,19,0.253955,-0.274156,-0.0202006,-2.77821e-08,-8.29929e-08
9550,19.1,0.251333,-0.271544,-0.0202104,-4.53564e-08,-9.6916e-08
9600,19.2,0.248308,-0.268537,-0.0202294,-8.45158e-08,-1.26343e-07
9650,19.3,0.245077,-0.265326,-0.020249,-1.21253e-07,-1.61384e-07
9700,19.4,0.241967,-0.262228,-0.020261,-1.25468e-07,-2.03065e-07
9750,19.5,0.239394,-0.259663,-0.0202696,-1.4057e-07,-2.24244e-07
9800,19.6,0.23766,-0.257932,-0.0202725,-1.36865e-07,-2.57909e-07
9850,19.7,0.236808,-0.257089,-0.0202815,-1.36335e-07,-2.95798e-07
9900,19.8,0.236357,-0.256643,-0.0202858,-1.41057e-07,-3.20623e-07
9950,19.9,0.236113,-0.256395,-0.020282,-1.54076e-07,-3.4562e-07
10000,20,0.236281,-0.256561,-0.02028,-1.61126e-07,-3.77254e-07
10050,20.1,0.237164,-0.257441,-0.0202769,-1.5574e-07,-4.17779e-07
10100,20.2,0.238592,-0.258869,-0.0202775,-1.08292e-07,-4.61713e-07
10150,20.3,0.240515,-0.260798,-0.020283,-1.00697e-07,-5.052e-07
10200,20.4,0.242019,-0.262302,-0.020283,-9.83515e-08,-5.2841e-07
10250,20.5,0.242505,-0.262778,-0.0202729,-1.02531e-07,-5.13694e-07
10300,20.6,0.242189,-0.262453,-0.020264,-1.40503e-07,-5.05853e-07
10350,20.7,0.241995,-0.262253,-0.0202581,-1.65461e-07,-5.11789e-07
10400,20.8,0.241969,-0.262222,-0.0202529,-1.71436e-07,-4.89395e-07
10450,20.9,0.242054,-0.262309,-0.0202549,-1.73271e-07,-4.23799e-07
10500,21,0.242244,-0.262499,-0.0202559,-1.93418e-07,-4.2574e-07
10550,21.1,0.242436,-0.262696,-0.0202599,-1.82823e-07,-4.22504e-07
10600,21.2,0.242818,-0.263081,-0.0202631,-1.86373e-07,-4.24192e-07
10650,21.3,0.243416,-0.263677,-0.0202614,-2.07453e-07,-4.27824e-07
10700,21.4,0.244071,-0.264335,-0.0202633,-2.10573e-07,-4.08824e-07
10750,21.5,0.24473,-0.264993,-0.0202628,-2.41512e-07,-4.07727e-07
10800,21.6,0.245321,-0.265584,-0.0202628,-3.15905e-07,-4.4783e-07
10850,21.7,0.245737,-0.266002,-0.0202649,-3.64686e-07,-4.64215e-07
10900,21.8,0.246061,-0.266327,-0.0202665,-3.21446e-07,-4.68544e-07
10950,21.9,0.246245,-0.266505,-0.0202591,-3.13302e-07,-4.64858e-07
11000,22,0.246274,-0.266531,-0.0202564,-3.03156e-07,-4.46213e-07
11050,22.1,0.246153,-0.266412,-0.0202594,-3.01174e-07,-4.6258e-07
11100,22.2,0.246141,-0.266406,-0.0202652,-3.23511e-07,-4.56751e-07
11150,22.3,0.246268,-0.26654,-0.0202716,-3.44095e-07,-4.51563e-07
11200,22.4,0.246071,-0.266349,-0.0202779,-3.28411e-07,-4.59393e-07
11250,22.5,0.245713,-0.265996,-0.0202829,-3.12753e-07,-4.61767e-07
11300,22.6,0.24551,-0.265795,-0.0202857,-2.69976e-07,-4.43831e-07
11350,22.7,0.245656,-0.265943,-0.0202875,-2.29778e-07,-4.58583e-07
11400,22.8,0.246125,-0.266417,-0.0202918,-2.4287e-07,-4.88439e-07
11450,22.9,0.246673,-0.266969,-0.0202966,-2.41853e-07,-5.36374e-07
11500,23,0.246997,-0.2673,-0.0203032,-2.26962e-07,-5.86621e-07
11550,23.1,0.246521,-0.266831,-0.0203098,-2.07206e-07,-6.25087e-07
11600,23.2,0.245448,-0.265758,-0.0203099,-2.19171e-07,-6.3274e-07
11650,23.3,0.244584,-0.264896,-0.020312,-2.54901e-07,-6.68907e-07
11700,23.4,0.244031,-0.264352,-0.0203214,-2.54767e-07,-6.90964e-07
11750,23.5,0.243836,-0.264155,-0.0203186,-2.32042e-07,-7.26486e-07
11800,23.6,0.243746,-0.264062,-0.0203155,-2.37697e-07,-7.86492e-07
11850,23.7,0.243776,-0.264095,-0.0203183,-2.52539e-07,-8.05661e-07
11900,23.8,0.24418,-0.264496,-0.0203158,-2.26561e-07,-8.10368e-07
11950,23.9,0.244859,-0.265172,-0.0203128,-2.18073e-07,-7.9943e-07
12000,24,0.245743,-0.266047,-0.0203045,-2.12222e-07,-8.16875e-07
12050,24.1,0.246533,-0.266832,-0.0202986,-1.99804e-07,-7.90162e-07
12100,24.2,0.247208,-0.267501,-0.0202936,-1.82023e-07,-7.64832e-07
12150,24.3,0.247506,-0.267796,-0.0202905,-2.1189e-07,-7.48552e-07
12200,24.4,0.247287,-0.26758,-0.0202926,-2.55663e-07,-7.04814e-07
12250,24.5,0.246506,-0.266806,-0.0203002,-2.94962e-07,-6.72721e-07
12300,24.6,0.245393,-0.265697,-0.0203046,-3.08452e-07,-6.65181e-07
12350,24.7,0.244315,-0.264629,-0.0203142,-3.19652e-07,-6.45193e-07
12400,24.8,0.243428,-0.263757,-0.0203289,-3.2147e-07,-6.38427e-07
12450,24.9,0.242718,-0.263053,-0.0203359,-3.04398e-07,-6.51769e-07
12500,25,0.24211,-0.26246,-0.0203499,-2.7504e-07,-6.46535e-07
12550,25.1,0.241405,-0.261762,-0.0203566,-2.4646e-07,-6.33123e-07
12600,25.2,0.240747,-0.261106,-0.0203592,-2.24234e-07,-6.16355e-07
12650,25.3,0.240594,-0.260949,-0.0203547,-2.2535e-07,-5.942e-07
12700,25.4,0.2413,-0.261648,-0.0203486,-2.50661e-07,-5.67715e-07
12750,25.5,0.242594,-0.262932,-0.0203374,-2.77599e-07,-5.59448e-07
12800,25.6,0.244166,-0.26449,-0.0203235,-3.09466e-07,-5.5303e-07
12850,25.7,0.246057,-0.26637,-0.0203137,-3.38405e-07,-5.71675e-07
12900,25.8,0.248057,-0.268361,-0.0203032,-3.61557e-07,-5.93715e-07
12950,25.9,0.250003,-0.270289,-0.0202859,-3.58822e-07,-6.19663e-07
13000,26,0.251718,-0.271985,-0.0202671,-3.73563e-07,-6.11509e-07
13050,26.1,0.253064,-0.273318,-0.0202543,-3.75723e-07,-6.01348e-07
13100,26.2,0.253875,-0.274124,-0.0202494,-3.74636e-07,-6.02334e-07
13150,26.3,0.254225,-0.274468,-0.0202429,-3.76938e-07,-6.17844e-07
13200,26.4,0.253822,-0.274063,-0.0202408,-3.81313e-07,-6.12596e-07
13250,26.5,0.252572,-0.272818,-0.0202462,-3.84465e-07,-5.90139e-07
13300,26.6,0.251119,-0.271375,-0.0202562,-3.96553e-07,-6.03759e-07
13350,26.7,0.249729,-0.269992,-0.0202634,-4.20537e-07,-5.68188e-07
13400,26.8,0.248433,-0.268704,-0.020271,-4.39299e-07,-5.73764e-07
13450,26.9,0.246853,-0.267132,-0.0202792,-4.32381e-07,-5.61224e-07
13500,27,0.24456,-0.26486,-0.0203003,-4.21529e-07,-5.47082e-07
13550,27.1,0.24173,-0.262045,-0.0203143,-4.13854e-07,-5.36032e-07
13600,27.2,0.238886,-0.259209,-0.020323,-4.04976e-07,-5.27607e-07
13650,27.3,0.236394,-0.256729,-0.0203341,-4.27814e-07,-5.22553e-07
13700,27.4,0.234461,-0.25481,-0.020349,-4.30605e-07,-5.34849e-07
13750,27.5,0.23312,-0.253482,-0.020362,-4.23394e-07,-5.25617e-07
13800,27.6,0.23221,-0.252583,-0.0203736,-4.17242e-07,-5.15672e-07
13850,27.7,0.231392,-0.251778,-0.0203858,-4.46855e-07,-5.0972e-07
13900,27.8,0.230747,-0.251139,-0.0203923,-4.88017e-07,-5.2276e-07
13950,27.9,0.23059,-0.250983,-0.0203933,-4.97006e-07,-5.33189e-07
14000,28,0.231151,-0.251544,-0.0203932,-5.0609e-07,-5.23265e-07
14050,28.1,0.232213,-0.2526,-0.0203869,-5.04867e-07,-5.23712e-07
14100,28.2,0.233422,-0.253795,-0.0203726,-5.038e-07,-4.92837e-07
14150,28.3,0.234758,-0.255117,-0.0203586,-5.32146e-07,-4.48065e-07
14200,28.4,0.236479,-0.25682,-0.0203411,-5.67399e-07,-4.61791e-07
14250,28.5,0.238868,-0.259185,-0.0203176,-5.92045e-07,-4.66015e-07
14300,28.6,0.241757,-0.262058,-0.0203014,-6.42226e-07,-4.8727e-07
14350,28.7,0.244465,-0.264747,-0.0202821,-6.55034e-07,-5.02775e-07
14400,28.8,0.246915,-0.267179,-0.0202639,-6.39811e-07,-5.08565e-07
14450,28.9,0.249235,-0.26948,-0.0202446,-5.94182e-07,-4.7866e-07
14500,29,0.251607,-0.271834,-0.0202262,-5.53205e-07,-4.66711e-07
14550,29.1,0.254122,-0.274336,-0.0202134,-5.47489e-07,-4.40261e-07
14600,29.2,0.256761,-0.276955,-0.0201946,-5.13005e-07,-4.16102e-07
14650,29.3,0.259326,-0.279505,-0.0201781,-4.81308e-07,-4.10541e-07
14700,29.4,0.261518,-0.281682,-0.0201648,-4.43817e-07,-4.26648e-07
14750,29.5,0.262904,-0.28307,-0.0201659,-4.19227e-07,-3.95184e-07
14800,29.6,0.263244,-0.283413,-0.0201688,-3.95176e-07,-3.51612e-07
14850,29.7,0.262587,-0.28276,-0.0201731,-3.68497e-07,-3.32651e-07
14900,29.8,0.261135,-0.281317,-0.0201815,-3.67832e-07,-3.30489e-07
14950,29.9,0.259081,-0.279273,-0.0201922,-3.59217e-07,-2.98752e-07
15000,30,0.256462,-0.276669,-0.0202068,-3.60991e-07,-2.65328e-07
15050,30.1,0.253424,-0.273651,-0.0202271,-3.68723e-07,-2.6509e-07
15100,30.2,0.250164,-0.270402,-0.0202378,-3.75469e-07,-2.80915e-07
15150,30.3,0.247085,-0.267338,-0.0202528,-3.74399e-07,-3.19304e-07
15200,30.4,0.244647,-0.264913,-0.0202667,-3.47605e-07,-3.60764e-07
15250,30.5,0.24294,-0.263219,-0.0202794,-3.49186e-07,-3.82623e-07
15300,30.6,0.241752,-0.262037,-0.020285,-3.4789e-07,-3.89567e-07
15350,30.7,0.241096,-0.261383,-0.0202872,-3.53342e-07,-4.18746e-07
15400,30.8,0.241065,-0.261347,-0.020282,-3.16898e-07,-4.55262e-07
15450,30.9,0.241633,-0.26191,-0.0202767,-2.89134e-07,-4.75896e-07
15500,31,0.242641,-0.262908,-0.0202668,-2.67545e-07,-4.556e-07
15550,31.1,0.243655,-0.263914,-0.020259,-2.38982e-07,-4.21393e-07
15600,31.2,0.243983,-0.264234,-0.02025,-2.38491e-07,-4.11966e-07
15650,31.3,0.243277,-0.263522,-0.0202441,-2.17068e-07,-3.91252e-07
15700,31.4,0.241972,-0.26223,-0.0202581,-2.3432e-07,-3.89879e-07
15750,31.5,0.240142,-0.260414,-0.0202724,-2.35619e-07,-3.57356e-07
15800,31.6,0.23769,-0.257981,-0.0202904,-2.25748e-07,-3.52346e-07
15850,31.7,0.23472,-0.255026,-0.0203054,-2.10598e-07,-3.47371e-07
15900,31.8,0.231814,-0.252136,-0.020322,-1.85496e-07,-3.58369e-07
15950,31.9,0.229565,-0.249906,-0.0203415,-1.42948e-07,-3.85468e-07
16000,32,0.228089,-0.248441,-0.0203516,-1.21302e-07,-3.74494e-07
16050,32.1,0.227603,-0.247957,-0.0203543,-9.89143e-08,-3.576e-07
16100,32.2,0.228087,-0.248439,-0.0203514,-1.02105e-07,-3.48062e-07
16150,32.3,0.229422,-0.249774,-0.0203517,-1.00338e-07,-3.27817e-07
16200,32.4,0.231432,-0.251773,-0.0203416,-1.06889e-07,-2.7052e-07
16250,32.5,0.23399,-0.254316,-0.0203259,-1.51716e-07,-2.25289e-07
16300,32.6,0.236961,-0.257269,-0.020308,-1.9171e-07,-2.00383e-07
16350,32.7,0.24017,-0.260462,-0.0202915,-2.06187e-07,-1.90171e-07
