step,time,kinetic,potential,total,Px,Py
1350,2.7,0.150216,-0.170536,-0.0203195,1.61023e-05,1.33549e-05
1400,2.8,0.134665,-0.15509,-0.0204253,1.90659e-05,1.55208e-05
1450,2.9,0.122651,-0.14315,-0.020499,1.99693e-05,1.61716e-05
1500,3,0.113984,-0.134529,-0.0205447,2.07283e-05,1.87666e-05
1550,3.1,0.108509,-0.129078,-0.0205685,1.99506e-05,2.07306e-05
1600,3.2,0.106129,-0.126702,-0.0205731,2.00125e-05,2.31212e-05
1650,3.3,0.106784,-0.127339,-0.020556,1.70123e-05,2.37731e-05
1700,3.4,0.110432,-0.13095,-0.0205181,1.42264e-05,2.2242e-05
1750,3.5,0.117056,-0.13752,-0.0204637,1.49661e-05,2.29662e-05
1800,3.6,0.126619,-0.147009,-0.0203904,1.27064e-05,2.6355e-05
1850,3.7,0.139044,-0.159344,-0.0202998,9.57144e-06,2.73894e-05
1900,3.8,0.154239,-0.174429,-0.0201899,8.6323e-06,2.62928e-05
1950,3.9,0.172188,-0.192241,-0.0200534,7.99823e-06,2.49062e-05
2000,4,0.192949,-0.212837,-0.0198884,8.04419e-06,2.81405e-05
2050,4.1,0.216627,-0.236314,-0.0196875,4.7716e-06,2.86145e-05
2100,4.2,0.243285,-0.262741,-0.0194558,5.37113e-06,2.83275e-05
2150,4.3,0.272797,-0.29198,-0.0191834,7.88606e-06,3.30906e-05
2200,4.4,0.304707,-0.32358,-0.0188724,9.58192e-06,3.77668e-05
2250,4.5,0.337237,-0.355779,-0.0185419,9.38994e-06,3.84018e-05
2300,4.6,0.367395,-0.385608,-0.0182129,6.03397e-06,3.55949e-05
2350,4.7,0.393373,-0.411284,-0.0179114,2.37605e-07,3.53491e-05
2400,4.8,0.412864,-0.430567,-0.0177036,-6.4824e-06,3.94725e-05
2450,4.9,0.423824,-0.441398,-0.0175743,-1.06858e-05,4.58986e-05
2500,5,0.424809,-0.44236,-0.017551,-1.30849e-05,4.64199e-05
2550,5.1,0.414827,-0.432501,-0.0176744,-1.1921e-05,4.93325e-05
2600,5.2,0.394807,-0.412788,-0.0179809,-1.07573e-05,4.97579e-05
2650,5.3,0.367452,-0.385842,-0.0183905,-1.1514e-05,4.97946e-05
2700,5.4,0.336449,-0.355262,-0.0188131,-1.61512e-05,5.20061e-05
2750,5.5,0.304901,-0.324109,-0.0192076,-1.90929e-05,5.30341e-05
2800,5.6,0.274717,-0.294276,-0.0195586,-1.48271e-05,5.41369e-05
2850,5.7,0.246982,-0.266833,-0.0198511,-1.13195e-05,6.20735e-05
2900,5.8,0.222323,-0.242401,-0.0200783,-1.13753e-05,6.47568e-05
2950,5.9,0.201,-0.221251,-0.0202508,-9.35342e-06,6.57954e-05
3000,6,0.182962,-0.203344,-0.020382,-4.8053e-06,6.52042e-05
3050,6.1,0.168008,-0.188489,-0.0204818,1.84456e-06,6.70995e-05
3100,6.2,0.156016,-0.17657,-0.0205543,2.1221e-06,6.95549e-05
3150,6.3,0.146888,-0.167493,-0.020604,-3.1737e-06,7.14226e-05
3200,6.4,0.140409,-0.161041,-0.0206325,-6.61228e-06,7.15588e-05
3250,6.5,0.136403,-0.157048,-0.0206452,-9.633e-06,7.41869e-05
3300,6.6,0.134744,-0.15539,-0.020646,-1.24396e-05,7.08701e-05
3350,6.7,0.13539,-0.156019,-0.0206291,-1.26967e-05,6.6654e-05
3400,6.8,0.13827,-0.158873,-0.020603,-9.63827e-06,6.72775e-05
3450,6.9,0.143519,-0.164076,-0.020557,-8.15909e-06,6.89065e-05
3500,7,0.151194,-0.171692,-0.0204978,-1.04551e-05,6.52854e-05
3550,7.1,0.161378,-0.181802,-0.0204236,-6.84805e-06,5.79945e-05
3600,7.2,0.174274,-0.194603,-0.0203286,-3.96689e-06,5.35886e-05
3650,7.3,0.189924,-0.210139,-0.0202152,3.01731e-07,4.91212e-05
3700,7.4,0.208091,-0.22818,-0.0200889,4.71093e-06,4.55714e-05
3750,7.5,0.228058,-0.248013,-0.0199552,1.03762e-05,4.61147e-05
3800,7.6,0.248635,-0.26844,-0.0198042,1.43965e-05,4.41729e-05
3850,7.7,0.269054,-0.288709,-0.0196551,1.54984e-05,4.34396e-05
3900,7.8,0.289074,-0.308596,-0.0195215,1.68788e-05,4.16435e-05
3950,7.9,0.30803,-0.32743,-0.0193993,1.95815e-05,4.35731e-05
4000,8,0.32492,-0.344201,-0.0192808,1.7258e-05,4.53756e-05
4050,8.1,0.339262,-0.358456,-0.0191939,1.54198e-05,4.49059e-05
4100,8.2,0.349935,-0.369086,-0.0191518,1.19865e-05,4.47057e-05
4150,8.3,0.355802,-0.374943,-0.0191406,9.14279e-06,4.05467e-05
4200,8.4,0.356188,-0.375355,-0.0191671,1.14396e-05,3.30268e-05
4250,8.5,0.351295,-0.370558,-0.0192632,1.6667e-05,3.36405e-05
4300,8.6,0.341735,-0.361115,-0.0193794,1.40138e-05,3.79317e-05
4350,8.7,0.328722,-0.348245,-0.0195231,8.36497e-06,3.62861e-05
4400,8.8,0.312865,-0.33255,-0.0196842,6.83003e-06,2.89668e-05
4450,8.9,0.295256,-0.315127,-0.0198706,5.22626e-06,2.5021e-05
4500,9,0.277151,-0.297189,-0.020038,1.6341e-06,2.69113e-05
4550,9.1,0.259351,-0.279541,-0.0201905,-5.57334e-06,2.19612e-05
4600,9.2,0.242731,-0.263047,-0.0203164,-5.04297e-06,1.54034e-05
4650,9.3,0.228086,-0.248508,-0.0204227,-4.60501e-06,1.25058e-05
4700,9.4,0.215852,-0.236357,-0.0205052,-3.76595e-06,1.07638e-05
4750,9.5,0.205995,-0.226556,-0.0205603,-1.28407e-06,1.29087e-05
4800,9.6,0.19838,-0.218971,-0.0205912,-1.21908e-06,1.04496e-05
4850,9.7,0.19271,-0.213315,-0.0206052,-1.73039e-06,1.10321e-05
4900,9.8,0.188831,-0.209435,-0.0206047,-3.69389e-06,1.19989e-05
4950,9.9,0.186781,-0.20737,-0.0205892,-3.21241e-06,1.36451e-05
5000,10,0.18652,-0.20708,-0.0205596,-2.57674e-06,1.89971e-05
5050,10.1,0.187878,-0.208412,-0.0205341,-6.70401e-06,1.98703e-05
5100,10.2,0.190304,-0.210804,-0.0205001,-1.08247e-05,1.91086e-05
5150,10.3,0.193825,-0.21429,-0.0204652,-9.73652e-06,1.7843e-05
5200,10.4,0.198687,-0.219118,-0.0204309,-9.48364e-06,2.03634e-05
5250,10.5,0.204943,-0.225323,-0.0203796,-1.16217e-05,2.09086e-05
5300,10.6,0.212419,-0.232745,-0.0203264,-1.03738e-05,1.7456e-05
5350,10.7,0.220428,-0.240698,-0.0202694,-7.9867e-06,1.69955e-05
5400,10.8,0.228466,-0.248682,-0.0202159,-7.71176e-06,1.80812e-05
5450,10.9,0.235781,-0.255957,-0.0201763,-5.87774e-06,2.06053e-05
5500,11,0.241622,-0.261766,-0.0201445,-7.42767e-06,2.18366e-05
5550,11.1,0.246568,-0.26668,-0.0201126,-9.66397e-06,2.60623e-05
5600,11.2,0.250689,-0.270783,-0.0200945,-5.35087e-06,2.36075e-05
5650,11.3,0.254194,-0.274272,-0.0200781,-4.15637e-06,2.34381e-05
5700,11.4,0.257246,-0.277317,-0.0200705,-9.38599e-06,2.43106e-05
5750,11.5,0.26009,-0.280148,-0.020058,-1.48818e-05,2.4768e-05
5800,11.6,0.262747,-0.282797,-0.0200499,-1.66915e-05,2.57578e-05
5850,11.7,0.265215,-0.285265,-0.0200494,-1.37966e-05,2.16782e-05
5900,11.8,0.267207,-0.287254,-0.0200465,-1.05697e-05,1.77511e-05
5950,11.9,0.268956,-0.288993,-0.0200375,-9.69757e-06,1.51356e-05
6000,12,0.270378,-0.290416,-0.0200379,-1.16325e-05,1.58722e-05
6050,12.1,0.271153,-0.291187,-0.0200336,-8.43069e-06,1.36427e-05
6100,12.2,0.271337,-0.291372,-0.0200357,-1.32341e-06,1.47782e-05
6150,12.3,0.270575,-0.290612,-0.0200366,1.91964e-06,2.00562e-05
6200,12.4,0.26875,-0.288789,-0.0200394,3.32139e-06,2.24392e-05
6250,12.5,0.266131,-0.286195,-0.0200645,5.74292e-06,2.85667e-05
6300,12.6,0.26267,-0.282771,-0.0201008,5.15428e-06,3.01301e-05
6350,12.7,0.259049,-0.279176,-0.0201271,3.36467e-06,2.49182e-05
6400,12.8,0.255455,-0.275611,-0.0201558,2.99777e-06,2.42209e-05
6450,12.9,0.251659,-0.271842,-0.020183,4.2865e-06,2.56221e-05
6500,13,0.247604,-0.267809,-0.0202044,5.59326e-06,2.61395e-05
6550,13.1,0.243212,-0.263442,-0.0202301,5.57494e-06,2.77773e-05
6600,13.2,0.238777,-0.259038,-0.0202613,8.63474e-06,3.0757e-05
6650,13.3,0.234505,-0.254802,-0.0202969,9.14021e-06,3.51515e-05
6700,13.4,0.230686,-0.251014,-0.020328,6.62276e-06,3.48302e-05
6750,13.5,0.22775,-0.248105,-0.0203548,4.52393e-06,3.32127e-05
6800,13.6,0.225872,-0.246243,-0.0203708,3.705e-06,2.98396e-05
6850,13.7,0.225025,-0.245402,-0.020377,1.89571e-06,2.90523e-05
6900,13.8,0.225116,-0.245496,-0.0203798,-2.02464e-06,2.95423e-05
6950,13.9,0.226001,-0.246377,-0.0203753,-2.55439e-06,3.03838e-05
7000,14,0.227849,-0.248207,-0.0203575,-2.11765e-06,2.60732e-05
7050,14.1,0.23077,-0.251102,-0.0203315,-1.38066e-06,2.25053e-05
7100,14.2,0.234721,-0.255019,-0.0202983,1.4573e-06,1.88496e-05
7150,14.3,0.239394,-0.259663,-0.0202691,2.79046e-06,1.58971e-05
7200,14.4,0.244215,-0.264448,-0.0202326,3.59058e-06,1.559e-05
7250,14.5,0.248732,-0.268939,-0.0202062,3.49883e-06,1.47791e-05
7300,14.6,0.252781,-0.272963,-0.0201821,4.01023e-07,1.22459e-05
7350,14.7,0.255734,-0.275888,-0.0201544,-3.87303e-06,1.10116e-05
7400,14.8,0.256919,-0.277063,-0.0201434,-6.21197e-06,7.33897e-06
7450,14.9,0.256915,-0.277048,-0.0201331,-3.78503e-06,7.23425e-06
7500,15,0.25638,-0.276513,-0.0201334,-2.90596e-06,9.27891e-06
7550,15.1,0.255778,-0.275919,-0.0201403,-3.94923e-06,1.08797e-05
7600,15.2,0.255044,-0.27519,-0.0201462,-7.32442e-06,1.34883e-05
7650,15.3,0.253811,-0.273971,-0.0201596,-7.0946e-06,1.6241e-05
7700,15.4,0.252304,-0.272469,-0.0201652,-8.42752e-06,1.84797e-05
7750,15.5,0.250618,-0.270801,-0.0201827,-1.19224e-05,2.03505e-05
7800,15.6,0.248494,-0.268687,-0.0201936,-1.51505e-05,2.05696e-05
7850,15.7,0.24615,-0.266359,-0.0202094,-1.56502e-05,2.03563e-05
7900,15.8,0.243851,-0.264074,-0.0202232,-1.34467e-05,1.74031e-05
7950,15.9,0.241735,-0.26198,-0.0202445,-7.47183e-06,1.88286e-05
8000,16,0.239817,-0.260086,-0.0202688,-1.41143e-06,2.51898e-05
8050,16.1,0.237719,-0.258004,-0.0202851,-2.00051e-06,3.42936e-05
8100,16.2,0.235802,-0.256103,-0.0203005,-2.2918e-06,3.58595e-05
8150,16.3,0.234213,-0.254521,-0.0203076,-1.93455e-06,3.45617e-05
8200,16.4,0.232831,-0.253147,-0.0203155,-1.52825e-06,3.40594e-05
8250,16.5,0.231789,-0.252118,-0.020329,-1.52233e-06,3.66914e-05
8300,16.6,0.231208,-0.251546,-0.0203378,-3.61601e-06,3.56071e-05
8350,16.7,0.23146,-0.251795,-0.020335,-6.07539e-06,3.55223e-05
8400,16.8,0.23263,-0.25296,-0.0203302,-7.17325e-06,3.7059e-05
8450,16.9,0.234474,-0.254789,-0.0203145,-6.76073e-06,3.85403e-05
8500,17,0.236981,-0.257278,-0.0202968,-5.69243e-06,3.64602e-05
8550,17.1,0.239741,-0.260016,-0.0202754,-3.97193e-06,3.33147e-05
8600,17.2,0.242314,-0.262567,-0.0202531,-3.56007e-06,3.33123e-05
8650,17.3,0.244612,-0.264844,-0.0202321,-6.73238e-07,3.14472e-05
8700,17.4,0.246501,-0.266715,-0.0202143,-8.7172e-07,3.18838e-05
8750,17.5,0.247954,-0.268154,-0.0202,-4.34374e-06,3.50816e-05
8800,17.6,0.249171,-0.269365,-0.0201938,-5.60122e-06,3.2766e-05
8850,17.7,0.250288,-0.270475,-0.0201869,-6.98494e-06,3.06927e-05
8900,17.8,0.251041,-0.271227,-0.0201862,-9.22361e-06,3.16969e-05
8950,17.9,0.251536,-0.271715,-0.0201795,-1.28347e-05,3.23625e-05
9000,18,0.252003,-0.272175,-0.0201717,-1.5891e-05,2.99997e-05
9050,18.1,0.252384,-0.272555,-0.0201709,-1.81165e-05,2.58139e-05
9100,18.2,0.252674,-0.272841,-0.0201671,-1.94272e-05,2.06267e-05
9150,18.3,0.253062,-0.273235,-0.0201732,-2.09769e-05,1.58782e-05
9200,18.4,0.253657,-0.27383,-0.0201731,-2.11239e-05,1.82188e-05
9250,18.5,0.254436,-0.274598,-0.0201621,-2.26179e-05,2.37454e-05
9300,18.6,0.25529,-0.275451,-0.0201612,-2.28563e-05,2.66193e-05
9350,18.7,0.255841,-0.276003,-0.0201624,-2.11555e-05,2.6005e-05
9400,18.8,0.255472,-0.275644,-0.020172,-2.36168e-05,2.89282e-05
9450,18.9,0.254121,-0.274303,-0.0201819,-2.59005e-05,3.19825e-05
9500,19,0.252124,-0.27232,-0.0201956,-2.81451e-05,3.45248e-05
9550,19.1,0.249887,-0.270091,-0.0202041,-2.78854e-05,3.51775e-05
9600,19.2,0.247175,-0.267392,-0.0202169,-2.74871e-05,3.96984e-05
9650,19.3,0.24424,-0.264468,-0.0202285,-3.13173e-05,4.34119e-05
9700,19.4,0.241423,-0.261662,-0.020238,-3.47448e-05,4.1892e-05
9750,19.5,0.238953,-0.259201,-0.0202483,-3.52705e-05,3.9848e-05
9800,19.6,0.237287,-0.257543,-0.0202561,-3.34824e-05,4.08893e-05
9850,19.7,0.236329,-0.256597,-0.0202685,-3.02202e-05,4.20059e-05
9900,19.8,0.235852,-0.256124,-0.0202722,-2.89572e-05,4.54609e-05
9950,19.9,0.235761,-0.25603,-0.0202692,-2.89341e-05,4.46713e-05
10000,20,0.23596,-0.256235,-0.0202745,-2.48664e-05,4.52935e-05
10050,20.1,0.236717,-0.25699,-0.0202729,-2.39432e-05,4.81636e-05
10100,20.2,0.238199,-0.258465,-0.0202666,-2.32039e-05,4.92263e-05
10150,20.3,0.240058,-0.260325,-0.0202675,-2.15909e-05,5.06488e-05
10200,20.4,0.241953,-0.262211,-0.0202586,-2.23891e-05,5.30079e-05
10250,20.5,0.243605,-0.263854,-0.0202485,-2.20992e-05,5.28482e-05
10300,20.6,0.244756,-0.264987,-0.0202305,-1.97497e-05,5.08207e-05
10350,20.7,0.245571,-0.265792,-0.0202207,-1.54577e-05,4.87529e-05
10400,20.8,0.245921,-0.266135,-0.0202135,-1.45299e-05,4.64201e-05
10450,20.9,0.245967,-0.266172,-0.0202054,-1.37758e-05,4.6244e-05
10500,21,0.245958,-0.266157,-0.0201988,-1.28689e-05,4.68774e-05
10550,21.1,0.245932,-0.266129,-0.0201969,-1.10218e-05,4.9107e-05
10600,21.2,0.245901,-0.266097,-0.020196,-1.34946e-05,5.1995e-05
10650,21.3,0.246026,-0.266224,-0.0201982,-1.4029e-05,5.65966e-05
10700,21.4,0.246191,-0.266394,-0.0202025,-1.39544e-05,5.68677e-05
10750,21.5,0.246175,-0.266389,-0.0202139,-1.08363e-05,5.83226e-05
10800,21.6,0.245853,-0.266072,-0.020219,-1.29118e-05,5.88422e-05
10850,21.7,0.245236,-0.265462,-0.0202263,-1.57942e-05,6.04384e-05
10900,21.8,0.244522,-0.264763,-0.0202405,-1.76586e-05,5.77308e-05
10950,21.9,0.244103,-0.264353,-0.0202498,-1.78648e-05,5.3966e-05
11000,22,0.2439,-0.264151,-0.020251,-1.87297e-05,5.43004e-05
11050,22.1,0.243843,-0.264098,-0.020255,-2.10056e-05,5.55824e-05
11100,22.2,0.243878,-0.264134,-0.0202568,-1.70763e-05,5.54172e-05
11150,22.3,0.244024,-0.264286,-0.0202619,-1.37822e-05,5.85314e-05
11200,22.4,0.2443,-0.264564,-0.0202638,-1.27781e-05,5.74598e-05
11250,22.5,0.244431,-0.264695,-0.020264,-1.45863e-05,5.58827e-05
11300,22.6,0.244132,-0.264409,-0.0202765,-1.54909e-05,5.85013e-05
11350,22.7,0.243564,-0.263837,-0.0202727,-1.37059e-05,5.88739e-05
11400,22.8,0.242972,-0.263239,-0.020267,-1.19986e-05,5.93207e-05
11450,22.9,0.242489,-0.262757,-0.0202675,-1.48334e-05,6.0862e-05
11500,23,0.242183,-0.262454,-0.0202708,-1.62923e-05,6.0538e-05
11550,23.1,0.241978,-0.262253,-0.0202746,-1.56934e-05,6.16091e-05
11600,23.2,0.241831,-0.26211,-0.0202787,-1.5377e-05,6.03028e-05
11650,23.3,0.241681,-0.261965,-0.020284,-1.35351e-05,5.91746e-05
11700,23.4,0.241614,-0.261895,-0.020281,-1.47077e-05,5.96085e-05
11750,23.5,0.241862,-0.262134,-0.0202715,-1.59533e-05,5.84629e-05
11800,23.6,0.242606,-0.262873,-0.0202674,-1.32639e-05,5.92122e-05
11850,23.7,0.243713,-0.263963,-0.02025,-1.45321e-05,6.28921e-05
11900,23.8,0.245083,-0.265317,-0.0202342,-1.62249e-05,6.56227e-05
11950,23.9,0.246639,-0.266863,-0.0202243,-1.64158e-05,6.58953e-05
12000,24,0.248414,-0.26862,-0.0202057,-1.47035e-05,6.47163e-05
12050,24.1,0.250254,-0.270443,-0.020189,-1.38189e-05,6.31366e-05
12100,24.2,0.251934,-0.27211,-0.0201765,-1.52738e-05,6.23279e-05
12150,24.3,0.253432,-0.273596,-0.0201633,-1.66017e-05,6.07095e-05
12200,24.4,0.254452,-0.274608,-0.0201558,-1.49266e-05,5.2681e-05
12250,24.5,0.254446,-0.2746,-0.0201545,-1.10182e-05,4.99275e-05
12300,24.6,0.253316,-0.273475,-0.0201596,-7.819e-06,5.11149e-05
12350,24.7,0.251482,-0.271655,-0.0201734,-5.12773e-06,5.34519e-05
12400,24.8,0.249461,-0.26965,-0.020189,-6.34076e-06,5.23107e-05
12450,24.9,0.247634,-0.267836,-0.0202028,-7.67509e-06,5.20858e-05
12500,25,0.246194,-0.26641,-0.0202151,-9.42258e-06,4.99262e-05
12550,25.1,0.244779,-0.265012,-0.0202335,-9.81713e-06,4.88577e-05
12600,25.2,0.243351,-0.26359,-0.0202398,-1.03514e-05,5.04881e-05
12650,25.3,0.242135,-0.26238,-0.0202458,-7.3503e-06,5.09977e-05
12700,25.4,0.241333,-0.261588,-0.0202548,-6.34246e-06,5.37698e-05
12750,25.5,0.240675,-0.260934,-0.0202592,-5.56726e-06,5.74026e-05
12800,25.6,0.240326,-0.260589,-0.0202634,-4.98272e-06,5.74614e-05
12850,25.7,0.240304,-0.260561,-0.0202569,-3.53246e-06,5.84281e-05
12900,25.8,0.240347,-0.260603,-0.020256,-4.37872e-06,5.73284e-05
12950,25.9,0.240492,-0.260746,-0.0202534,-4.5573e-06,5.77094e-05
13000,26,0.240783,-0.261038,-0.0202551,-5.12478e-06,5.71425e-05
13050,26.1,0.241176,-0.261424,-0.0202486,-5.30988e-06,5.82361e-05
13100,26.2,0.24189,-0.262122,-0.0202326,-5.66685e-06,5.80684e-05
13150,26.3,0.243069,-0.263295,-0.0202254,-6.77417e-06,5.86945e-05
13200,26.4,0.244762,-0.264986,-0.0202242,-9.72038e-06,6.12457e-05
13250,26.5,0.246388,-0.266601,-0.0202131,-1.06964e-05,5.89976e-05
13300,26.6,0.24755,-0.267747,-0.0201976,-1.1537e-05,5.85442e-05
13350,26.7,0.248504,-0.268693,-0.0201893,-1.12534e-05,5.76836e-05
13400,26.8,0.249486,-0.269667,-0.0201817,-1.32261e-05,5.62083e-05
13450,26.9,0.25067,-0.270845,-0.0201754,-1.17236e-05,5.40603e-05
13500,27,0.251695,-0.271862,-0.0201672,-1.03517e-05,5.50219e-05
13550,27.1,0.252236,-0.2724,-0.0201637,-9.45858e-06,5.61093e-05
13600,27.2,0.251833,-0.272005,-0.0201719,-8.97932e-06,5.09119e-05
13650,27.3,0.250346,-0.27053,-0.0201837,-7.49539e-06,4.98479e-05
13700,27.4,0.24824,-0.268435,-0.0201945,-6.78562e-06,4.83416e-05
13750,27.5,0.24552,-0.265736,-0.0202161,-3.62465e-06,4.78642e-05
13800,27.6,0.242431,-0.262676,-0.0202453,-1.42328e-06,4.69028e-05
13850,27.7,0.239189,-0.259465,-0.0202768,-7.7075e-07,4.55255e-05
13900,27.8,0.236061,-0.256362,-0.0203008,1.32311e-06,4.65197e-05
13950,27.9,0.233161,-0.253481,-0.0203205,3.06754e-06,4.58318e-05
14000,28,0.230757,-0.251102,-0.0203448,4.24656e-06,4.25869e-05
14050,28.1,0.229124,-0.249485,-0.0203609,5.20991e-06,4.15923e-05
14100,28.2,0.228241,-0.248612,-0.0203711,7.31247e-06,4.02234e-05
14150,28.3,0.22833,-0.248709,-0.0203795,7.75769e-06,4.14013e-05
14200,28.4,0.229421,-0.249799,-0.0203779,7.42253e-06,4.09255e-05
14250,28.5,0.231282,-0.251646,-0.0203633,6.87045e-06,3.80445e-05
14300,28.6,0.234008,-0.254354,-0.0203455,8.97899e-06,3.82655e-05
14350,28.7,0.237375,-0.257701,-0.0203266,9.56588e-06,4.06666e-05
14400,28.8,0.240933,-0.26123,-0.0202965,7.55042e-06,3.79222e-05
14450,28.9,0.244255,-0.26452,-0.0202655,4.12072e-06,3.74507e-05
14500,29,0.247312,-0.26755,-0.0202379,2.21532e-06,3.8885e-05
14550,29.1,0.250251,-0.270467,-0.0202159,1.63774e-06,3.85094e-05
14600,29.2,0.252937,-0.273136,-0.0201994,-1.21674e-07,3.42013e-05
14650,29.3,0.255545,-0.27573,-0.0201851,1.9736e-06,3.17082e-05
14700,29.4,0.25825,-0.278413,-0.0201627,2.13816e-06,3.25924e-05
14750,29.5,0.260735,-0.280886,-0.0201514,6.29735e-06,3.15466e-05
14800,29.6,0.262599,-0.282748,-0.0201487,8.81452e-06,3.60973e-05
14850,29.7,0.263597,-0.283743,-0.0201459,6.93656e-06,3.75755e-05
14900,29.8,0.263923,-0.284072,-0.0201488,9.24328e-06,3.63575e-05
14950,29.9,0.263664,-0.283818,-0.0201534,9.87019e-06,3.69746e-05
15000,30,0.262835,-0.283003,-0.0201672,8.76656e-06,3.87815e-05
15050,30.1,0.261334,-0.281522,-0.0201877,9.94276e-06,4.01416e-05
15100,30.2,0.2593,-0.279513,-0.020213,7.9785e-06,4.05207e-05
15150,30.3,0.256813,-0.277053,-0.0202399,6.40002e-06,3.91744e-05
15200,30.4,0.2539,-0.27416,-0.0202608,2.82583e-06,3.74174e-05
15250,30.5,0.250598,-0.270878,-0.0202799,2.08134e-06,3.76572e-05
15300,30.6,0.247168,-0.267465,-0.020297,2.56359e-06,3.8311e-05
15350,30.7,0.243949,-0.26426,-0.0203106,4.92929e-06,3.82599e-05
15400,30.8,0.240949,-0.261274,-0.020325,6.55615e-06,3.47592e-05
15450,30.9,0.238004,-0.258339,-0.020335,5.86608e-06,3.53654e-05
15500,31,0.235187,-0.255536,-0.020349,3.36517e-06,3.73306e-05
15550,31.1,0.232849,-0.253207,-0.0203585,-4.95695e-08,3.66942e-05
15600,31.2,0.231288,-0.251655,-0.020367,-7.55927e-07,3.62869e-05
15650,31.3,0.230675,-0.251046,-0.0203716,3.59396e-06,3.60968e-05
15700,31.4,0.230892,-0.251254,-0.0203619,5.69225e-06,3.53651e-05
15750,31.5,0.231709,-0.252056,-0.0203472,8.25221e-06,3.25061e-05
15800,31.6,0.232835,-0.253169,-0.0203338,8.44249e-06,3.03454e-05
15850,31.7,0.23428,-0.254601,-0.0203203,4.92423e-06,2.43929e-05
15900,31.8,0.235681,-0.255995,-0.0203141,3.84489e-06,1.8124e-05
15950,31.9,0.236818,-0.257124,-0.0203057,2.18708e-06,1.63843e-05
16000,32,0.23769,-0.257983,-0.0202923,3.41972e-06,1.39312e-05
16050,32.1,0.238515,-0.258798,-0.0202824,1.77801e-06,1.02945e-05
16100,32.2,0.239358,-0.259636,-0.0202786,1.57566e-07,5.52185e-06
16150,32.3,0.24032,-0.26059,-0.0202697,2.4578e-06,4.46457e-06
16200,32.4,0.241522,-0.261786,-0.0202633,5.52198e-06,3.44465e-06
16250,32.5,0.243126,-0.263378,-0.0202524,9.37916e-06,3.36361e-06
16300,32.6,0.245024,-0.265267,-0.0202424,1.24285e-05,1.78323e-06
16350,32.7,0.246652,-0.266883,-0.0202312,1.80172e-05,7.81884e-06
16400,32.8,0.247871,-0.268098,-0.0202269,1.72422e-05,1.48377e-05
16450,32.9,0.248809,-0.269033,-0.0202241,1.4928e-05,1.76223e-05
16500,33,0.249151,-0.26938,-0.0202295,1.35753e-05,1.71911e-05
16550,33.1,0.249161,-0.26939,-0.0202288,1.08963e-05,1.85874e-05
16600,33.2,0.248863,-0.269096,-0.020233,7.40304e-06,1.95079e-05
16650,33.3,0.24826,-0.268505,-0.0202446,6.68841e-06,1.95294e-05
16700,33.4,0.247497,-0.267751,-0.0202539,6.51484e-06,2.04987e-05
16750,33.5,0.246576,-0.266832,-0.0202562,6.97023e-06,1.82629e-05
16800,33.6,0.24539,-0.265654,-0.0202642,9.38298e-06,1.76203e-05
16850,33.7,0.244014,-0.264284,-0.0202707,9.75417e-06,2.11614e-05
